participant_id,model,parameterization,bound_settings,algorithm,frame,auc,norm_auc
1,DDM,time_scaling,wide,DEoptimR,delay,4181.9638734669525,0.7507259366144431
1,DDM,time_scaling,wide,DEoptimR,date,4161.290479728415,0.7470147489172391
