participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,w,a,t01,t02
85,DDM,time_scaling_t0,wide,DEoptim,1,0.21828584643080834,1,0.4242644819966518,1,0.6852698535658419,0.5470839742190484,7.526061924774666,1.3882575730676765,0.32241913747275247
85,DDM,time_scaling_t0,wide,DEoptim,2,0.21828584643080834,1,0.4242644819966518,1,0.6852698535658419,0.5470839742190484,7.526061924774666,1.3882575730676765,0.32241913747275247
85,DDM,time_scaling_t0,wide,DEoptim,3,1.0370023479359225,1,0.1609251814382151,1,0.33402003115043044,0.00790806478373518,6.105573464823328,0.3303098644246347,1.5586997598409653
85,DDM,time_scaling_t0,wide,DEoptim,4,1.0370023479359225,1,0.1609251814382151,1,0.33402003115043044,0.00790806478373518,6.105573464823328,0.3303098644246347,1.5586997598409653
85,DDM,time_scaling_t0,wide,DEoptim,5,1.0370023479359225,1,0.1609251814382151,1,0.33402003115043044,0.00790806478373518,6.105573464823328,0.3303098644246347,1.5586997598409653
85,DDM,time_scaling_t0,wide,DEoptim,6,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
85,DDM,time_scaling_t0,wide,DEoptim,7,0.12101180331548676,1,0.48651037670327374,1,2.333240593317896,0.9941489519735985,5.803200975685591,0.6228443324961703,0.809972246340476
85,DDM,time_scaling_t0,wide,DEoptim,8,0.5439301296416671,1,0.1609251814382151,1,0.33402003115043044,0.45434788913580004,6.105573464823328,0.3303098644246347,0.5050775370262564
85,DDM,time_scaling_t0,wide,DEoptim,9,0.5439301296416671,1,0.1609251814382151,1,0.33402003115043044,0.45434788913580004,6.105573464823328,0.3303098644246347,0.5050775370262564
85,DDM,time_scaling_t0,wide,DEoptim,10,0.5439301296416671,1,0.1609251814382151,1,0.33402003115043044,0.45434788913580004,6.105573464823328,0.3303098644246347,0.5050775370262564
85,DDM,time_scaling_t0,wide,DEoptim,11,0.5439301296416671,1,0.1609251814382151,1,0.33402003115043044,0.45434788913580004,6.105573464823328,0.3303098644246347,0.5050775370262564
85,DDM,time_scaling_t0,wide,DEoptim,12,0.5439301296416671,1,0.1609251814382151,1,0.33402003115043044,0.45434788913580004,6.105573464823328,0.3303098644246347,0.5050775370262564
85,DDM,time_scaling_t0,wide,DEoptim,13,0.5439301296416671,1,0.1609251814382151,1,0.33402003115043044,0.45434788913580004,6.105573464823328,0.3303098644246347,0.5050775370262564
85,DDM,time_scaling_t0,wide,DEoptim,14,0.5439301296416671,1,0.1609251814382151,1,0.33402003115043044,0.45434788913580004,6.105573464823328,0.3303098644246347,0.5050775370262564
85,DDM,time_scaling_t0,wide,DEoptim,15,0.5439301296416671,1,0.1609251814382151,1,0.33402003115043044,0.45434788913580004,6.105573464823328,0.3303098644246347,0.5050775370262564
85,DDM,time_scaling_t0,wide,DEoptim,16,0.4735347255636007,1,0.280668760479707,1,0.3692647473375492,0.6205442255433611,2.43132337158639,0.28292118385620413,1.3545348648680375
85,DDM,time_scaling_t0,wide,DEoptim,17,0.4735347255636007,1,0.280668760479707,1,0.3692647473375492,0.6205442255433611,2.43132337158639,0.28292118385620413,1.3545348648680375
85,DDM,time_scaling_t0,wide,DEoptim,18,0.4494480458877641,1,0.17236873599766905,1,0.6278415047563612,0.6121069125591163,4.484652695370839,0.5889347798571161,0.7624382737249842
85,DDM,time_scaling_t0,wide,DEoptim,19,0.4494480458877641,1,0.17236873599766905,1,0.6278415047563612,0.6121069125591163,4.484652695370839,0.5889347798571161,0.7624382737249842
85,DDM,time_scaling_t0,wide,DEoptim,20,0.4494480458877641,1,0.17236873599766905,1,0.6278415047563612,0.6121069125591163,3.8853303907935635,0.5889347798571161,0.7624382737249842
85,DDM,time_scaling_t0,wide,DEoptim,21,0.4494480458877641,1,0.17236873599766905,1,0.6278415047563612,0.6121069125591163,3.8853303907935635,0.5889347798571161,0.7624382737249842
85,DDM,time_scaling_t0,wide,DEoptim,22,0.4494480458877641,1,0.17236873599766905,1,0.6278415047563612,0.6121069125591163,3.8853303907935635,0.5889347798571161,0.7624382737249842
85,DDM,time_scaling_t0,wide,DEoptim,23,0.4494480458877641,1,0.17236873599766905,1,0.6278415047563612,0.6121069125591163,3.8853303907935635,0.5889347798571161,0.7624382737249842
85,DDM,time_scaling_t0,wide,DEoptim,24,0.4494480458877641,1,0.17236873599766905,1,0.6278415047563612,0.6121069125591163,3.8853303907935635,0.5889347798571161,0.7624382737249842
85,DDM,time_scaling_t0,wide,DEoptim,25,0.4494480458877641,1,0.17236873599766905,1,0.6278415047563612,0.6121069125591163,3.8853303907935635,0.5889347798571161,0.7624382737249842
85,DDM,time_scaling_t0,wide,DEoptim,26,0.4494480458877641,1,0.17236873599766905,1,0.6278415047563612,0.6121069125591163,3.8853303907935635,0.5889347798571161,0.7624382737249842
85,DDM,time_scaling_t0,wide,DEoptim,27,0.4494480458877641,1,0.17236873599766905,1,0.6278415047563612,0.6121069125591163,3.8853303907935635,0.5889347798571161,0.7624382737249842
85,DDM,time_scaling_t0,wide,DEoptim,28,0.4494480458877641,1,0.17236873599766905,1,0.6278415047563612,0.6121069125591163,3.8853303907935635,0.5889347798571161,0.7624382737249842
85,DDM,time_scaling_t0,wide,DEoptim,29,0.4547695816897857,1,0.17236873599766905,1,0.6278415047563612,0.6121069125591163,3.8853303907935635,0.5889347798571161,0.7624382737249842
85,DDM,time_scaling_t0,wide,DEoptim,30,0.4547695816897857,1,0.17236873599766905,1,0.6278415047563612,0.6121069125591163,3.8853303907935635,0.5889347798571161,0.7624382737249842
85,DDM,time_scaling_t0,wide,DEoptim,31,0.4547695816897857,1,0.17236873599766905,1,0.6278415047563612,0.6121069125591163,3.8853303907935635,0.5889347798571161,0.7624382737249842
85,DDM,time_scaling_t0,wide,DEoptim,32,0.4547695816897857,1,0.17236873599766905,1,0.6278415047563612,0.6121069125591163,3.8853303907935635,0.5889347798571161,0.7624382737249842
85,DDM,time_scaling_t0,wide,DEoptim,33,0.4547695816897857,1,0.17236873599766905,1,0.6278415047563612,0.6121069125591163,3.8853303907935635,0.5889347798571161,0.7624382737249842
85,DDM,time_scaling_t0,wide,DEoptim,34,0.3458537583431789,1,0.24889694209676239,1,0.07286046743392927,0.7953886257458229,3.982997220953891,0.8053455849371551,0.6211232675935375
85,DDM,time_scaling_t0,wide,DEoptim,35,0.3877587350108661,1,0.2145207440377842,1,0.4509787823579034,0.7545607206326118,3.169910313096995,1.0210753409097575,0.9827178261452383
85,DDM,time_scaling_t0,wide,DEoptim,36,0.3877587350108661,1,0.2145207440377842,1,0.4509787823579034,0.7545607206326118,3.4470977513972656,1.0210753409097575,0.9827178261452383
85,DDM,time_scaling_t0,wide,DEoptim,37,0.3877587350108661,1,0.2145207440377842,1,0.4509787823579034,0.7545607206326118,3.4470977513972656,1.0210753409097575,0.9827178261452383
85,DDM,time_scaling_t0,wide,DEoptim,38,0.3877587350108661,1,0.2145207440377842,1,0.4509787823579034,0.7545607206326118,3.4470977513972656,1.0210753409097575,0.9827178261452383
85,DDM,time_scaling_t0,wide,DEoptim,39,0.3877587350108661,1,0.2145207440377842,1,0.4509787823579034,0.7545607206326118,3.4470977513972656,1.0210753409097575,0.9827178261452383
85,DDM,time_scaling_t0,wide,DEoptim,40,0.39523477230111714,1,0.358700557035826,1,0.16086845216663126,0.7620868381904989,2.6778562885077353,1.3986278912088206,1.3921250784069563
85,DDM,time_scaling_t0,wide,DEoptim,41,0.3958784749399718,1,0.09264342475405343,1,0.11326191248372197,0.6907834707434339,3.466792082702703,0.785131532095499,1.3096338064019513
85,DDM,time_scaling_t0,wide,DEoptim,42,0.3958784749399718,1,0.09264342475405343,1,0.11326191248372197,0.6907834707434339,3.466792082702703,0.785131532095499,1.3096338064019513
85,DDM,time_scaling_t0,wide,DEoptim,43,0.3958784749399718,1,0.09264342475405343,1,0.11326191248372197,0.6907834707434339,3.466792082702703,0.785131532095499,1.3096338064019513
85,DDM,time_scaling_t0,wide,DEoptim,44,0.3958784749399718,1,0.09264342475405343,1,0.11326191248372197,0.6907834707434339,3.466792082702703,0.785131532095499,1.3096338064019513
85,DDM,time_scaling_t0,wide,DEoptim,45,0.3958784749399718,1,0.09264342475405343,1,0.11326191248372197,0.6907834707434339,3.466792082702703,0.785131532095499,1.3096338064019513
85,DDM,time_scaling_t0,wide,DEoptim,46,0.3958784749399718,1,0.09264342475405343,1,0.11326191248372197,0.6907834707434339,3.466792082702703,0.785131532095499,1.3096338064019513
85,DDM,time_scaling_t0,wide,DEoptim,47,0.3958784749399718,1,0.09264342475405343,1,0.11326191248372197,0.6907834707434339,3.466792082702703,0.785131532095499,1.3096338064019513
85,DDM,time_scaling_t0,wide,DEoptim,48,0.3199398895850516,1,0.0773096409905702,1,0.001551891822624385,0.7002781480236056,2.9373131353116624,1.2578335972051837,1.3092237244870522
85,DDM,time_scaling_t0,wide,DEoptim,49,0.35632061141066745,1,0.08102830968098715,1,0.036437273381931534,0.6990029572538733,3.159467829227495,1.067807320904717,1.4443394166922623
85,DDM,time_scaling_t0,wide,DEoptim,50,0.35632061141066745,1,0.19758570666087671,1,0.036437273381931534,0.6990029572538733,3.159467829227495,1.067807320904717,1.4443394166922623
85,DDM,time_scaling_t0,wide,DEoptim,51,0.388683835034897,1,0.07532874471378431,1,0.11707508018264748,0.5740637930338018,3.0294009925739163,1.282547458490917,1.4358397241625724
85,DDM,time_scaling_t0,wide,DEoptim,52,0.388683835034897,1,0.07532874471378431,1,0.11707508018264748,0.5740637930338018,3.0294009925739163,1.282547458490917,1.4358397241625724
85,DDM,time_scaling_t0,wide,DEoptim,53,0.46139455287999437,1,0.2409435728479014,1,0.057252203262326815,0.588047110920814,3.2004784508308894,1.172251498710775,1.4284121753900512
85,DDM,time_scaling_t0,wide,DEoptim,54,0.46139455287999437,1,0.2409435728479014,1,0.057252203262326815,0.588047110920814,3.2004784508308894,1.172251498710775,1.4284121753900512
85,DDM,time_scaling_t0,wide,DEoptim,55,0.46139455287999437,1,0.2409435728479014,1,0.057252203262326815,0.588047110920814,3.2004784508308894,1.172251498710775,1.4284121753900512
85,DDM,time_scaling_t0,wide,DEoptim,56,0.46139455287999437,1,0.2409435728479014,1,0.057252203262326815,0.588047110920814,3.2004784508308894,1.172251498710775,1.4284121753900512
85,DDM,time_scaling_t0,wide,DEoptim,57,0.46139455287999437,1,0.20931056031839235,1,0.057252203262326815,0.588047110920814,3.2004784508308894,1.172251498710775,1.4284121753900512
85,DDM,time_scaling_t0,wide,DEoptim,58,0.46139455287999437,1,0.20931056031839235,1,0.057252203262326815,0.588047110920814,3.2004784508308894,1.172251498710775,1.4284121753900512
85,DDM,time_scaling_t0,wide,DEoptim,59,0.46139455287999437,1,0.20931056031839235,1,0.057252203262326815,0.588047110920814,3.2004784508308894,1.172251498710775,1.4284121753900512
85,DDM,time_scaling_t0,wide,DEoptim,60,0.46139455287999437,1,0.20931056031839235,1,0.057252203262326815,0.588047110920814,3.2004784508308894,1.172251498710775,1.4284121753900512
85,DDM,time_scaling_t0,wide,DEoptim,61,0.46139455287999437,1,0.20931056031839235,1,0.057252203262326815,0.588047110920814,3.2004784508308894,1.172251498710775,1.4284121753900512
85,DDM,time_scaling_t0,wide,DEoptim,62,0.46139455287999437,1,0.20931056031839235,1,0.057252203262326815,0.588047110920814,3.2004784508308894,1.172251498710775,1.4284121753900512
85,DDM,time_scaling_t0,wide,DEoptim,63,0.46139455287999437,1,0.20931056031839235,1,0.057252203262326815,0.588047110920814,3.2004784508308894,1.172251498710775,1.4284121753900512
85,DDM,time_scaling_t0,wide,DEoptim,64,0.46139455287999437,1,0.20931056031839235,1,0.057252203262326815,0.588047110920814,3.2004784508308894,1.172251498710775,1.4284121753900512
