participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
87,DFT_CRT,value_scaling_t0,wide,DEoptimR,0.8753764557798523,1,0.9995011368260878,0.24742374094827838,1,0.9103015687031225,3.0951639161188456,1.2368842716872335,1.3077626002204157,1.4610409880597601
