participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t0
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,1,0.27183388640172784,1,1.528125922428444,1.2749285810557196,1,2.960419876035303,9.275345837231725,0.943275552279884,2.152112231298815,0.24050598600879314
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,2,0.27183388640172784,1,1.528125922428444,1.2749285810557196,1,2.960419876035303,9.275345837231725,0.943275552279884,2.152112231298815,0.24050598600879314
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,3,2.88189376444323,1,1.9898927689064294,0.1902061708713882,1,9.185536736622453,1.2981719290837646,0.03568251020423603,2.205709030106201,0.5276778176659719
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,4,2.88189376444323,1,1.9898927689064294,0.1902061708713882,1,9.185536736622453,1.2981719290837646,0.03568251020423603,2.205709030106201,0.5276778176659719
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,5,2.88189376444323,1,2.6646518203709277,0.1902061708713882,1,9.185536736622453,1.2981719290837646,0.03568251020423603,2.205709030106201,0.5276778176659719
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,6,2.5003210448031314,1,1.6308261916637417,0.677463359716926,1,5.815737098455429,9.206159843597561,0.1763125353254378,4.217156718530314,0.5906572805717586
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,7,2.5003210448031314,1,1.6308261916637417,0.677463359716926,1,5.815737098455429,9.206159843597561,0.1763125353254378,4.217156718530314,0.5906572805717586
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,8,2.5003210448031314,1,1.6308261916637417,0.677463359716926,1,5.815737098455429,9.206159843597561,0.1763125353254378,4.217156718530314,0.5906572805717586
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,9,2.5003210448031314,1,1.6308261916637417,0.677463359716926,1,5.815737098455429,9.206159843597561,0.1763125353254378,4.217156718530314,0.5906572805717586
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,10,2.5003210448031314,1,1.6308261916637417,0.677463359716926,1,1.9226235777884715,9.206159843597561,0.1763125353254378,4.217156718530314,0.5906572805717586
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,11,2.5003210448031314,1,1.6308261916637417,0.677463359716926,1,1.9226235777884715,9.206159843597561,0.1763125353254378,4.217156718530314,0.5906572805717586
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,12,2.5003210448031314,1,1.6308261916637417,0.677463359716926,1,1.9226235777884715,9.206159843597561,0.1763125353254378,4.217156718530314,0.5906572805717586
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,13,2.791868419641256,1,2.8468505297787488,1.3090830959659072,1,2.3521275014057754,9.081745964676141,0.12759885626250408,3.0692292857404446,0.7374653908340261
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,14,2.815922361572739,1,2.191813879431411,0.7323059008336588,1,2.965608335512875,7.683772618416697,0.21646453897416756,4.242739580036567,0.8862513219588437
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,15,2.791868419641256,1,2.8468505297787488,1.3090830959659072,1,2.3521275014057754,9.081745964676141,0.12759885626250408,3.171217624582157,1.0878128976888581
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,16,2.791868419641256,1,2.8468505297787488,1.3090830959659072,1,2.3521275014057754,9.081745964676141,0.12759885626250408,3.171217624582157,1.0878128976888581
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,17,2.791868419641256,1,2.8468505297787488,1.3090830959659072,1,2.3521275014057754,9.081745964676141,0.12759885626250408,3.171217624582157,1.0878128976888581
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,18,2.791868419641256,1,2.8468505297787488,1.3090830959659072,1,2.3521275014057754,9.081745964676141,0.12759885626250408,3.171217624582157,1.0878128976888581
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,19,2.8715998894930816,1,1.0317621661350131,1.3507825399274007,1,6.243248742539436,1.9183878367766738,0.11624330703826156,2.4252693678936508,1.3427369653829375
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,20,2.8715998894930816,1,1.0317621661350131,1.3507825399274007,1,6.243248742539436,1.9183878367766738,0.11624330703826156,2.4252693678936508,1.3427369653829375
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,21,2.8715998894930816,1,1.0317621661350131,1.3507825399274007,1,6.243248742539436,1.9183878367766738,0.11624330703826156,2.4252693678936508,1.3427369653829375
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,22,2.8715998894930816,1,1.0317621661350131,1.3507825399274007,1,6.243248742539436,1.9183878367766738,0.11624330703826156,2.4252693678936508,1.3427369653829375
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,23,2.815922361572739,1,1.0328736576011628,0.7579213958088536,1,2.965608335512875,3.343758807796985,0.14092892459114273,4.242739580036567,0.8862513219588437
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,24,2.815922361572739,1,1.0328736576011628,0.7579213958088536,1,2.965608335512875,3.343758807796985,0.14092892459114273,4.242739580036567,0.8862513219588437
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,25,2.815922361572739,1,1.0328736576011628,0.7579213958088536,1,2.965608335512875,3.343758807796985,0.14092892459114273,4.242739580036567,0.8862513219588437
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,26,2.815922361572739,1,1.0328736576011628,0.7579213958088536,1,2.965608335512875,3.343758807796985,0.14092892459114273,4.242739580036567,0.8862513219588437
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,27,2.815922361572739,1,1.0328736576011628,0.7579213958088536,1,2.965608335512875,3.343758807796985,0.14092892459114273,4.242739580036567,0.8862513219588437
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,28,2.4658719834180607,1,1.2147001480846449,0.8350913421345183,1,0.6196625979387487,4.320840321015567,0.2904815108541957,3.999880684929222,0.8572279282107119
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,29,2.466069870358333,1,1.0665146971671113,0.26236492767046804,1,6.574339005164802,0.4495350760407746,0.10902714612524025,3.6444030767987385,1.1760554917284736
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,30,2.466069870358333,1,1.0665146971671113,0.26236492767046804,1,6.574339005164802,3.1830198909969627,0.49073652474730745,3.6444030767987385,1.1760554917284736
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,31,2.466069870358333,1,1.0665146971671113,0.26236492767046804,1,6.574339005164802,3.1830198909969627,0.49073652474730745,3.6444030767987385,1.1760554917284736
15,DFT_CRT,time_and_value_scaling,wide,DEoptim,32,2.466069870358333,1,1.0665146971671113,0.26236492767046804,1,6.574339005164802,3.1830198909969627,0.49073652474730745,3.6444030767987385,1.1760554917284736
