participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
45,DDM,time_scaling_t0,wide,DEoptimR,0.5799241376958816,1,0.6358470286080676,1,1.0799585918210277,0.9761751717575137,0.7728072385565982,3.1877437210043955,1.4825978448612829,1.380966401958347,1.5561470349065225
