participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
24,DFT_CRT,value_scaling_t0,wide,DEoptimR,0.7959935689613026,1,0.995772199786246,0.5620951373327789,1,0.8668899627158139,2.997791833298037,1.3912884749452552,1.2887181742653149,1.3956046698105513
