participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
79,DDM,time_and_value_scaling_t0,wide,DEoptim,1,0.33858159734169024,1,0.8691275417804718,1.4269972432707438,1,5.850572166964412,0.9979332960210974,4.896676505440614,1.4184967807261275,0.2372682886198163
79,DDM,time_and_value_scaling_t0,wide,DEoptim,2,0.33858159734169024,1,0.8691275417804718,1.4269972432707438,1,5.850572166964412,0.9979332960210974,4.896676505440614,1.4184967807261275,0.2372682886198163
79,DDM,time_and_value_scaling_t0,wide,DEoptim,3,0.12533532820176335,1,1.7682055996265262,0.21489568621618677,1,1.0850409311242402,0.6482205318050971,6.7189313190064865,1.560912474803161,2.001140629989095
79,DDM,time_and_value_scaling_t0,wide,DEoptim,4,0.12533532820176335,1,1.7682055996265262,0.21489568621618677,1,1.0850409311242402,0.6482205318050971,6.7189313190064865,0.4530487043783067,2.001140629989095
79,DDM,time_and_value_scaling_t0,wide,DEoptim,5,0.12533532820176335,1,2.102557564107701,0.21489568621618677,1,1.0850409311242402,0.6482205318050971,6.7189313190064865,0.4530487043783067,2.001140629989095
79,DDM,time_and_value_scaling_t0,wide,DEoptim,6,0.33858159734169024,1,0.9701313595287502,0.4935287236069332,1,5.850572166964412,0.9979332960210974,4.896676505440614,1.4184967807261275,0.2372682886198163
79,DDM,time_and_value_scaling_t0,wide,DEoptim,7,0.33858159734169024,1,0.9701313595287502,0.4935287236069332,1,5.850572166964412,0.9979332960210974,4.896676505440614,1.4184967807261275,0.2372682886198163
79,DDM,time_and_value_scaling_t0,wide,DEoptim,8,0.33858159734169024,1,0.9701313595287502,0.4935287236069332,1,5.850572166964412,0.9979332960210974,4.896676505440614,1.4184967807261275,0.2372682886198163
79,DDM,time_and_value_scaling_t0,wide,DEoptim,9,0.33858159734169024,1,0.9701313595287502,0.4935287236069332,1,8.457769827321172,0.9979332960210974,4.896676505440614,1.4184967807261275,0.2372682886198163
79,DDM,time_and_value_scaling_t0,wide,DEoptim,10,0.33858159734169024,1,0.9701313595287502,0.4935287236069332,1,8.457769827321172,0.9979332960210974,4.896676505440614,1.4184967807261275,0.2372682886198163
