participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
41,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,0.9445824608546246,1,0.9943924812567957,0.6794405770410753,1,0.9999999870775866,0.6751888775150342,0.5656006411279543,2.601524312765693,1.305940415684425,1.5495385361489427,1.3237243943435844
