participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
55,DFT_CRT,value_scaling_t0,wide,DEoptimR,1.6225506450974079,1,0.9970826201868316,1.2122983521925792,1,0.5381491828473636,3.556072991786378,1.3299982515987352,1.1409373800536666,1.2094501040565848
