participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
58,DFT_CRT,time_scaling_t0,wide,DEoptimR,0.6113299746327506,1,0.7874191744289593,1,1.0164193106014976,1.0164193130924974,0.9110166611117461,2.2178614753063335,1.3461942136608318,1.378538021426908,1.3436855816674151
