participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
77,DDM,date_delay_time_and_value_scaling,wide,DEoptimR,645,TRUE,-283.612516644307,581.225033288614,602.7948638435053
