participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t0
51,DDM,time_scaling,wide,DEoptim,1,0.5092348055890762,1,0.1454912457172759,1,0.4025449836626649,2.211726240348071,0.0131181319408305,2.9547751121383627,1.3855800935300069
51,DDM,time_scaling,wide,DEoptim,2,0.5092348055890762,1,0.1454912457172759,1,0.4025449836626649,2.211726240348071,0.0131181319408305,2.9547751121383627,1.3855800935300069
51,DDM,time_scaling,wide,DEoptim,3,0.775694276704453,1,0.1871429242216982,1,6.616251196246594,1.0318786557763815,0.8520980641249754,2.2368896831639575,1.121908068829216
51,DDM,time_scaling,wide,DEoptim,4,0.775694276704453,1,0.1871429242216982,1,6.616251196246594,1.0318786557763815,0.8520980641249754,2.2368896831639575,1.121908068829216
51,DDM,time_scaling,wide,DEoptim,5,0.775694276704453,1,0.1871429242216982,1,6.616251196246594,1.0318786557763815,0.8520980641249754,2.2368896831639575,1.121908068829216
51,DDM,time_scaling,wide,DEoptim,6,0.775694276704453,1,0.1871429242216982,1,6.616251196246594,1.0318786557763815,0.8520980641249754,2.2368896831639575,1.121908068829216
51,DDM,time_scaling,wide,DEoptim,7,0.775694276704453,1,0.1871429242216982,1,6.616251196246594,1.0318786557763815,0.8520980641249754,2.2368896831639575,1.121908068829216
51,DDM,time_scaling,wide,DEoptim,8,0.775694276704453,1,0.1871429242216982,1,6.616251196246594,1.0318786557763815,0.8520980641249754,2.2368896831639575,1.121908068829216
51,DDM,time_scaling,wide,DEoptim,9,0.775694276704453,1,0.1871429242216982,1,6.383987043526022,3.1851322532445194,0.8520980641249754,2.2368896831639575,1.121908068829216
51,DDM,time_scaling,wide,DEoptim,10,0.775694276704453,1,0.1871429242216982,1,6.383987043526022,3.1851322532445194,0.8520980641249754,2.2368896831639575,1.121908068829216
51,DDM,time_scaling,wide,DEoptim,11,0.775694276704453,1,0.1871429242216982,1,6.383987043526022,3.1851322532445194,0.8520980641249754,2.2368896831639575,1.121908068829216
51,DDM,time_scaling,wide,DEoptim,12,0.775694276704453,1,0.1871429242216982,1,6.383987043526022,3.1851322532445194,0.8520980641249754,2.2368896831639575,1.121908068829216
51,DDM,time_scaling,wide,DEoptim,13,0.775694276704453,1,0.1871429242216982,1,6.383987043526022,3.1851322532445194,0.8520980641249754,2.2368896831639575,1.121908068829216
51,DDM,time_scaling,wide,DEoptim,14,0.775694276704453,1,0.1871429242216982,1,6.383987043526022,3.1851322532445194,0.8520980641249754,2.2368896831639575,1.121908068829216
51,DDM,time_scaling,wide,DEoptim,15,0.775694276704453,1,0.1871429242216982,1,6.383987043526022,3.1851322532445194,0.8520980641249754,2.2368896831639575,1.121908068829216
51,DDM,time_scaling,wide,DEoptim,16,0.45891922527924184,1,0.29508626467268917,1,3.503798176534474,1.093854014761746,0.9240269178123592,3.3530975357585575,0.9624720728678631
51,DDM,time_scaling,wide,DEoptim,17,0.45891922527924184,1,0.29508626467268917,1,3.503798176534474,1.093854014761746,0.9240269178123592,3.3530975357585575,0.9624720728678631
51,DDM,time_scaling,wide,DEoptim,18,0.45891922527924184,1,0.29508626467268917,1,3.503798176534474,1.093854014761746,0.9240269178123592,3.3530975357585575,0.9624720728678631
51,DDM,time_scaling,wide,DEoptim,19,0.45891922527924184,1,0.29508626467268917,1,3.503798176534474,1.093854014761746,0.9240269178123592,3.3530975357585575,0.9624720728678631
51,DDM,time_scaling,wide,DEoptim,20,0.45891922527924184,1,0.29508626467268917,1,3.503798176534474,1.093854014761746,0.9240269178123592,3.3530975357585575,0.9624720728678631
51,DDM,time_scaling,wide,DEoptim,21,0.6156524235141414,1,0.19376939527457582,1,3.6582551335436215,5.246418256111741,0.848584194957926,2.7410782771384494,1.2551553632132753
51,DDM,time_scaling,wide,DEoptim,22,0.6156524235141414,1,0.19376939527457582,1,3.6582551335436215,5.246418256111741,0.848584194957926,2.7410782771384494,1.2551553632132753
51,DDM,time_scaling,wide,DEoptim,23,0.4678776656954179,1,0.05112912128157754,1,0.4025449836626649,2.211726240348071,0.9512186329389001,2.9547751121383627,1.1128894544786128
51,DDM,time_scaling,wide,DEoptim,24,0.4678776656954179,1,0.05112912128157754,1,0.4025449836626649,2.211726240348071,0.9512186329389001,2.9547751121383627,1.1128894544786128
51,DDM,time_scaling,wide,DEoptim,25,0.4678776656954179,1,0.05112912128157754,1,0.4025449836626649,2.211726240348071,0.9512186329389001,2.9547751121383627,1.1128894544786128
51,DDM,time_scaling,wide,DEoptim,26,0.4678776656954179,1,0.05112912128157754,1,0.4025449836626649,2.211726240348071,0.9512186329389001,2.9547751121383627,1.1128894544786128
51,DDM,time_scaling,wide,DEoptim,27,0.45891922527924184,1,0.16560722439399955,1,3.503798176534474,1.093854014761746,0.9240269178123592,2.204523510864568,1.2208662398268535
51,DDM,time_scaling,wide,DEoptim,28,0.45891922527924184,1,0.16560722439399955,1,3.503798176534474,1.093854014761746,0.9240269178123592,2.204523510864568,1.2208662398268535
51,DDM,time_scaling,wide,DEoptim,29,0.45891922527924184,1,0.16560722439399955,1,3.503798176534474,1.093854014761746,0.9240269178123592,2.204523510864568,1.2208662398268535
51,DDM,time_scaling,wide,DEoptim,30,0.45891922527924184,1,0.16560722439399955,1,3.503798176534474,1.093854014761746,0.9240269178123592,2.204523510864568,1.2208662398268535
51,DDM,time_scaling,wide,DEoptim,31,0.45891922527924184,1,0.16560722439399955,1,2.734622705149502,1.093854014761746,0.9240269178123592,2.204523510864568,1.2208662398268535
51,DDM,time_scaling,wide,DEoptim,32,0.6356241346691717,1,0.08123824066636129,1,2.496361830133332,0.46765304742373903,0.7230906147227716,2.2850614331250005,1.3407049029603866
51,DDM,time_scaling,wide,DEoptim,33,0.6356241346691717,1,0.08123824066636129,1,2.496361830133332,0.9521547110916257,0.7230906147227716,2.2850614331250005,1.3407049029603866
51,DDM,time_scaling,wide,DEoptim,34,0.6356241346691717,1,0.08123824066636129,1,2.496361830133332,0.9521547110916257,0.7230906147227716,2.2850614331250005,1.3407049029603866
51,DDM,time_scaling,wide,DEoptim,35,0.6356241346691717,1,0.08123824066636129,1,2.496361830133332,0.9521547110916257,0.7230906147227716,2.2850614331250005,1.3407049029603866
51,DDM,time_scaling,wide,DEoptim,36,0.6356241346691717,1,0.08123824066636129,1,2.496361830133332,0.9521547110916257,0.7230906147227716,2.2850614331250005,1.3407049029603866
51,DDM,time_scaling,wide,DEoptim,37,0.6356241346691717,1,0.08123824066636129,1,2.496361830133332,0.9521547110916257,0.7230906147227716,2.2850614331250005,1.3407049029603866
51,DDM,time_scaling,wide,DEoptim,38,0.6356241346691717,1,0.08123824066636129,1,2.496361830133332,0.9521547110916257,0.7230906147227716,2.2850614331250005,1.3407049029603866
51,DDM,time_scaling,wide,DEoptim,39,0.6356241346691717,1,0.08123824066636129,1,2.496361830133332,0.9521547110916257,0.7230906147227716,2.2850614331250005,1.3407049029603866
51,DDM,time_scaling,wide,DEoptim,40,0.6356241346691717,1,0.08123824066636129,1,1.2773087324837376,0.9521547110916257,0.7230906147227716,2.2850614331250005,1.3407049029603866
51,DDM,time_scaling,wide,DEoptim,41,0.6356241346691717,1,0.08123824066636129,1,1.2773087324837376,0.9521547110916257,0.7230906147227716,2.2850614331250005,1.3407049029603866
51,DDM,time_scaling,wide,DEoptim,42,0.6356241346691717,1,0.08123824066636129,1,1.2773087324837376,0.9521547110916257,0.7230906147227716,2.2850614331250005,1.3407049029603866
51,DDM,time_scaling,wide,DEoptim,43,0.7766863269470843,1,0.20853770063028548,1,0.7211036007695202,0.6742583929315733,0.45231490429892945,1.9167927848536785,1.369354101631199
51,DDM,time_scaling,wide,DEoptim,44,0.7766863269470843,1,0.20853770063028548,1,0.7211036007695202,0.6742583929315733,0.45231490429892945,1.9167927848536785,1.369354101631199
51,DDM,time_scaling,wide,DEoptim,45,0.7766863269470843,1,0.20853770063028548,1,0.7211036007695202,0.6742583929315733,0.45231490429892945,1.9167927848536785,1.369354101631199
51,DDM,time_scaling,wide,DEoptim,46,0.7766863269470843,1,0.20853770063028548,1,0.7211036007695202,0.6742583929315733,0.45231490429892945,1.9167927848536785,1.369354101631199
51,DDM,time_scaling,wide,DEoptim,47,0.7766863269470843,1,0.20853770063028548,1,0.7211036007695202,0.6742583929315733,0.45231490429892945,1.9167927848536785,1.369354101631199
51,DDM,time_scaling,wide,DEoptim,48,0.7766863269470843,1,0.20853770063028548,1,0.7211036007695202,0.6742583929315733,0.45231490429892945,1.9167927848536785,1.369354101631199
51,DDM,time_scaling,wide,DEoptim,49,0.7766863269470843,1,0.20853770063028548,1,0.7211036007695202,0.6742583929315733,0.45231490429892945,1.9167927848536785,1.369354101631199
51,DDM,time_scaling,wide,DEoptim,50,0.7766863269470843,1,0.20853770063028548,1,0.7211036007695202,0.6742583929315733,0.45231490429892945,1.9167927848536785,1.369354101631199
51,DDM,time_scaling,wide,DEoptim,51,0.7766863269470843,1,0.20853770063028548,1,0.7211036007695202,0.6742583929315733,0.45231490429892945,1.9167927848536785,1.369354101631199
51,DDM,time_scaling,wide,DEoptim,52,0.865555884111773,1,0.5007245900339559,1,1.2919357854919271,1.2864622010525046,0.7244263632567788,2.2099878929447963,1.4173627576860472
