participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
64,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.8177621228491729,1,0.997136402872646,0.28086930767243684,1,1.1075655580544688,0.8710850802543595,0.6962976109327469,3.0095311929438715,1.2670416581589208,1.472503680090204,1.441374487083453
