participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,w,theta_star,t0
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,1,2.0180241591716186,1,1.2720598701853305,2.6324584241001867,1,3.3055017865262926,0.8898627384044184,6.290878887807485,1.3977962354547346
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,2,2.0632905573025346,1,0.8906287598423661,1.991272499683313,1,6.612316926475614,0.5766797561960667,5.9051881673978635,0.30090185907902195
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,3,2.0632905573025346,1,0.8906287598423661,1.991272499683313,1,6.612316926475614,0.5766797561960667,5.9051881673978635,0.30090185907902195
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,4,2.0632905573025346,1,0.8906287598423661,1.991272499683313,1,6.612316926475614,0.5766797561960667,5.9051881673978635,0.30090185907902195
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,5,2.0632905573025346,1,0.8906287598423661,1.991272499683313,1,6.612316926475614,0.5766797561960667,5.9051881673978635,0.30090185907902195
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,6,2.0632905573025346,1,0.8906287598423661,1.991272499683313,1,6.612316926475614,0.5766797561960667,5.9051881673978635,0.30090185907902195
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,7,2.0632905573025346,1,0.8906287598423661,1.991272499683313,1,6.612316926475614,0.5766797561960667,5.9051881673978635,0.30090185907902195
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,8,2.25845838983357,1,2.2726974638644606,2.8489326159193182,1,5.032091211568565,0.7349047721247539,4.211310237527359,1.1705796023062431
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,9,1.395097768723499,1,1.339846256123856,2.120258983576018,1,3.7165598021820188,0.8738122027213854,5.552991439348814,0.5060527874729596
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,10,1.395097768723499,1,2.5136163979768753,2.4785391349330226,1,5.189447796903551,0.8738122027213854,5.552991439348814,0.5060527874729596
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,11,1.395097768723499,1,2.5136163979768753,2.4785391349330226,1,5.189447796903551,0.8738122027213854,5.552991439348814,0.5060527874729596
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,12,1.395097768723499,1,2.5136163979768753,2.4785391349330226,1,5.189447796903551,0.8738122027213854,5.552991439348814,0.5060527874729596
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,13,1.395097768723499,1,2.5136163979768753,2.4785391349330226,1,5.189447796903551,0.8738122027213854,5.552991439348814,0.5060527874729596
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,14,1.395097768723499,1,2.5136163979768753,2.4785391349330226,1,5.189447796903551,0.8738122027213854,5.552991439348814,0.5060527874729596
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,15,1.395097768723499,1,2.5136163979768753,2.4785391349330226,1,5.189447796903551,0.8738122027213854,5.552991439348814,0.5060527874729596
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,16,1.395097768723499,1,2.5136163979768753,2.4785391349330226,1,5.189447796903551,0.8738122027213854,5.552991439348814,0.5060527874729596
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,17,1.395097768723499,1,2.5136163979768753,2.4785391349330226,1,5.189447796903551,0.8738122027213854,5.552991439348814,0.5060527874729596
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,18,1.395097768723499,1,2.5136163979768753,2.4785391349330226,1,5.189447796903551,0.8738122027213854,5.552991439348814,0.5060527874729596
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,19,1.395097768723499,1,2.5136163979768753,2.4785391349330226,1,5.189447796903551,0.8738122027213854,5.552991439348814,0.5060527874729596
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,20,1.395097768723499,1,2.5136163979768753,2.4785391349330226,1,5.189447796903551,0.8738122027213854,5.552991439348814,0.5060527874729596
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,21,1.395097768723499,1,2.5136163979768753,2.4785391349330226,1,0.4871955863200128,0.6948126498298045,6.225772435484603,0.5060527874729596
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,22,1.395097768723499,1,2.5136163979768753,2.4785391349330226,1,0.4871955863200128,0.6948126498298045,6.225772435484603,0.5060527874729596
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,23,1.395097768723499,1,2.5136163979768753,2.4785391349330226,1,0.4871955863200128,0.6948126498298045,6.225772435484603,0.5060527874729596
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,24,1.3312082074490783,1,1.6522396748537547,2.512122022303864,1,0.9467036678995187,0.8426299886114458,4.5894215591182315,0.9599253546757276
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,25,1.3312082074490783,1,1.6522396748537547,2.512122022303864,1,0.9467036678995187,0.8426299886114458,4.5894215591182315,0.9599253546757276
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,26,1.3312082074490783,1,1.6522396748537547,2.512122022303864,1,0.9467036678995187,0.8426299886114458,4.5894215591182315,0.9599253546757276
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,27,1.3312082074490783,1,1.6522396748537547,2.512122022303864,1,0.9467036678995187,0.8426299886114458,4.5894215591182315,0.9599253546757276
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,28,1.3312082074490783,1,1.6522396748537547,2.512122022303864,1,0.9467036678995187,0.8426299886114458,4.5894215591182315,0.9599253546757276
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,29,1.3312082074490783,1,1.6522396748537547,2.512122022303864,1,0.9467036678995187,0.8426299886114458,4.5894215591182315,0.9599253546757276
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,30,1.3312082074490783,1,1.6522396748537547,2.512122022303864,1,0.9467036678995187,0.8426299886114458,4.5894215591182315,0.9599253546757276
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,31,1.3312082074490783,1,1.6522396748537547,2.512122022303864,1,0.9467036678995187,0.8426299886114458,4.5894215591182315,0.9599253546757276
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,32,1.3312082074490783,1,1.6522396748537547,2.512122022303864,1,0.9467036678995187,0.8426299886114458,4.5894215591182315,0.9599253546757276
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,33,1.3312082074490783,1,1.6522396748537547,2.512122022303864,1,0.9467036678995187,0.8426299886114458,4.5894215591182315,0.9599253546757276
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,34,1.3312082074490783,1,1.6522396748537547,2.512122022303864,1,0.9467036678995187,0.8426299886114458,4.5894215591182315,0.9599253546757276
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,35,1.3312082074490783,1,1.6522396748537547,2.512122022303864,1,0.9467036678995187,0.8426299886114458,4.5894215591182315,0.9599253546757276
84,DFT_CRT,time_and_value_scaling,wide,DEoptim,36,1.3312082074490783,1,1.6522396748537547,2.512122022303864,1,0.9467036678995187,0.8426299886114458,4.5894215591182315,0.9599253546757276
