participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
55,DDM,value_scaling_t0,wide,DEoptim,0.7312035621548241,1,1.00395946883566,0.73778656421528,1,0.9408568608404725,3.3457132439365154,1.3719014881993148,1.1860028423524678,1.2418472709428354
