participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t0
36,DFT_CRT,value_scaling,wide,DEoptimR,0.8206112267461693,1,1.0126262554507186,0.8037790565700509,1,0.7764189100889398,3.370946217414174,1.2350518096522907
