participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa,w,theta_star,t0
82,DFT_CRT,value_scaling,wide,DEoptimR,1,2.912642956695054,1,2.8565809233114123,1.1757280094300206,1,0.2953487258108326,3.8553602063263455,1.4888601315810854
82,DFT_CRT,value_scaling,wide,DEoptimR,2,2.912642956695054,1,2.8565809233114123,1.1757280094300206,1,0.2953487258108326,3.8553602063263455,1.4888601315810854
82,DFT_CRT,value_scaling,wide,DEoptimR,3,2.912642956695054,1,2.8565809233114123,1.1757280094300206,1,0.2953487258108326,3.8553602063263455,1.4888601315810854
82,DFT_CRT,value_scaling,wide,DEoptimR,4,2.912642956695054,1,2.8565809233114123,1.1757280094300206,1,0.2953487258108326,3.8553602063263455,1.4888601315810854
82,DFT_CRT,value_scaling,wide,DEoptimR,5,2.912642956695054,1,2.8565809233114123,1.1757280094300206,1,0.2953487258108326,3.8553602063263455,1.4888601315810854
82,DFT_CRT,value_scaling,wide,DEoptimR,6,2.912642956695054,1,2.8565809233114123,1.1757280094300206,1,0.2953487258108326,3.8553602063263455,1.4888601315810854
82,DFT_CRT,value_scaling,wide,DEoptimR,7,2.912642956695054,1,2.8565809233114123,1.1757280094300206,1,0.2953487258108326,3.8553602063263455,1.4888601315810854
82,DFT_CRT,value_scaling,wide,DEoptimR,8,2.912642956695054,1,2.8565809233114123,1.1757280094300206,1,0.2953487258108326,3.8553602063263455,1.4888601315810854
82,DFT_CRT,value_scaling,wide,DEoptimR,9,2.2420437240494424,1,2.8565809233114123,1.1757280094300206,1,0.2953487258108326,3.8553602063263455,1.4888601315810854
82,DFT_CRT,value_scaling,wide,DEoptimR,10,2.2420437240494424,1,2.8565809233114123,1.1757280094300206,1,0.2953487258108326,3.8553602063263455,1.4888601315810854
82,DFT_CRT,value_scaling,wide,DEoptimR,11,2.444020005856529,1,1.7872586583941596,0.5880148136290714,1,0.0646221676700551,3.9322128462056023,1.4036611091466302
82,DFT_CRT,value_scaling,wide,DEoptimR,12,2.444020005856529,1,1.7872586583941596,0.5880148136290714,1,0.0646221676700551,3.9322128462056023,1.4036611091466302
82,DFT_CRT,value_scaling,wide,DEoptimR,13,2.444020005856529,1,1.7872586583941596,0.5880148136290714,1,0.0646221676700551,3.9322128462056023,1.4036611091466302
82,DFT_CRT,value_scaling,wide,DEoptimR,14,2.444020005856529,1,1.7872586583941596,0.5880148136290714,1,0.0646221676700551,3.9322128462056023,1.4036611091466302
82,DFT_CRT,value_scaling,wide,DEoptimR,15,2.444020005856529,1,1.7872586583941596,0.5880148136290714,1,0.0646221676700551,3.9322128462056023,1.4036611091466302
82,DFT_CRT,value_scaling,wide,DEoptimR,16,2.444020005856529,1,1.7872586583941596,0.5880148136290714,1,0.0646221676700551,3.9322128462056023,1.4036611091466302
82,DFT_CRT,value_scaling,wide,DEoptimR,17,2.444020005856529,1,1.7872586583941596,0.5880148136290714,1,0.0646221676700551,3.9322128462056023,1.4036611091466302
82,DFT_CRT,value_scaling,wide,DEoptimR,18,2.444020005856529,1,1.7872586583941596,0.5880148136290714,1,0.0646221676700551,3.9322128462056023,1.4036611091466302
82,DFT_CRT,value_scaling,wide,DEoptimR,19,2.444020005856529,1,1.7872586583941596,0.5880148136290714,1,0.0646221676700551,3.9322128462056023,1.4036611091466302
82,DFT_CRT,value_scaling,wide,DEoptimR,20,2.444020005856529,1,1.7872586583941596,0.5880148136290714,1,0.0646221676700551,3.9322128462056023,1.4036611091466302
82,DFT_CRT,value_scaling,wide,DEoptimR,21,2.444020005856529,1,1.7872586583941596,0.5880148136290714,1,0.0646221676700551,3.9322128462056023,1.4036611091466302
82,DFT_CRT,value_scaling,wide,DEoptimR,22,2.444020005856529,1,1.7872586583941596,0.5880148136290714,1,0.0646221676700551,3.9322128462056023,1.4036611091466302
82,DFT_CRT,value_scaling,wide,DEoptimR,23,2.444020005856529,1,1.7872586583941596,0.5880148136290714,1,0.061211972225769566,3.9322128462056023,1.4036611091466302
82,DFT_CRT,value_scaling,wide,DEoptimR,24,1.9752469286963263,1,1.3066308956745896,0.5880148136290714,1,0.061211972225769566,3.9322128462056023,1.4036611091466302
82,DFT_CRT,value_scaling,wide,DEoptimR,25,1.9752469286963263,1,0.5596798891085196,0.5880148136290714,1,0.061211972225769566,3.9322128462056023,1.4036611091466302
82,DFT_CRT,value_scaling,wide,DEoptimR,26,1.9752469286963263,1,0.5596798891085196,0.5880148136290714,1,0.061211972225769566,3.9322128462056023,1.4036611091466302
82,DFT_CRT,value_scaling,wide,DEoptimR,27,1.9752469286963263,1,0.5596798891085196,0.5880148136290714,1,0.061211972225769566,3.9322128462056023,1.4036611091466302
82,DFT_CRT,value_scaling,wide,DEoptimR,28,1.9467133612230714,1,0.6094489142073364,0.5699869433034463,1,0.0662880975994191,3.8193692573703077,1.363013783330727
82,DFT_CRT,value_scaling,wide,DEoptimR,29,1.9467133612230714,1,0.6094489142073364,0.5699869433034463,1,0.0662880975994191,3.8193692573703077,1.363013783330727
82,DFT_CRT,value_scaling,wide,DEoptimR,30,1.9467133612230714,1,0.6094489142073364,0.5699869433034463,1,0.0662880975994191,3.8193692573703077,1.363013783330727
82,DFT_CRT,value_scaling,wide,DEoptimR,31,1.9467133612230714,1,0.6094489142073364,0.5699869433034463,1,0.0662880975994191,3.8193692573703077,1.363013783330727
82,DFT_CRT,value_scaling,wide,DEoptimR,32,1.9467133612230714,1,0.6094489142073364,0.5699869433034463,1,0.0662880975994191,3.8193692573703077,1.363013783330727
