participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
89,DDM,time_and_value_scaling_t0,wide,DEoptim,0.3769316810400731,1,0.7282627292628924,0.3142217279791845,1,0.4840704427401473,0.5634292116461512,4.27532425098258,0.9732969796760765,2.0770941717021763
