participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
26,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,1.1979110283620886,1,1.0051756327524588,0.4248341247230932,1,1.8425989929515507,1.4140476883851818,0.4863852388817097,3.1100675455933398,1.199447018955938,1.3468768189671714,1.2602529993248661
