participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
51,DDM,time_scaling_t0,wide,DEoptimR,1.1564878888569308,1,0.327435860887858,1,0.8430183012058413,0.8036974984729445,0.20922085539833785,2.2759790623668095,1.3542174478711861,1.3987723749418624,1.3653260027834788
