participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
49,DFT_CRT,value_scaling_t0,wide,DEoptim,1.5960151931062525,1,1.0753939461256898,1.282921263810042,1,0.736653479534407,2.507209693484597,1.3096123067618748,1.2839318192883562,1.333845424265563
