participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
92,DDM,time_and_value_scaling_t0,wide,DEoptim,0.5912612904486281,1,0.9981185578297737,1.097283878564383,1,1.0525390760034181,0.9227053634239871,0.9881532935315549,3.6104843436216316,1.5160633807682677,1.5794672567811723,1.952040528394881
