participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
15,DFT_CRT,time_scaling_t0,wide,DEoptim,2.3599094760949955,1,1.4976953417393042,1,5.6205003427419085,3.777380591433543e-5,0.6027733911493514,4.076742766393361,1.0714988509563927,1.3196616452489645,1.2294491882434797
