participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
36,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,1.0148490305426945,1,0.9493638747322634,1.028805420368159,1,2.165816444227708,0.6745689785065203,0.761425950702909,3.33407356582931,1.211279981128285,1.5563324792802982,1.2254296235224065
