participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
77,DDM,date_delay_time_and_value_scaling_t0,wide,DEoptimR,681,TRUE,-281.1969365213792,578.3938730427584,603.0451079626341
