participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,w,theta_star,t0
82,DFT_CRT,time_scaling,wide,DEoptimR,1,2.502095492784865,1,0.0718121927883476,1,9.044230480212718,0.5258932350537646,4.035047291642986,1.202986362425145
82,DFT_CRT,time_scaling,wide,DEoptimR,2,1.456198914508867,1,0.015221775064710528,1,8.69908756210505,0.5268289188161824,4.877679014175358,1.4128949788222962
82,DFT_CRT,time_scaling,wide,DEoptimR,3,1.456198914508867,1,0.015221775064710528,1,8.69908756210505,0.5268289188161824,4.877679014175358,1.4128949788222962
82,DFT_CRT,time_scaling,wide,DEoptimR,4,1.456198914508867,1,0.015221775064710528,1,8.69908756210505,0.5268289188161824,4.877679014175358,1.4128949788222962
82,DFT_CRT,time_scaling,wide,DEoptimR,5,2.4523541075793043,1,0.7215573336650111,1,6.864563303941315,0.1292343353401102,6.113983390538965,1.3575444309695437
82,DFT_CRT,time_scaling,wide,DEoptimR,6,2.4523541075793043,1,0.7215573336650111,1,6.864563303941315,0.1292343353401102,6.113983390538965,1.3575444309695437
82,DFT_CRT,time_scaling,wide,DEoptimR,7,1.8404515297724715,1,0.500082469266804,1,2.9157661011846274,0.13483325506592347,4.540106769577225,0.9425278015318843
82,DFT_CRT,time_scaling,wide,DEoptimR,8,1.8404515297724715,1,0.500082469266804,1,2.9157661011846274,0.13483325506592347,4.540106769577225,0.9425278015318843
82,DFT_CRT,time_scaling,wide,DEoptimR,9,1.8404515297724715,1,0.500082469266804,1,2.9157661011846274,0.13483325506592347,4.540106769577225,0.9425278015318843
82,DFT_CRT,time_scaling,wide,DEoptimR,10,1.8404515297724715,1,0.500082469266804,1,2.9157661011846274,0.13483325506592347,4.540106769577225,0.9425278015318843
82,DFT_CRT,time_scaling,wide,DEoptimR,11,1.8404515297724715,1,0.500082469266804,1,2.9157661011846274,0.13483325506592347,4.540106769577225,0.9425278015318843
82,DFT_CRT,time_scaling,wide,DEoptimR,12,1.8404515297724715,1,0.500082469266804,1,2.9157661011846274,0.13483325506592347,4.540106769577225,0.9425278015318843
82,DFT_CRT,time_scaling,wide,DEoptimR,13,1.8404515297724715,1,0.500082469266804,1,2.9157661011846274,0.13483325506592347,4.540106769577225,0.9425278015318843
82,DFT_CRT,time_scaling,wide,DEoptimR,14,1.8404515297724715,1,0.500082469266804,1,2.9157661011846274,0.13483325506592347,4.540106769577225,0.9425278015318843
