participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t0
55,DDM,time_and_value_scaling,wide,DEoptimR,0.8439076806945373,1,0.9968198922244816,0.5388006553127818,1,1.2025158182974662,0.7974841210385254,0.7930027943116139,3.6509312176539863,1.2073861413536489
