participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02
85,DFT_CRT,value_scaling_t0,wide,DEoptim,1,0.5092348055890762,1,0.13594439369626343,1.3360454978281633,1,0.22117820058232643,1.32070832693018,0.9214508031611331,1.3855800935300069
85,DFT_CRT,value_scaling_t0,wide,DEoptim,2,2.8932610721862875,1,1.6965149464085698,1.991324102394283,1,0.44490862586713675,2.505199747544239,0.6159244118491188,0.9282281421823428
85,DFT_CRT,value_scaling_t0,wide,DEoptim,3,2.8932610721862875,1,1.6965149464085698,1.991324102394283,1,0.44490862586713675,2.505199747544239,1.3640972378803418,0.9282281421823428
85,DFT_CRT,value_scaling_t0,wide,DEoptim,4,2.8932610721862875,1,1.6965149464085698,1.991324102394283,1,0.44490862586713675,2.505199747544239,1.3640972378803418,0.9282281421823428
85,DFT_CRT,value_scaling_t0,wide,DEoptim,5,2.8932610721862875,1,1.6965149464085698,1.991324102394283,1,0.44490862586713675,2.505199747544239,1.3640972378803418,0.9282281421823428
85,DFT_CRT,value_scaling_t0,wide,DEoptim,6,2.8932610721862875,1,1.6965149464085698,1.991324102394283,1,0.44490862586713675,2.505199747544239,1.3640972378803418,0.9282281421823428
85,DFT_CRT,value_scaling_t0,wide,DEoptim,7,2.8932610721862875,1,1.6965149464085698,1.991324102394283,1,0.44490862586713675,2.505199747544239,1.3640972378803418,0.9282281421823428
85,DFT_CRT,value_scaling_t0,wide,DEoptim,8,2.8932610721862875,1,0.5090076439082623,1.991324102394283,1,0.44490862586713675,2.505199747544239,1.3640972378803418,0.9282281421823428
85,DFT_CRT,value_scaling_t0,wide,DEoptim,9,2.8932610721862875,1,0.5090076439082623,1.991324102394283,1,0.44490862586713675,2.505199747544239,1.3640972378803418,0.9282281421823428
85,DFT_CRT,value_scaling_t0,wide,DEoptim,10,0.7683328044507653,1,0.21763301817700254,0.9698546680202704,1,0.8261750153988476,4.349321118169463,0.152675669603888,1.3242503206874243
85,DFT_CRT,value_scaling_t0,wide,DEoptim,11,0.7683328044507653,1,0.21763301817700254,0.9698546680202704,1,0.8261750153988476,4.349321118169463,0.152675669603888,1.3242503206874243
85,DFT_CRT,value_scaling_t0,wide,DEoptim,12,1.7422851833770985,1,0.7911312240175903,1.4682760576517322,1,0.5312066060286718,3.960828802736076,0.36717818123288454,1.1417051646043546
85,DFT_CRT,value_scaling_t0,wide,DEoptim,13,0.7683328044507653,1,0.6653086553893978,0.9698546680202704,1,0.8261750153988476,4.349321118169463,0.18380273950751874,1.3242503206874243
85,DFT_CRT,value_scaling_t0,wide,DEoptim,14,0.7683328044507653,1,0.6653086553893978,0.9698546680202704,1,0.8261750153988476,4.349321118169463,0.18380273950751874,1.3242503206874243
85,DFT_CRT,value_scaling_t0,wide,DEoptim,15,0.7683328044507653,1,0.6653086553893978,0.9698546680202704,1,0.8261750153988476,4.349321118169463,0.18380273950751874,1.3242503206874243
85,DFT_CRT,value_scaling_t0,wide,DEoptim,16,0.7683328044507653,1,0.6653086553893978,0.9698546680202704,1,0.8261750153988476,4.349321118169463,0.18380273950751874,1.3242503206874243
85,DFT_CRT,value_scaling_t0,wide,DEoptim,17,0.7683328044507653,1,0.6653086553893978,0.6798984681256116,1,0.8261750153988476,4.349321118169463,0.18380273950751874,1.3242503206874243
85,DFT_CRT,value_scaling_t0,wide,DEoptim,18,0.7683328044507653,1,0.6653086553893978,0.6798984681256116,1,0.8261750153988476,4.349321118169463,0.18380273950751874,1.3242503206874243
85,DFT_CRT,value_scaling_t0,wide,DEoptim,19,0.7683328044507653,1,0.6653086553893978,0.6798984681256116,1,0.8261750153988476,4.349321118169463,0.18380273950751874,1.3242503206874243
85,DFT_CRT,value_scaling_t0,wide,DEoptim,20,0.7683328044507653,1,0.6653086553893978,0.6798984681256116,1,0.8261750153988476,4.349321118169463,0.18380273950751874,1.3242503206874243
85,DFT_CRT,value_scaling_t0,wide,DEoptim,21,0.4194521493746341,1,1.7182955512985587,0.8432371300057228,1,0.8652910327333119,3.6277421513614794,1.069830517657194,1.176414058096468
85,DFT_CRT,value_scaling_t0,wide,DEoptim,22,0.4194521493746341,1,1.7182955512985587,0.8432371300057228,1,0.8652910327333119,3.6277421513614794,1.069830517657194,1.176414058096468
85,DFT_CRT,value_scaling_t0,wide,DEoptim,23,0.27438335385406365,1,0.7543575181621847,0.06730893725063652,1,0.7544102626591362,2.8368822333542627,0.8215325812856479,1.120536395306406
85,DFT_CRT,value_scaling_t0,wide,DEoptim,24,0.5996838364395203,1,1.7182955512985587,0.8432371300057228,1,0.8652910327333119,3.6277421513614794,1.069830517657194,1.176414058096468
85,DFT_CRT,value_scaling_t0,wide,DEoptim,25,0.5996838364395203,1,1.7182955512985587,0.8432371300057228,1,0.8652910327333119,3.6277421513614794,1.069830517657194,1.176414058096468
85,DFT_CRT,value_scaling_t0,wide,DEoptim,26,0.5996838364395203,1,1.7182955512985587,0.8432371300057228,1,0.8652910327333119,3.6277421513614794,1.069830517657194,1.176414058096468
85,DFT_CRT,value_scaling_t0,wide,DEoptim,27,0.5996838364395203,1,1.7182955512985587,0.8432371300057228,1,0.8652910327333119,3.6277421513614794,1.069830517657194,1.176414058096468
85,DFT_CRT,value_scaling_t0,wide,DEoptim,28,1.4217480635772561,1,2.426491662713734,0.18773718186234722,1,0.06617532786934166,3.060215879589789,1.3771909107758165,1.1451075653320408
85,DFT_CRT,value_scaling_t0,wide,DEoptim,29,1.4217480635772561,1,2.426491662713734,0.2482954719983561,1,0.06617532786934166,3.060215879589789,1.3771909107758165,1.1451075653320408
85,DFT_CRT,value_scaling_t0,wide,DEoptim,30,1.4217480635772561,1,2.426491662713734,0.2482954719983561,1,0.06617532786934166,3.060215879589789,1.3771909107758165,1.1451075653320408
85,DFT_CRT,value_scaling_t0,wide,DEoptim,31,1.106152862741649,1,2.7085718279950246,0.7480073669371263,1,0.41902746169712735,2.7840622642831043,1.0979193408892496,0.9846279252297419
85,DFT_CRT,value_scaling_t0,wide,DEoptim,32,0.6190187336038798,1,2.729708757425696,0.6486030510407715,1,0.9024051470350787,3.6496816047642247,0.7455441494432793,1.0540987048835941
