participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,theta_star,t0
23,DFT_CRT,time_and_value_scaling,wide,DEoptimR,1.2298231565269933,1,2.4548663547878236,0.9179983953397602,1,2.4548659554900256,0.5949877269772009,2.406156140151164,1.369803089132374
