participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
24,DDM,value_scaling_t0,wide,DEoptimR,0.7575373465946738,1,1.0018711493690218,0.43723038266294706,1,0.7162800517143926,3.044922443255248,1.3820743429659574,1.2767075952269247,1.3918314255790378
