participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
42,DDM,time_and_value_scaling_t0,wide,DEoptim,0.6077748289506877,1,1.0141995671122,1.0309205481479558,1,1.1441009279771173,1.2507792880346091,0.9790314794811388,2.8421560841326374,1.211140911013225,1.3591215005046318,1.3853151230535443
