participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
55,DDM,time_scaling_t0,wide,DEoptimR,0.8588410499834981,1,0.5126364393786413,1,1.0535378489579803,0.8947878893567502,0.7620647491443466,3.6149906157563048,1.332498766104538,1.1516901893138745,1.197025072530046
