participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,theta_star,t0
77,DFT_CRT,time_and_value_scaling,wide,DEoptimR,0.6636878437804181,1,1.613630446583059,0.4214574963693629,1,0.7601521547606153,0.9504003585548928,3.034168910928045,1.2977372825090843
