participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
26,DFT_CRT,time_scaling_t0,wide,DEoptimR,1.205305446098858,1,0.43308570417289793,1,2.070226183125466,1.2356480104478023,0.4843944964052505,3.1056842330073304,1.2005719120088836,1.341896888258213,1.2648031991354425
