participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
11,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,0.959965886902698,1,1.035295119120057,0.435939411220556,1,0.17239557372910158,1.7873682109863687,0.75065217282612,2.3198059930960238,1.3603756702258563,1.41062065988762,1.3801448151608102
