participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
19,DDM,time_and_value_scaling_t0,wide,DEoptim,0.7504458956085026,1,1.0105211497257434,0.4007165659143149,1,1.6816583044987865,1.0076058520461917,0.6177753056153142,3.1884959214933075,1.2838867955086597,1.2880810251281962,1.2949155064788949
