participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
52,DFT_CRT,date_delay_time_and_value_scaling_t0,wide,DEoptimR,378,TRUE,-342.3009454703216,700.6018909406432,725.5458414399773
