participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
42,DFT_CRT,time_scaling_t0,wide,DEoptimR,1,1.6471021419183431,1,0.8932670852378943,1,6.156028837431222,5.8896051126066595,0.7009403249277502,14.501259187705102,0.47184970323934644,1.2882186693245252,0.9535857034648658
42,DFT_CRT,time_scaling_t0,wide,DEoptimR,2,2.084101298158057,1,0.4963828006029464,1,7.854341627746834,7.94480255630333,0.402881711848514,7.255629593852551,0.41527471457589804,0.5392169664261908,1.0632631860906259
42,DFT_CRT,time_scaling_t0,wide,DEoptimR,3,1.8757568793045358,1,0.8834437500662171,1,0.33699959095100596,7.827242382610089,0.44551843360158927,2.592176525712105,0.5135580224683509,0.7296222239292491,0.7318063204369936
42,DFT_CRT,time_scaling_t0,wide,DEoptimR,4,2.084101298158057,1,0.4963828006029464,1,7.854341627746834,7.94480255630333,0.402881711848514,7.255629593852551,0.41527471457589804,0.5392169664261908,1.0632631860906259
42,DFT_CRT,time_scaling_t0,wide,DEoptimR,5,2.084101298158057,1,0.4963828006029464,1,7.854341627746834,7.94480255630333,0.402881711848514,7.255629593852551,0.41527471457589804,0.5392169664261908,1.0632631860906259
42,DFT_CRT,time_scaling_t0,wide,DEoptimR,6,2.897869906715386,1,1.1264945762109018,1,0.9107330285085762,4.435956996691028,0.3939747905504682,6.54072390587069,0.5222040362190455,0.22084697862155736,0.32299197990991674
42,DFT_CRT,time_scaling_t0,wide,DEoptimR,7,2.897869906715386,1,1.1264945762109018,1,0.9107330285085762,4.435956996691028,0.3939747905504682,6.54072390587069,0.5222040362190455,0.22084697862155736,0.32299197990991674
42,DFT_CRT,time_scaling_t0,wide,DEoptimR,8,2.4947543354268555,1,0.8834437500662171,1,0.33699959095100596,8.27792376052675,0.44551843360158927,2.592176525712105,0.5135580224683509,0.7296222239292491,0.5816417878417672
42,DFT_CRT,time_scaling_t0,wide,DEoptimR,9,2.4947543354268555,1,0.8834437500662171,1,0.33699959095100596,8.27792376052675,0.44551843360158927,2.592176525712105,0.5135580224683509,0.7296222239292491,0.5816417878417672
42,DFT_CRT,time_scaling_t0,wide,DEoptimR,10,1.486882742868991,1,0.6893193500922047,1,9.533095428117091,4.165346700186713,0.7603380566778473,3.7794087692885654,0.5373821204368325,0.43897285180864865,0.5982372010287438
42,DFT_CRT,time_scaling_t0,wide,DEoptimR,11,2.150389921963619,1,0.44409952780517326,1,6.449707160320681,2.6270495818797515,0.3397896380245742,3.957893315477776,0.19479530856966176,1.3106450232986055,1.2023336287901893
42,DFT_CRT,time_scaling_t0,wide,DEoptimR,12,2.150389921963619,1,0.44409952780517326,1,6.449707160320681,2.6270495818797515,0.3397896380245742,3.957893315477776,0.19479530856966176,1.3106450232986055,1.2023336287901893
42,DFT_CRT,time_scaling_t0,wide,DEoptimR,13,2.150389921963619,1,0.44409952780517326,1,6.449707160320681,6.309849311857314,0.3397896380245742,3.957893315477776,0.19479530856966176,1.3106450232986055,1.2023336287901893
42,DFT_CRT,time_scaling_t0,wide,DEoptimR,14,2.150389921963619,1,0.44409952780517326,1,6.449707160320681,6.309849311857314,0.3397896380245742,3.957893315477776,0.19479530856966176,1.3106450232986055,1.2023336287901893
42,DFT_CRT,time_scaling_t0,wide,DEoptimR,15,2.150389921963619,1,0.44409952780517326,1,6.449707160320681,6.309849311857314,0.3397896380245742,3.957893315477776,0.19479530856966176,1.3106450232986055,1.2023336287901893
42,DFT_CRT,time_scaling_t0,wide,DEoptimR,16,2.7335290346647754,1,0.37555891253739493,1,5.151116989898631,2.304450095784942,0.482987964795662,2.9744158980780915,0.9294672044306855,1.1732563705943393,1.2740870216729023
42,DFT_CRT,time_scaling_t0,wide,DEoptimR,17,1.4406623160526482,1,0.803145502830122,1,4.481087896122456,6.319544271938184,0.6988744911154668,4.404862439776961,0.353183652411716,1.1742531552044764,0.44398367031167274
42,DFT_CRT,time_scaling_t0,wide,DEoptimR,18,1.3360600783212528,1,0.43953580564792205,1,5.414733672014183,3.0974669789047735,0.39391162258306556,3.263909595087342,0.7641100689970823,1.0234205409780586,1.0099145550422652
42,DFT_CRT,time_scaling_t0,wide,DEoptimR,19,1.3360600783212528,1,0.43953580564792205,1,5.414733672014183,3.0974669789047735,0.39391162258306556,3.263909595087342,0.7641100689970823,1.0234205409780586,1.0099145550422652
42,DFT_CRT,time_scaling_t0,wide,DEoptimR,20,2.173106790288137,1,1.1372610752236905,1,5.6015872801324065,6.325972516726322,0.462982316938519,3.461260731328415,0.6702865710840967,1.2206091830643673,0.47039168826435357
42,DFT_CRT,time_scaling_t0,wide,DEoptimR,21,2.173106790288137,1,1.1372610752236905,1,5.6015872801324065,6.325972516726322,0.462982316938519,3.461260731328415,0.6702865710840967,1.2206091830643673,0.47039168826435357
