participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,w,theta_star,t0
33,DFT_CRT,time_scaling,wide,DEoptim,1,1.5292092230101118,1,2.3358715942711568,1,3.5535242734476924,0.42305457608163827,7.205882728046271,1.0064096354297363
33,DFT_CRT,time_scaling,wide,DEoptim,2,2.084101298158057,1,1.4031403153943829,1,5.341628649272025,0.33055356764905625,10.947446293602697,0.3426998797804117
33,DFT_CRT,time_scaling,wide,DEoptim,3,2.084101298158057,1,1.4031403153943829,1,5.341628649272025,0.33055356764905625,10.947446293602697,0.3426998797804117
33,DFT_CRT,time_scaling,wide,DEoptim,4,2.084101298158057,1,1.4031403153943829,1,5.341628649272025,0.33055356764905625,10.947446293602697,0.3426998797804117
33,DFT_CRT,time_scaling,wide,DEoptim,5,1.3702336538708768,1,2.9075150599912742,1,5.882179792970419,0.7365029270637176,4.469589610176627,1.0085094655398281
33,DFT_CRT,time_scaling,wide,DEoptim,6,1.3702336538708768,1,2.9075150599912742,1,5.882179792970419,0.7365029270637176,4.469589610176627,1.0085094655398281
33,DFT_CRT,time_scaling,wide,DEoptim,7,1.3702336538708768,1,1.7429123647050002,1,5.882179792970419,0.7365029270637176,4.469589610176627,1.0085094655398281
33,DFT_CRT,time_scaling,wide,DEoptim,8,1.3702336538708768,1,1.7429123647050002,1,5.882179792970419,0.7365029270637176,4.469589610176627,1.0085094655398281
33,DFT_CRT,time_scaling,wide,DEoptim,9,1.3702336538708768,1,1.7429123647050002,1,5.882179792970419,0.7365029270637176,4.469589610176627,1.0085094655398281
33,DFT_CRT,time_scaling,wide,DEoptim,10,2.084101298158057,1,0.8736183098294028,1,3.533144144035876,0.33055356764905625,4.280261440717615,0.31103145825815204
33,DFT_CRT,time_scaling,wide,DEoptim,11,1.1032668997393922,1,0.8071305392915383,1,0.0066386239126314806,0.45600447633822716,6.982802058982196,0.6416650235612789
33,DFT_CRT,time_scaling,wide,DEoptim,12,1.1032668997393922,1,0.8071305392915383,1,0.0066386239126314806,0.45600447633822716,6.982802058982196,0.6416650235612789
33,DFT_CRT,time_scaling,wide,DEoptim,13,1.7014747339594178,1,1.0517826375295407,1,1.8062492147274307,0.2510142996107623,5.98845856724279,0.888113867746909
33,DFT_CRT,time_scaling,wide,DEoptim,14,1.7014747339594178,1,1.0517826375295407,1,1.8062492147274307,0.2510142996107623,5.98845856724279,0.888113867746909
33,DFT_CRT,time_scaling,wide,DEoptim,15,1.7014747339594178,1,0.8700752964380482,1,1.8062492147274307,0.2510142996107623,5.98845856724279,0.888113867746909
33,DFT_CRT,time_scaling,wide,DEoptim,16,1.7014747339594178,1,0.8700752964380482,1,1.8062492147274307,0.2510142996107623,5.98845856724279,0.888113867746909
33,DFT_CRT,time_scaling,wide,DEoptim,17,1.7014747339594178,1,0.8700752964380482,1,1.7563765368809992,0.2510142996107623,5.98845856724279,0.888113867746909
33,DFT_CRT,time_scaling,wide,DEoptim,18,1.7014747339594178,1,0.8700752964380482,1,1.7563765368809992,0.2510142996107623,5.98845856724279,0.5496851435999762
33,DFT_CRT,time_scaling,wide,DEoptim,19,2.4961786308157072,1,1.7666842154805698,1,0.21926028886809945,0.27686682491962333,5.206186152182065,0.22198793864465993
33,DFT_CRT,time_scaling,wide,DEoptim,20,1.6384795604879037,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,5.206186152182065,0.22198793864465993
33,DFT_CRT,time_scaling,wide,DEoptim,21,1.6384795604879037,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,5.206186152182065,0.22198793864465993
33,DFT_CRT,time_scaling,wide,DEoptim,22,1.6384795604879037,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,5.206186152182065,0.22198793864465993
33,DFT_CRT,time_scaling,wide,DEoptim,23,1.6384795604879037,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,5.206186152182065,0.22198793864465993
33,DFT_CRT,time_scaling,wide,DEoptim,24,1.6384795604879037,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,5.206186152182065,0.23858713377989993
33,DFT_CRT,time_scaling,wide,DEoptim,25,1.6384795604879037,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,5.206186152182065,0.23858713377989993
33,DFT_CRT,time_scaling,wide,DEoptim,26,1.6384795604879037,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,5.206186152182065,0.23858713377989993
33,DFT_CRT,time_scaling,wide,DEoptim,27,1.6384795604879037,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,5.206186152182065,0.23858713377989993
33,DFT_CRT,time_scaling,wide,DEoptim,28,1.6384795604879037,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,5.206186152182065,0.23858713377989993
33,DFT_CRT,time_scaling,wide,DEoptim,29,1.6384795604879037,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,5.206186152182065,0.23858713377989993
33,DFT_CRT,time_scaling,wide,DEoptim,30,1.6384795604879037,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,5.206186152182065,0.23858713377989993
33,DFT_CRT,time_scaling,wide,DEoptim,31,1.6384795604879037,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,5.206186152182065,0.23858713377989993
33,DFT_CRT,time_scaling,wide,DEoptim,32,1.6384795604879037,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,5.206186152182065,0.23858713377989993
33,DFT_CRT,time_scaling,wide,DEoptim,33,1.6384795604879037,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,5.206186152182065,0.23858713377989993
33,DFT_CRT,time_scaling,wide,DEoptim,34,1.6384795604879037,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,5.206186152182065,0.23858713377989993
33,DFT_CRT,time_scaling,wide,DEoptim,35,1.6384795604879037,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,5.206186152182065,0.23858713377989993
33,DFT_CRT,time_scaling,wide,DEoptim,36,1.6384795604879037,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,5.206186152182065,0.23858713377989993
33,DFT_CRT,time_scaling,wide,DEoptim,37,1.6384795604879037,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,5.206186152182065,0.23858713377989993
33,DFT_CRT,time_scaling,wide,DEoptim,38,1.6384795604879037,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,5.206186152182065,0.23858713377989993
33,DFT_CRT,time_scaling,wide,DEoptim,39,1.6384795604879037,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,5.206186152182065,0.23858713377989993
33,DFT_CRT,time_scaling,wide,DEoptim,40,1.6384795604879037,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,5.206186152182065,0.23858713377989993
33,DFT_CRT,time_scaling,wide,DEoptim,41,1.6384795604879037,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,5.708323750391909,0.7303795213417544
33,DFT_CRT,time_scaling,wide,DEoptim,42,1.6949071716283233,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,4.146202926538512,1.109307348686962
33,DFT_CRT,time_scaling,wide,DEoptim,43,1.6949071716283233,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,4.146202926538512,1.109307348686962
33,DFT_CRT,time_scaling,wide,DEoptim,44,1.6949071716283233,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,4.146202926538512,1.109307348686962
33,DFT_CRT,time_scaling,wide,DEoptim,45,1.6949071716283233,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,4.146202926538512,1.109307348686962
33,DFT_CRT,time_scaling,wide,DEoptim,46,1.6949071716283233,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,4.146202926538512,1.109307348686962
33,DFT_CRT,time_scaling,wide,DEoptim,47,1.6949071716283233,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,4.146202926538512,1.109307348686962
33,DFT_CRT,time_scaling,wide,DEoptim,48,1.6949071716283233,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,4.146202926538512,1.109307348686962
33,DFT_CRT,time_scaling,wide,DEoptim,49,1.6949071716283233,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,4.146202926538512,1.109307348686962
33,DFT_CRT,time_scaling,wide,DEoptim,50,1.6949071716283233,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,4.146202926538512,1.109307348686962
33,DFT_CRT,time_scaling,wide,DEoptim,51,1.6949071716283233,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,4.146202926538512,1.109307348686962
33,DFT_CRT,time_scaling,wide,DEoptim,52,1.6949071716283233,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,4.146202926538512,1.109307348686962
33,DFT_CRT,time_scaling,wide,DEoptim,53,1.6949071716283233,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,4.146202926538512,1.109307348686962
33,DFT_CRT,time_scaling,wide,DEoptim,54,1.6949071716283233,1,1.2834479494627136,1,0.21926028886809945,0.27686682491962333,4.146202926538512,1.109307348686962
