subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
49,speedup,21.419999999999998,above_ip,43.52,0,16,ll,upper,4.667151754982115
49,speedup,10.54,at_ip,43.52,0,64,ll,upper,2.35428125816361
49,speedup,14.96,above_ip,43.52,0,32,ll,upper,2.7321181476308993
49,speedup,10.54,at_ip,43.52,0,64,ll,upper,4.895256538482499
49,speedup,40.12,below_ip,43.52,0,2,ll,upper,3.534489444567953
49,speedup,12.579999999999998,above_ip,43.52,0,64,ll,upper,2.9173516748087422
49,speedup,40.800000000000004,above_ip,43.52,0,8,ll,upper,1.9020832837231865
49,speedup,39.78,at_ip,43.52,0,8,ll,upper,3.0265329726935306
49,speedup,8.159999999999998,below_ip,43.52,0,128,ll,upper,6.176705239509829
49,speedup,14.96,above_ip,43.52,0,32,ll,upper,2.253215224358428
49,speedup,18.7,below_ip,43.52,0,16,ll,upper,1.8421894443054043
49,speedup,40.800000000000004,above_ip,43.52,0,8,ll,upper,1.7218451863209339
49,speedup,39.78,at_ip,43.52,0,4,ll,upper,1.6869701365794754
49,speedup,21.419999999999998,above_ip,43.52,0,16,ll,upper,1.7956227136019152
49,speedup,18.7,below_ip,43.52,0,16,ll,upper,2.208965716203238
49,speedup,11.559999999999999,below_ip,43.52,0,32,ll,upper,2.245814891759437
49,speedup,10.54,at_ip,43.52,0,128,ll,upper,2.6618709977519757
49,speedup,40.46,above_ip,43.52,0,4,ll,upper,1.6777763171303377
49,speedup,39.1,below_ip,43.52,0,4,ll,upper,1.6306612181469973
49,speedup,8.159999999999998,below_ip,43.52,0,128,ll,upper,3.5051798930180667
49,speedup,10.54,at_ip,43.52,0,128,ll,upper,1.7663002592707926
49,speedup,18.7,below_ip,43.52,0,16,ll,upper,1.651123859164727
49,speedup,39.78,at_ip,43.52,0,4,ll,upper,2.1061739351589495
49,speedup,40.46,at_ip,43.52,0,2,ll,upper,2.094639726801688
49,speedup,40.46,above_ip,43.52,0,4,ll,upper,1.8648300164604734
49,speedup,39.78,at_ip,43.52,0,8,ll,upper,1.681114619012078
49,speedup,8.159999999999998,below_ip,43.52,0,128,ll,upper,2.8817675584850804
49,speedup,38.76,below_ip,43.52,0,8,ll,upper,2.2428833207886782
49,speedup,40.12,below_ip,43.52,0,2,ll,upper,1.769211889575672
49,speedup,39.78,at_ip,43.52,0,4,ll,upper,1.840376896523594
49,speedup,14.96,above_ip,43.52,0,32,ll,upper,1.8460664373815234
49,speedup,12.92,above_ip,43.52,0,128,ss,lower,3.529940627033284
49,speedup,39.78,at_ip,43.52,0,4,ll,upper,2.1476402543503355
49,speedup,12.579999999999998,above_ip,43.52,0,64,ss,lower,6.578578547669167
49,speedup,12.92,above_ip,43.52,0,128,ll,upper,2.0837512440903083
49,speedup,20.06,at_ip,43.52,0,16,ll,upper,1.7769770190407144
49,speedup,8.5,below_ip,43.52,0,64,ll,upper,1.5047766810475878
49,speedup,20.06,at_ip,43.52,0,16,ll,upper,1.9996092630390194
49,speedup,39.1,below_ip,43.52,0,4,ll,upper,2.6340435067904764
49,speedup,8.5,below_ip,43.52,0,64,ll,upper,1.5588877276768471
49,speedup,13.26,at_ip,43.52,0,32,ll,upper,2.268075125060932
49,speedup,40.800000000000004,above_ip,43.52,0,2,ll,upper,1.6694757221648615
49,speedup,10.54,at_ip,43.52,0,64,ll,upper,2.745506544568343
49,speedup,14.96,above_ip,43.52,0,32,ll,upper,2.255784051174487
49,speedup,39.78,at_ip,43.52,0,8,ll,upper,1.938028091481101
49,speedup,40.46,at_ip,43.52,0,2,ll,upper,1.5315525951882591
49,speedup,40.12,below_ip,43.52,0,2,ll,upper,3.4751392815105646
49,speedup,8.159999999999998,below_ip,43.52,0,128,ss,lower,2.9537774044820253
49,speedup,11.559999999999999,below_ip,43.52,0,32,ll,upper,1.8114934300610912
49,speedup,40.800000000000004,above_ip,43.52,0,2,ll,upper,2.3640551163607597
49,speedup,13.26,at_ip,43.52,0,32,ll,upper,2.865793326516723
49,speedup,40.12,below_ip,43.52,0,2,ll,upper,1.9628762125284993
49,speedup,38.76,below_ip,43.52,0,8,ll,upper,2.552538385411026
49,speedup,39.1,below_ip,43.52,0,4,ll,upper,2.6048893751267315
49,speedup,12.92,above_ip,43.52,0,128,ll,upper,4.308395149269927
