subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
55,speedup,37.06,below_ip,43.52,0,64,ll,upper,8.02496434561499
55,speedup,38.42,at_ip,43.52,0,128,ll,upper,9.83308969732525
55,speedup,40.79999999999999,below_ip,43.52,0,2,ll,upper,7.360901792921595
55,speedup,42.839999999999996,above_ip,43.52,0,32,ss,lower,7.901568872672669
55,speedup,42.84,above_ip,43.52,0,8,ss,lower,7.207886221901845
55,speedup,41.82,at_ip,43.52,0,16,ss,lower,6.6343666036596005
55,speedup,42.5,above_ip,43.52,0,4,ss,lower,5.9702459884433665
55,speedup,43.18,above_ip,43.52,0,16,ss,lower,5.367951404415635
55,speedup,42.5,above_ip,43.52,0,4,ss,lower,5.1437341708137865
55,speedup,37.06,below_ip,43.52,0,64,ll,upper,4.11000541605199
55,speedup,42.5,above_ip,43.52,0,4,ss,lower,7.591829646716633
55,speedup,40.800000000000004,above_ip,43.52,0,128,ss,lower,4.966183957727026
55,speedup,41.14,below_ip,43.52,0,4,ll,upper,5.171252288227606
55,speedup,40.46,below_ip,43.52,0,16,ss,lower,5.695426385479095
55,speedup,39.43999999999999,below_ip,43.52,0,32,ll,upper,6.248937599317742
55,speedup,40.8,below_ip,43.52,0,8,ll,upper,3.2419788937954763
55,speedup,41.14,below_ip,43.52,0,4,ll,upper,5.340528591650127
55,speedup,41.82,at_ip,43.52,0,16,ss,lower,5.57331591243701
55,speedup,42.839999999999996,above_ip,43.52,0,32,ss,lower,2.499675037358884
55,speedup,41.13999999999999,at_ip,43.52,0,32,ss,lower,4.334448448359126
55,speedup,41.14,below_ip,43.52,0,4,ss,lower,2.1987407878891645
55,speedup,41.82,at_ip,43.52,0,8,ss,lower,2.508413447214025
55,speedup,37.06,below_ip,43.52,0,64,ss,lower,5.168995180919865
55,speedup,40.79999999999999,below_ip,43.52,0,2,ll,upper,4.944388224619161
55,speedup,43.18,above_ip,43.52,0,16,ss,lower,3.268426080212066
55,speedup,41.48,above_ip,43.52,0,2,ll,upper,3.4906351715712844
55,speedup,39.1,at_ip,43.52,0,64,ll,upper,6.368945798450568
55,speedup,41.13999999999999,at_ip,43.52,0,2,ll,upper,2.4965408340453905
55,speedup,38.42,at_ip,43.52,0,128,ss,lower,8.184549192702889
55,speedup,41.48,above_ip,43.52,0,2,ll,upper,2.042822090671052
55,speedup,38.42,at_ip,43.52,0,128,ll,upper,7.697174712590368
55,speedup,41.48,above_ip,43.52,0,2,ll,upper,2.783135692814085
55,speedup,41.82,at_ip,43.52,0,8,ss,lower,4.241124084415333
55,speedup,41.48,above_ip,43.52,0,2,ll,upper,3.0267179511361064
55,speedup,41.13999999999999,at_ip,43.52,0,2,ll,upper,2.701392456438498
55,speedup,40.8,below_ip,43.52,0,8,ll,upper,3.4002197987260843
55,speedup,40.79999999999999,below_ip,43.52,0,2,ll,upper,2.946816293802385
55,speedup,41.13999999999999,at_ip,43.52,0,2,ll,upper,1.6482453063549656
55,speedup,43.18,above_ip,43.52,0,16,ss,lower,2.4144597793488174
55,speedup,41.82,at_ip,43.52,0,8,ll,upper,2.0085593366361536
55,speedup,41.82,at_ip,43.52,0,4,ll,upper,1.5494472299255904
55,speedup,41.82,at_ip,43.52,0,16,ss,lower,3.492040401948998
