subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
9,speedup,30.6,above_ip,43.52,0,2,ll,upper,8.09848426809549
9,speedup,18.7,at_ip,43.52,0,64,ll,upper,6.563878552755341
9,speedup,9.52,above_ip,43.52,0,128,ss,lower,8.32527936159022
9,speedup,29.58,at_ip,43.52,0,8,ll,upper,5.378234315525333
9,speedup,30.6,above_ip,43.52,0,2,ll,upper,2.9255153672966117
9,speedup,16.66,below_ip,43.52,0,64,ll,upper,6.552792911832512
9,speedup,30.26,at_ip,43.52,0,2,ll,upper,2.2619149958118214
9,speedup,24.14,below_ip,43.52,0,4,ll,upper,4.173659769479855
9,speedup,16.66,below_ip,43.52,0,64,ll,upper,4.122056980460911
9,speedup,24.82,at_ip,43.52,0,4,ll,upper,2.0783167474401125
9,speedup,21.08,above_ip,43.52,0,32,ll,upper,4.641662785241351
9,speedup,18.7,at_ip,43.52,0,64,ll,upper,5.014736551391252
9,speedup,7.14,at_ip,43.52,0,128,ss,lower,4.535567251605244
9,speedup,24.14,below_ip,43.52,0,4,ll,upper,2.339198947807745
9,speedup,7.14,at_ip,43.52,0,128,ll,upper,6.039960834525118
9,speedup,30.26,at_ip,43.52,0,16,ll,upper,6.5084128124362906
9,speedup,28.56,below_ip,43.52,0,8,ll,upper,3.922800480551814
9,speedup,30.599999999999998,above_ip,43.52,0,8,ll,upper,4.0432584043519455
9,speedup,25.5,above_ip,43.52,0,4,ll,upper,3.4856911047500034
9,speedup,28.900000000000002,below_ip,43.52,0,16,ll,upper,2.8071911133993126
9,speedup,4.76,below_ip,43.52,0,128,ss,lower,5.822771654307871
9,speedup,24.82,at_ip,43.52,0,4,ll,upper,3.670820985600585
9,speedup,20.74,above_ip,43.52,0,64,ll,upper,5.08791796875812
9,speedup,17.68,below_ip,43.52,0,32,ll,upper,3.6527240866053035
9,speedup,28.900000000000002,below_ip,43.52,0,16,ll,upper,7.25396006680603
9,speedup,29.92,below_ip,43.52,0,2,ll,upper,7.986184787172533
9,speedup,20.74,above_ip,43.52,0,64,ss,lower,5.00721210993288
9,speedup,30.26,at_ip,43.52,0,2,ll,upper,4.656311678361817
9,speedup,19.38,at_ip,43.52,0,32,ll,upper,4.137120819006668
9,speedup,30.599999999999998,above_ip,43.52,0,8,ll,upper,2.7160957835767476
9,speedup,18.7,at_ip,43.52,0,64,ll,upper,2.883602360387158
9,speedup,9.52,above_ip,43.52,0,128,ss,lower,4.751694582082564
9,speedup,24.82,at_ip,43.52,0,4,ll,upper,4.505907304515858
9,speedup,17.68,below_ip,43.52,0,32,ll,upper,3.732070449324965
9,speedup,16.66,below_ip,43.52,0,64,ll,upper,3.693850603318424
9,speedup,24.82,at_ip,43.52,0,4,ll,upper,1.5362118099401414
9,speedup,29.92,below_ip,43.52,0,2,ll,upper,6.286768613917957
9,speedup,31.62,above_ip,43.52,0,16,ll,upper,4.399293309037603
9,speedup,21.08,above_ip,43.52,0,32,ll,upper,4.271501554747374
9,speedup,19.38,at_ip,43.52,0,32,ll,upper,3.716506623532041
9,speedup,30.26,at_ip,43.52,0,16,ll,upper,4.234618038288318
9,speedup,24.14,below_ip,43.52,0,4,ll,upper,6.172372998789797
9,speedup,16.66,below_ip,43.52,0,64,ll,upper,4.200847052383324
9,speedup,29.92,below_ip,43.52,0,2,ll,upper,4.351121517524007
9,speedup,25.5,above_ip,43.52,0,4,ll,upper,6.582164303235913
9,speedup,30.26,at_ip,43.52,0,16,ll,upper,2.523842917300499
9,speedup,31.62,above_ip,43.52,0,16,ss,lower,5.713829565735068
9,speedup,30.599999999999998,above_ip,43.52,0,8,ss,lower,4.6468324480665615
9,speedup,20.74,above_ip,43.52,0,64,ss,lower,1.8982389371085446
9,speedup,28.900000000000002,below_ip,43.52,0,16,ll,upper,4.956971456249448
9,speedup,30.26,at_ip,43.52,0,2,ll,upper,1.735464204382879
9,speedup,29.58,at_ip,43.52,0,8,ll,upper,4.570300383049471
9,speedup,28.56,below_ip,43.52,0,8,ll,upper,3.996197728189145
9,speedup,17.68,below_ip,43.52,0,32,ll,upper,3.3013820240739733
9,speedup,7.14,at_ip,43.52,0,128,ss,lower,3.976510840435367
9,speedup,29.58,at_ip,43.52,0,8,ll,upper,4.218554518498422
9,speedup,9.52,above_ip,43.52,0,128,ss,lower,1.636684613127727
9,speedup,28.900000000000002,below_ip,43.52,0,16,ll,upper,4.50963389565004
9,speedup,4.76,below_ip,43.52,0,128,ll,upper,4.953997631826496
9,speedup,29.58,at_ip,43.52,0,8,ll,upper,5.131912447490322
9,speedup,29.92,below_ip,43.52,0,2,ll,upper,2.695085762421513
9,speedup,19.38,at_ip,43.52,0,32,ll,upper,3.496175587992184
9,speedup,25.5,above_ip,43.52,0,4,ll,upper,3.1295221858927107
9,speedup,28.56,below_ip,43.52,0,8,ll,upper,4.941341649737296
9,speedup,4.76,below_ip,43.52,0,128,ll,upper,4.170067779014062
9,speedup,21.08,above_ip,43.52,0,32,ll,upper,3.9937274099829665
9,speedup,17.68,below_ip,43.52,0,32,ll,upper,3.6889299077483884
9,speedup,30.26,at_ip,43.52,0,2,ll,upper,6.087327661240124
9,speedup,19.38,at_ip,43.52,0,32,ll,upper,3.431851715904486
9,speedup,30.599999999999998,above_ip,43.52,0,8,ll,upper,5.191086890841689
9,speedup,30.26,at_ip,43.52,0,16,ss,lower,2.718900110856339
9,speedup,30.6,above_ip,43.52,0,2,ll,upper,5.584131115225318
9,speedup,18.7,at_ip,43.52,0,64,ll,upper,2.6616135958793166
9,speedup,7.14,at_ip,43.52,0,128,ss,lower,2.3797970322520996
9,speedup,24.14,below_ip,43.52,0,4,ll,upper,2.1627937710472906
9,speedup,31.62,above_ip,43.52,0,16,ll,upper,2.6932136694267683
9,speedup,9.52,above_ip,43.52,0,128,ss,lower,2.377752509637503
9,speedup,28.56,below_ip,43.52,0,8,ll,upper,2.36371034590411
9,speedup,31.62,above_ip,43.52,0,16,ss,lower,3.8345276593609015
9,speedup,20.74,above_ip,43.52,0,64,ss,lower,4.490705053074635
9,speedup,21.08,above_ip,43.52,0,32,ss,lower,4.356467422185233
9,neutral,29.58,at_ip,43.52,0,8,ll,upper,4.234762609376048
9,neutral,19.38,at_ip,43.52,0,32,ll,upper,4.105551536464191
9,neutral,30.26,at_ip,43.52,0,2,ll,upper,3.0437903555903176
9,neutral,4.76,below_ip,43.52,0,128,ll,upper,3.002613693526655
9,neutral,29.58,at_ip,43.52,0,8,ll,upper,2.667224009925121
9,neutral,9.52,above_ip,43.52,0,128,ss,lower,2.869153168914636
9,neutral,29.92,below_ip,43.52,0,2,ll,upper,2.3068546117210644
