subject_ix,stage_id,block_id,block_ix,iter_ix,frame,m_s,m_l,t_s,t_l,trial_type,choice,rt,trial_correct,too_fast,omission_error
47,calibration,i000,0,0,neutral,21.76,43.52,0,2,standard,ll,2.3050133918723077,TRUE,FALSE,FALSE
47,calibration,i000,0,0,neutral,32.64,43.52,0,2,standard,ll,2.185602182781622,TRUE,FALSE,FALSE
47,calibration,i000,0,0,neutral,38.08,43.52,0,2,standard,ll,4.874420744778945,TRUE,FALSE,FALSE
47,calibration,i000,0,0,neutral,40.8,43.52,0,2,standard,ll,2.5784106782321032,TRUE,FALSE,FALSE
47,calibration,i000,0,0,neutral,42.16,43.52,0,2,standard,ss,3.267964994270187,TRUE,FALSE,FALSE
47,calibration,i000,0,0,neutral,41.48,43.52,0,2,standard,ll,2.4952739907330397,TRUE,FALSE,FALSE
47,calibration,i000,0,0,neutral,41.82,43.52,0,2,standard,ll,3.0163769942455474,TRUE,FALSE,FALSE
47,calibration,i000,0,0,neutral,21.76,43.52,0,4,standard,ll,1.900041055226211,TRUE,FALSE,FALSE
47,calibration,i000,0,0,neutral,32.64,43.52,0,4,standard,ll,2.607926760866576,TRUE,FALSE,FALSE
47,calibration,i000,0,0,neutral,38.08,43.52,0,4,standard,ll,2.370287296767856,TRUE,FALSE,FALSE
47,calibration,i000,0,0,neutral,40.8,43.52,0,4,standard,ss,2.121966349653121,TRUE,FALSE,FALSE
47,calibration,i000,0,0,neutral,39.44,43.52,0,4,standard,ll,2.9496298217954973,TRUE,FALSE,FALSE
47,calibration,i000,0,0,neutral,40.12,43.52,0,4,standard,ss,3.3034424734232744,TRUE,FALSE,FALSE
47,calibration,i000,0,0,neutral,39.779999999999994,43.52,0,4,standard,ll,2.402720003423383,TRUE,FALSE,FALSE
47,calibration,i000,0,0,neutral,21.76,43.52,0,8,standard,ll,2.2194064006544068,TRUE,FALSE,FALSE
47,calibration,i000,0,0,neutral,32.64,43.52,0,8,standard,ll,2.854288531918428,TRUE,FALSE,FALSE
47,calibration,i000,0,0,neutral,38.08,43.52,0,8,standard,ll,2.2631188120249135,TRUE,FALSE,FALSE
47,calibration,i000,0,0,neutral,40.8,43.52,0,8,standard,ss,3.3121378017513052,TRUE,FALSE,FALSE
47,calibration,i000,0,0,neutral,39.44,43.52,0,8,standard,ss,3.3465214735833797,TRUE,FALSE,FALSE
47,calibration,i000,0,0,neutral,38.76,43.52,0,8,standard,ss,2.816544554970278,TRUE,FALSE,FALSE
