subject_ix,stage_id,block_id,block_ix,iter_ix,frame,m_s,m_l,t_s,t_l,trial_type,choice,rt,trial_correct,too_fast,omission_error
62,calibration,i000,0,2,neutral,21.76,43.52,0,2,standard,ll,2.6911154000736133,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,32.64,43.52,0,2,standard,ll,1.9689584580391966,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,38.08,43.52,0,2,standard,ll,1.8243694783450337,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,40.8,43.52,0,2,standard,ss,2.448095500583804,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,39.44,43.52,0,2,standard,ss,2.412994636586518,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,38.76,43.52,0,2,standard,ss,1.8806190696286649,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,38.419999999999995,43.52,0,2,standard,ss,2.33408697235609,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,21.76,43.52,0,4,standard,ll,2.3919286051350355,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,32.64,43.52,0,4,standard,ll,2.125692875662935,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,38.08,43.52,0,4,standard,ll,2.438593690218113,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,40.8,43.52,0,4,standard,ss,2.496870209262852,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,39.44,43.52,0,4,standard,ss,3.0666586046918383,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,38.76,43.52,0,4,standard,ll,2.939416689749123,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,39.1,43.52,0,4,standard,ll,3.304673646536685,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,21.76,43.52,0,8,standard,ll,2.531092503297259,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,32.64,43.52,0,8,standard,ll,2.3810772690831072,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,38.08,43.52,0,8,standard,ss,2.709031365267947,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,35.36,43.52,0,8,standard,ll,2.4228336817486706,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,36.72,43.52,0,8,standard,ll,2.685824919217339,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,37.4,43.52,0,8,standard,ss,3.244018302551922,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,37.059999999999995,43.52,0,8,standard,ss,3.0765190569309198,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,21.76,43.52,0,16,standard,ll,1.9853677168048307,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,32.64,43.52,0,16,standard,ss,2.5570094373833854,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,27.2,43.52,0,16,standard,ll,2.420794144341926,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,29.919999999999998,43.52,0,16,standard,ll,2.2160747339567024,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,31.279999999999998,43.52,0,16,standard,ll,2.616814949677064,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,31.959999999999997,43.52,0,16,standard,ll,2.498902708728565,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,32.3,43.52,0,16,standard,ll,2.4288722373639757,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,21.76,43.52,0,32,standard,ll,1.911317113403129,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,32.64,43.52,0,32,standard,ss,2.8461715613993874,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,27.2,43.52,0,32,standard,ss,2.5981362473430636,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,24.48,43.52,0,32,standard,ll,2.8018442465836415,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,25.84,43.52,0,32,standard,ll,2.5413787511279224,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,26.52,43.52,0,32,standard,ss,3.0118638149979233,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,26.18,43.52,0,32,standard,ss,2.534466024266294,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,21.76,43.52,0,64,standard,ll,2.182159470210536,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,32.64,43.52,0,64,standard,ll,2.507152938120271,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,38.08,43.52,0,64,standard,ss,3.357964955526768,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,35.36,43.52,0,64,standard,ss,1.7829963403564761,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,34,43.52,0,64,standard,ss,2.2739474509871798,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,33.32,43.52,0,64,standard,ss,3.325990697978341,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,32.98,43.52,0,64,standard,ss,2.8091170815569058,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,21.76,43.52,0,128,standard,ss,2.2579425807307416,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,10.88,43.52,0,128,standard,ll,2.017267196202738,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,16.32,43.52,0,128,standard,ll,1.7602749259167467,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,19.04,43.52,0,128,standard,ll,2.9389290189064923,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,20.4,43.52,0,128,standard,ss,1.920768778420097,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,19.72,43.52,0,128,standard,ss,3.030529614434272,TRUE,FALSE,FALSE
62,calibration,i000,0,2,neutral,19.38,43.52,0,128,standard,ll,3.051517935258744,TRUE,FALSE,FALSE
