subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
1,date,35.02,at_ip,43.52,0,16,ll,upper,4.340854581024814
1,date,19.040000000000003,below_ip,43.52,0,128,ll,upper,4.824785683278151
1,date,38.42,at_ip,43.52,0,2,ll,upper,3.4370694394292514
1,date,38.08,below_ip,43.52,0,2,ll,upper,4.321909372134996
1,date,36.38,above_ip,43.52,0,16,ll,upper,4.354305518051206
1,date,38.42,at_ip,43.52,0,2,ll,upper,2.5599251822422957
1,date,35.02,at_ip,43.52,0,32,ll,upper,5.293828352738728
1,date,38.42,at_ip,43.52,0,8,ll,upper,5.328868704963497
1,date,19.040000000000003,below_ip,43.52,0,128,ll,upper,4.8439634368724
1,date,31.619999999999997,above_ip,43.52,0,64,ss,lower,6.995277900947713
1,date,27.54,below_ip,43.52,0,64,ss,lower,7.105704671799231
1,date,39.440000000000005,above_ip,43.52,0,8,ll,upper,8.707296649974523
1,date,27.54,below_ip,43.52,0,64,ll,upper,7.382705589955094
1,date,35.02,at_ip,43.52,0,32,ss,lower,7.031677745292654
1,date,27.54,below_ip,43.52,0,64,ll,upper,5.93880355432384
1,date,33.660000000000004,below_ip,43.52,0,16,ll,upper,6.351674214601189
1,date,23.8,above_ip,43.52,0,128,ll,upper,3.415073290932469
1,date,36.720000000000006,above_ip,43.52,0,32,ll,upper,7.125387396366932
1,date,37.4,below_ip,43.52,0,8,ll,upper,4.732577162523285
1,date,33.32,below_ip,43.52,0,32,ll,upper,3.3653867277644167
1,date,33.660000000000004,below_ip,43.52,0,16,ll,upper,2.8349543089798317
1,date,40.46,above_ip,43.52,0,4,ll,upper,4.928930228139961
1,date,27.54,below_ip,43.52,0,64,ll,upper,5.312168007006221
1,date,38.42,at_ip,43.52,0,8,ll,upper,5.920406130438096
1,date,39.440000000000005,above_ip,43.52,0,8,ll,upper,6.022083296806159
1,date,35.02,at_ip,43.52,0,32,ll,upper,6.522792514168486
1,date,21.42,at_ip,43.52,0,128,ll,upper,2.311650133175135
1,date,36.38,above_ip,43.52,0,16,ll,upper,7.635757629237105
1,date,39.1,below_ip,43.52,0,4,ll,upper,6.036869386468879
1,date,31.619999999999997,above_ip,43.52,0,64,ll,upper,5.725069164950128
1,date,38.760000000000005,above_ip,43.52,0,2,ll,upper,3.624464402094418
1,date,21.42,at_ip,43.52,0,128,ll,upper,7.773732003573514
1,date,33.660000000000004,below_ip,43.52,0,16,ll,upper,5.603804285974547
1,date,29.58,at_ip,43.52,0,64,ll,upper,7.005001964515486
1,date,33.660000000000004,below_ip,43.52,0,16,ll,upper,4.783863386932808
1,date,23.8,above_ip,43.52,0,128,ll,upper,4.552218656592231
1,date,33.32,below_ip,43.52,0,32,ll,upper,6.535527635779545
1,date,19.040000000000003,below_ip,43.52,0,128,ll,upper,4.259026410154547
1,date,39.1,below_ip,43.52,0,4,ll,upper,4.996596338517065
1,date,38.760000000000005,above_ip,43.52,0,2,ll,upper,6.186666591650919
1,date,39.440000000000005,above_ip,43.52,0,8,ll,upper,5.990487128134191
1,date,39.78,at_ip,43.52,0,4,ll,upper,5.791514195692798
1,date,37.4,below_ip,43.52,0,8,ll,upper,7.024935121842191
1,date,38.760000000000005,above_ip,43.52,0,2,ll,upper,2.376226888616202
1,date,23.8,above_ip,43.52,0,128,ll,upper,2.454802366088188
1,date,38.42,at_ip,43.52,0,8,ll,upper,6.226018258187196
1,date,35.02,at_ip,43.52,0,16,ll,upper,4.731820879051156
1,date,38.42,at_ip,43.52,0,2,ll,upper,5.470733584466416
1,date,29.58,at_ip,43.52,0,64,ll,upper,6.256676037130092
1,date,39.78,at_ip,43.52,0,4,ll,upper,2.3746281071153135
1,date,35.02,at_ip,43.52,0,16,ll,upper,4.21677863831701
1,date,31.619999999999997,above_ip,43.52,0,64,ll,upper,4.55126149906846
1,date,38.42,at_ip,43.52,0,2,ss,lower,9.79484723871201
1,date,29.58,at_ip,43.52,0,64,ll,upper,4.9053394035972815
1,date,21.42,at_ip,43.52,0,128,ll,upper,3.4341085265873517
1,date,36.38,above_ip,43.52,0,16,ll,upper,4.1005056994531515
1,date,21.42,at_ip,43.52,0,128,ll,upper,7.46983067759902
1,date,38.08,below_ip,43.52,0,2,ll,upper,2.58947830052648
1,date,40.46,above_ip,43.52,0,4,ll,upper,9.00410169686893
1,date,36.720000000000006,above_ip,43.52,0,32,ll,upper,8.081822653194195
1,date,39.1,below_ip,43.52,0,4,ll,upper,7.327288398010296
1,date,40.46,above_ip,43.52,0,4,ll,upper,6.589203528283633
1,date,33.32,below_ip,43.52,0,32,ll,upper,2.670212074374831
1,date,37.4,below_ip,43.52,0,8,ll,upper,6.755284141239372
1,date,38.42,at_ip,43.52,0,8,ll,upper,5.727264703669789
1,date,37.4,below_ip,43.52,0,8,ll,upper,4.51482147991328
1,date,38.08,below_ip,43.52,0,2,ll,upper,3.4892726465523083
1,date,39.1,below_ip,43.52,0,4,ll,upper,5.884184580142119
1,date,23.8,above_ip,43.52,0,128,ll,upper,8.390099221279797
1,date,39.78,at_ip,43.52,0,4,ll,upper,3.1860578113141855
1,date,29.58,at_ip,43.52,0,64,ll,upper,8.04828489752299
1,date,35.02,at_ip,43.52,0,16,ll,upper,2.5692008714677286
1,date,36.720000000000006,above_ip,43.52,0,32,ll,upper,5.786770342365344
1,date,38.08,below_ip,43.52,0,2,ll,upper,2.979898279781537
1,date,38.760000000000005,above_ip,43.52,0,2,ll,upper,5.8276480651989
1,date,31.619999999999997,above_ip,43.52,0,64,ll,upper,7.19849968613471
1,date,40.46,above_ip,43.52,0,4,ll,upper,5.127708444712425
1,date,39.78,at_ip,43.52,0,4,ll,upper,3.968936128265341
1,date,36.720000000000006,above_ip,43.52,0,32,ll,upper,7.050184550231279
1,date,33.32,below_ip,43.52,0,32,ll,upper,7.187716415160594
1,date,35.02,at_ip,43.52,0,32,ll,upper,4.556275725936757
1,date,19.040000000000003,below_ip,43.52,0,128,ll,upper,2.6864482694154503
1,date,36.38,above_ip,43.52,0,16,ll,upper,5.2416864341948894
1,date,39.440000000000005,above_ip,43.52,0,8,ll,upper,5.137187353963782
1,delay,38.760000000000005,above_ip,43.52,0,2,ll,upper,3.325988434988176
1,delay,37.4,below_ip,43.52,0,8,ll,upper,6.502971670362513
1,delay,39.1,below_ip,43.52,0,4,ll,upper,5.272220756239221
1,delay,36.38,above_ip,43.52,0,16,ll,upper,3.6842846945964993
1,delay,39.1,below_ip,43.52,0,4,ll,upper,5.55991139964317
1,delay,19.040000000000003,below_ip,43.52,0,128,ll,upper,1.7996538468519248
1,delay,21.42,at_ip,43.52,0,128,ll,upper,4.068120403668672
1,delay,23.8,above_ip,43.52,0,128,ll,upper,2.1208356196875684
1,delay,23.8,above_ip,43.52,0,128,ll,upper,2.0604346985405755
1,delay,39.78,at_ip,43.52,0,4,ll,upper,7.634431274004783
