subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
27,delay,38.080000000000005,above_ip,43.52,0,2,ll,upper,2.6504585764014337
27,delay,33.660000000000004,below_ip,43.52,0,16,ll,upper,2.461759390502266
27,delay,33.660000000000004,at_ip,43.52,0,64,ll,upper,3.080997506633139
27,delay,36.720000000000006,above_ip,43.52,0,8,ll,upper,3.457568049776455
27,delay,35.7,above_ip,43.52,0,64,ll,upper,2.6717073513718788
27,delay,34.68,below_ip,43.52,0,8,ll,upper,1.9050758544690325
27,delay,35.7,above_ip,43.52,0,64,ll,upper,2.029831362040568
27,delay,33.660000000000004,at_ip,43.52,0,128,ss,lower,2.4422894354320306
27,delay,35.7,above_ip,43.52,0,64,ss,lower,2.6101996534162026
27,delay,34,below_ip,43.52,0,32,ll,upper,1.9712801530804427
27,delay,33.660000000000004,at_ip,43.52,0,64,ll,upper,3.932494489443343
27,delay,37.74,at_ip,43.52,0,2,ll,upper,2.0701333919350873
27,delay,35.7,at_ip,43.52,0,32,ll,upper,3.104384912261594
27,delay,37.4,below_ip,43.52,0,2,ll,upper,1.8263262716100144
27,delay,36.38,above_ip,43.52,0,16,ll,upper,2.0716676460942836
27,delay,34.68,below_ip,43.52,0,8,ll,upper,3.3345714214992768
27,delay,38.080000000000005,above_ip,43.52,0,2,ll,upper,2.4312933608016465
27,delay,36.720000000000006,above_ip,43.52,0,8,ll,upper,2.6156460797355976
27,delay,36.38,above_ip,43.52,0,16,ll,upper,2.6322994233378267
27,delay,34,below_ip,43.52,0,32,ll,upper,3.7396315277801477
27,delay,31.620000000000005,below_ip,43.52,0,64,ll,upper,4.729821039836679
27,delay,37.400000000000006,above_ip,43.52,0,32,ss,lower,4.080589310571668
27,delay,35.02,at_ip,43.52,0,16,ll,upper,2.942178295848862
27,delay,31.280000000000005,below_ip,43.52,0,128,ll,upper,2.3601027361764864
27,delay,37.4,below_ip,43.52,0,2,ll,upper,2.8538786259814515
27,delay,31.620000000000005,below_ip,43.52,0,64,ll,upper,2.0755672087507264
27,delay,35.02,at_ip,43.52,0,16,ll,upper,3.5922921039564244
27,delay,35.7,at_ip,43.52,0,8,ll,upper,1.6273104581196094
27,delay,36.040000000000006,above_ip,43.52,0,128,ss,lower,4.311909502259368
27,delay,36.720000000000006,above_ip,43.52,0,8,ll,upper,1.9106888435489964
