subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
84,delay,22.1,at_ip,43.52,0,64,ss,lower,6.613153740819143
84,delay,41.14,at_ip,43.52,0,4,ll,upper,3.534777021262016
84,delay,41.82,above_ip,43.52,0,4,ll,upper,1.9179374323575757
84,delay,22.1,at_ip,43.52,0,64,ss,lower,5.437120554764988
84,delay,37.06,above_ip,43.52,0,16,ss,lower,4.212822314269943
84,delay,11.56,below_ip,43.52,0,128,ss,lower,8.177303780686998
84,delay,39.44,above_ip,43.52,0,8,ss,lower,10.641276025546176
84,delay,32.3,at_ip,43.52,0,32,ss,lower,4.043895943337702
84,delay,37.4,below_ip,43.52,0,8,ss,lower,5.885492409371182
84,delay,35.7,at_ip,43.52,0,16,ss,lower,3.789719754730868
84,delay,41.82,at_ip,43.52,0,2,ll,upper,3.4195175880540774
84,delay,34,above_ip,43.52,0,32,ss,lower,9.82769070402992
84,delay,11.56,below_ip,43.52,0,128,ss,lower,8.789826496249589
84,delay,35.7,at_ip,43.52,0,16,ss,lower,6.430427216402677
84,delay,41.82,at_ip,43.52,0,2,ll,upper,2.3808017940918944
84,delay,34.34,below_ip,43.52,0,16,ll,upper,3.4731578403980166
84,delay,41.82,above_ip,43.52,0,4,ll,upper,2.8114786027663285
84,delay,37.06,above_ip,43.52,0,16,ss,lower,4.47244085409875
84,delay,13.94,at_ip,43.52,0,128,ss,lower,5.602076962290084
84,delay,39.44,above_ip,43.52,0,8,ss,lower,7.830028460586618
84,delay,13.94,at_ip,43.52,0,128,ss,lower,5.063431693974962
84,delay,35.7,at_ip,43.52,0,16,ll,upper,7.512928146725244
84,delay,11.56,below_ip,43.52,0,128,ss,lower,4.844702486944698
84,delay,20.06,below_ip,43.52,0,64,ss,lower,5.6857417857108885
84,delay,38.42,at_ip,43.52,0,8,ss,lower,7.159708438370217
84,delay,42.16,above_ip,43.52,0,2,ll,upper,2.5638459038518704
84,delay,32.3,at_ip,43.52,0,32,ss,lower,6.998367459920701
84,delay,16.32,above_ip,43.52,0,128,ss,lower,4.285437924278085
84,delay,20.06,below_ip,43.52,0,64,ss,lower,9.748624270044274
84,delay,13.94,at_ip,43.52,0,128,ss,lower,5.736615262701889
84,delay,39.44,above_ip,43.52,0,8,ss,lower,8.079630599170741
84,delay,37.4,below_ip,43.52,0,8,ll,upper,3.565634704027616
84,delay,37.06,above_ip,43.52,0,16,ss,lower,3.334353398190615
84,delay,24.14,above_ip,43.52,0,64,ss,lower,2.5093235677495613
84,delay,37.4,below_ip,43.52,0,8,ss,lower,9.755319074634826
84,delay,41.14,at_ip,43.52,0,4,ll,upper,3.8852888966957835
84,delay,24.14,above_ip,43.52,0,64,ss,lower,3.368438545666322
84,delay,41.14,at_ip,43.52,0,4,ll,upper,7.345541316928575
84,delay,35.7,at_ip,43.52,0,16,ss,lower,6.279165980318794
84,delay,30.6,below_ip,43.52,0,32,ss,lower,7.683612527010155
84,delay,22.1,at_ip,43.52,0,64,ss,lower,3.756732226773238
84,delay,42.16,above_ip,43.52,0,2,ll,upper,3.5281326549711594
84,delay,41.82,above_ip,43.52,0,4,ll,upper,2.643658355484149
84,delay,40.46,below_ip,43.52,0,4,ll,upper,2.70496874838409
84,delay,41.14,at_ip,43.52,0,4,ll,upper,3.542477659395445
84,delay,37.4,below_ip,43.52,0,8,ll,upper,8.366391689071861
84,delay,20.06,below_ip,43.52,0,64,ss,lower,3.1479853458104117
84,delay,13.94,at_ip,43.52,0,128,ss,lower,2.1321318843210975
84,delay,41.48,below_ip,43.52,0,2,ll,upper,2.257511821079788
84,delay,16.32,above_ip,43.52,0,128,ss,lower,2.469572615652396
84,delay,41.48,below_ip,43.52,0,2,ll,upper,4.01172158634472
84,delay,38.42,at_ip,43.52,0,8,ss,lower,7.011984334698354
84,delay,41.48,below_ip,43.52,0,2,ll,upper,5.701825738502521
84,delay,34,above_ip,43.52,0,32,ss,lower,3.6801091178795104
84,delay,20.06,below_ip,43.52,0,64,ss,lower,4.392782063332561
84,delay,22.1,at_ip,43.52,0,64,ss,lower,3.843013097139192
84,delay,40.46,below_ip,43.52,0,4,ll,upper,3.172249687076146
84,delay,38.42,at_ip,43.52,0,8,ss,lower,6.834262931821286
84,delay,37.06,above_ip,43.52,0,16,ss,lower,6.138964221253445
84,delay,40.46,below_ip,43.52,0,4,ll,upper,2.186554810053167
84,delay,38.42,at_ip,43.52,0,8,ss,lower,2.6989921030772166
84,delay,41.48,below_ip,43.52,0,2,ll,upper,1.8212322556582876
84,delay,16.32,above_ip,43.52,0,128,ss,lower,2.216397275406962
84,delay,34.34,below_ip,43.52,0,16,ss,lower,5.0198444986172035
84,delay,32.3,at_ip,43.52,0,32,ll,upper,8.268175416093072
84,delay,32.3,at_ip,43.52,0,32,ll,upper,5.644407012345255
84,delay,34.34,below_ip,43.52,0,16,ll,upper,5.903473076840783
84,delay,24.14,above_ip,43.52,0,64,ss,lower,1.9559013437547037
84,delay,11.56,below_ip,43.52,0,128,ss,lower,2.840853340861031
84,delay,34.34,below_ip,43.52,0,16,ll,upper,9.753417081530642
84,delay,41.82,above_ip,43.52,0,4,ll,upper,1.7474445416655726
84,delay,42.16,above_ip,43.52,0,2,ll,upper,2.974153850201219
84,delay,34,above_ip,43.52,0,32,ss,lower,4.3554764890504885
84,delay,34,above_ip,43.52,0,32,ss,lower,2.841545401257463
84,delay,42.16,above_ip,43.52,0,2,ll,upper,5.775996431679232
84,delay,24.14,above_ip,43.52,0,64,ss,lower,7.836288674709067
84,delay,30.6,below_ip,43.52,0,32,ss,lower,2.745419092024349
84,delay,30.6,below_ip,43.52,0,32,ss,lower,2.3168911895272686
84,delay,41.82,at_ip,43.52,0,2,ll,upper,2.2110478831446017
84,delay,39.44,above_ip,43.52,0,8,ss,lower,4.936423949056916
84,delay,16.32,above_ip,43.52,0,128,ss,lower,3.4007850380194213
84,delay,30.6,below_ip,43.52,0,32,ss,lower,8.15550094576156
84,delay,41.82,at_ip,43.52,0,2,ll,upper,3.637089060151993
84,date,32.3,at_ip,43.52,0,32,ss,lower,7.860520758921666
84,date,35.7,at_ip,43.52,0,16,ss,lower,11.752925601350398
84,date,40.46,below_ip,43.52,0,4,ll,upper,5.397502149828142
84,date,34.34,below_ip,43.52,0,16,ss,lower,8.106232403747526
84,date,38.42,at_ip,43.52,0,8,ll,upper,7.6617091087309745
84,date,41.82,at_ip,43.52,0,2,ll,upper,4.469288460346434
84,date,32.3,at_ip,43.52,0,32,ss,lower,6.052317966458759
84,date,37.06,above_ip,43.52,0,16,ss,lower,5.365594646632417
84,date,22.1,at_ip,43.52,0,64,ss,lower,6.703266455758239
84,date,13.94,at_ip,43.52,0,128,ss,lower,7.082576547787539
84,date,41.82,above_ip,43.52,0,4,ll,upper,3.36564068624466
84,date,37.4,below_ip,43.52,0,8,ll,upper,3.459278803758025
84,date,13.94,at_ip,43.52,0,128,ss,lower,2.579032524095055
84,date,16.32,above_ip,43.52,0,128,ss,lower,4.173605069766381
84,date,39.44,above_ip,43.52,0,8,ll,upper,3.0133230023711803
84,date,41.14,at_ip,43.52,0,4,ll,upper,5.874702425362557
84,date,20.06,below_ip,43.52,0,64,ss,lower,4.247009804574191
84,date,35.7,at_ip,43.52,0,16,ss,lower,3.5351579477255655
84,date,30.6,below_ip,43.52,0,32,ss,lower,3.617733655761185
84,date,30.6,below_ip,43.52,0,32,ss,lower,10.66954874543353
84,date,34.34,below_ip,43.52,0,16,ss,lower,3.509603910858459
84,date,20.06,below_ip,43.52,0,64,ss,lower,2.236434183339952
84,date,35.7,at_ip,43.52,0,16,ss,lower,2.8390885868520854
84,date,11.56,below_ip,43.52,0,128,ss,lower,4.432997223737402
84,date,37.4,below_ip,43.52,0,8,ll,upper,4.021369963947109
84,date,41.14,at_ip,43.52,0,4,ll,upper,3.4647736460019587
84,date,41.82,at_ip,43.52,0,2,ll,upper,2.241345172936235
84,date,41.82,at_ip,43.52,0,2,ll,upper,3.5553702167253505
84,date,34,above_ip,43.52,0,32,ss,lower,4.291082908437602
84,date,40.46,below_ip,43.52,0,4,ll,upper,1.8455502609285759
84,date,41.48,below_ip,43.52,0,2,ll,upper,3.830015557765364
84,date,41.14,at_ip,43.52,0,4,ll,upper,8.588945702772435
84,date,42.16,above_ip,43.52,0,2,ll,upper,2.3267817882688178
84,date,11.56,below_ip,43.52,0,128,ss,lower,2.6737427487305467
84,date,40.46,below_ip,43.52,0,4,ll,upper,2.905389438995371
84,date,20.06,below_ip,43.52,0,64,ss,lower,3.933550138938699
84,date,34,above_ip,43.52,0,32,ss,lower,4.677176365329615
84,date,39.44,above_ip,43.52,0,8,ll,upper,2.2060140235025756
84,date,42.16,above_ip,43.52,0,2,ll,upper,1.562901945201702
84,date,38.42,at_ip,43.52,0,8,ll,upper,8.35472372674758
84,date,11.56,below_ip,43.52,0,128,ss,lower,8.7599453224329409
84,date,20.06,below_ip,43.52,0,64,ss,lower,3.14117910776622
84,date,38.42,at_ip,43.52,0,8,ll,upper,3.373231943644896
84,date,32.3,at_ip,43.52,0,32,ss,lower,5.493586818140102
84,date,30.6,below_ip,43.52,0,32,ss,lower,2.5020540011346384
84,date,16.32,above_ip,43.52,0,128,ss,lower,4.320006341045882
84,date,41.82,above_ip,43.52,0,4,ll,upper,2.0595368015265194
84,date,37.06,above_ip,43.52,0,16,ll,upper,5.153431509229449
84,date,13.94,at_ip,43.52,0,128,ss,lower,7.129347220966338
84,date,42.16,above_ip,43.52,0,2,ll,upper,8.573012771636058
