subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
25,delay,37.74,at_ip,43.52,0,128,ll,upper,2.942174434727349
25,delay,41.13999999999999,at_ip,43.52,0,64,ss,lower,1.735955368334544
25,delay,43.17999999999999,above_ip,43.52,0,64,ss,lower,1.9806199349768576
25,delay,41.13999999999999,at_ip,43.52,0,8,ss,lower,1.8972922221619228
25,delay,35.36,below_ip,43.52,0,128,ll,upper,3.051893840987759
25,delay,39.099999999999994,below_ip,43.52,0,64,ll,upper,2.3385322232643375
25,delay,42.5,above_ip,43.52,0,4,ss,lower,2.2471089151549677
25,delay,40.12,below_ip,43.52,0,2,ll,upper,2.786373739971168
25,delay,41.14,below_ip,43.52,0,4,ss,lower,2.8924179154637386
25,delay,40.120000000000005,above_ip,43.52,0,128,ss,lower,2.6254345254092186
25,delay,40.120000000000005,above_ip,43.52,0,128,ss,lower,3.1869970600455417
25,delay,41.82,at_ip,43.52,0,4,ss,lower,2.589912377545261
25,delay,40.12,below_ip,43.52,0,2,ll,upper,3.5756014693870384
25,delay,42.16,above_ip,43.52,0,8,ss,lower,2.07952713078339
25,delay,35.36,below_ip,43.52,0,128,ll,upper,1.7557651935421745
25,delay,40.800000000000004,above_ip,43.52,0,2,ll,upper,1.7965109020551608
25,delay,38.76,below_ip,43.52,0,32,ll,upper,1.5846377923844557
25,delay,40.46,at_ip,43.52,0,2,ll,upper,2.0582592949358514
25,delay,42.16,above_ip,43.52,0,8,ss,lower,1.9227150364495174
25,delay,35.36,below_ip,43.52,0,128,ll,upper,2.317600445378048
25,delay,37.74,at_ip,43.52,0,128,ll,upper,2.501608895505342
25,delay,41.13999999999999,at_ip,43.52,0,8,ss,lower,3.1439772420126246
25,delay,40.11999999999999,below_ip,43.52,0,8,ss,lower,3.5318420892326685
25,delay,41.13999999999999,at_ip,43.52,0,16,ss,lower,3.974356236805761
25,delay,40.800000000000004,above_ip,43.52,0,2,ll,upper,2.2810663114469207
25,delay,42.160000000000004,above_ip,43.52,0,32,ss,lower,2.08470993048104
25,delay,42.16,above_ip,43.52,0,8,ss,lower,2.1042426398307725
25,delay,39.099999999999994,below_ip,43.52,0,64,ll,upper,2.122566889433074
25,delay,40.800000000000004,above_ip,43.52,0,2,ll,upper,2.2168868647095223
25,delay,41.82,at_ip,43.52,0,4,ss,lower,3.974956214635313
25,delay,38.76,below_ip,43.52,0,32,ll,upper,2.3907936353061814
25,delay,40.11999999999999,below_ip,43.52,0,8,ss,lower,3.4672251220035832
25,delay,43.17999999999999,above_ip,43.52,0,64,ss,lower,1.900669223483419
25,delay,42.49999999999999,above_ip,43.52,0,16,ss,lower,2.041300977263745
25,delay,41.82,at_ip,43.52,0,4,ss,lower,3.0141594581546087
25,delay,40.46,at_ip,43.52,0,2,ll,upper,1.8350643162157212
25,delay,40.46,at_ip,43.52,0,2,ll,upper,1.9174715351837222
25,delay,42.49999999999999,above_ip,43.52,0,16,ss,lower,1.9008780134208791
25,delay,40.46,at_ip,43.52,0,32,ss,lower,3.046579081357777
25,delay,41.13999999999999,at_ip,43.52,0,8,ss,lower,2.270939706155332
25,delay,40.12,below_ip,43.52,0,2,ss,lower,2.5905847867179546
25,delay,38.76,below_ip,43.52,0,32,ll,upper,1.9217232842420344
25,delay,42.49999999999999,above_ip,43.52,0,16,ss,lower,2.434654771230271
25,delay,41.82,at_ip,43.52,0,4,ll,upper,2.692595093667478
25,delay,41.13999999999999,at_ip,43.52,0,16,ss,lower,3.577349205392238
