subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
47,speedup,40.46,above_ip,43.52,0,4,ll,upper,3.0405759416680667
47,speedup,33.660000000000004,at_ip,43.52,0,32,ss,lower,4.419837648119028
47,speedup,33.660000000000004,at_ip,43.52,0,64,ll,upper,2.9328954495313155
47,speedup,39.78,at_ip,43.52,0,4,ss,lower,4.064718585873379
47,speedup,41.82,at_ip,43.52,0,2,ll,upper,3.864799052556009
47,speedup,41.82,at_ip,43.52,0,2,ll,upper,3.1939362321227236
47,speedup,16.32,below_ip,43.52,0,128,ll,upper,3.7203073987757307
47,speedup,38.42,at_ip,43.52,0,8,ss,lower,3.885892818821958
47,speedup,39.1,below_ip,43.52,0,4,ll,upper,2.620350711199535
47,speedup,31.620000000000005,below_ip,43.52,0,64,ss,lower,4.514477786977295
47,speedup,39.78,at_ip,43.52,0,4,ll,upper,1.6025061098425795
47,speedup,33.66,above_ip,43.52,0,16,ll,upper,2.66399714223553
47,speedup,33.660000000000004,at_ip,43.52,0,64,ss,lower,3.5209901926000384
47,speedup,33.660000000000004,at_ip,43.52,0,32,ss,lower,3.648057466441969
47,speedup,33.660000000000004,at_ip,43.52,0,32,ll,upper,2.757370458673904
47,speedup,18.7,at_ip,43.52,0,128,ll,upper,3.0148588600641233
47,speedup,38.42,at_ip,43.52,0,8,ll,upper,2.5188656258342235
47,speedup,39.1,below_ip,43.52,0,4,ll,upper,3.4633790971120106
47,speedup,31.960000000000004,below_ip,43.52,0,32,ll,upper,2.5373717900101838
47,speedup,39.440000000000005,above_ip,43.52,0,8,ss,lower,2.7320554172392804
47,speedup,31.960000000000004,below_ip,43.52,0,32,ll,upper,2.305503992312879
47,speedup,35.7,above_ip,43.52,0,64,ss,lower,2.591919052017147
47,speedup,21.08,above_ip,43.52,0,128,ll,upper,3.2815050386152507
47,speedup,21.08,above_ip,43.52,0,128,ll,upper,3.693323494751894
47,speedup,18.7,at_ip,43.52,0,128,ll,upper,3.2360677546821535
47,speedup,35.7,above_ip,43.52,0,64,ss,lower,3.0884096313448026
47,speedup,35.7,above_ip,43.52,0,64,ss,lower,3.4819093074538614
47,speedup,41.48,below_ip,43.52,0,2,ll,upper,2.6795259804794114
47,speedup,32.3,at_ip,43.52,0,16,ll,upper,1.7104921642394402
47,speedup,31.960000000000004,below_ip,43.52,0,32,ll,upper,1.7078142424024918
47,speedup,40.46,above_ip,43.52,0,4,ll,upper,1.813943463567739
47,speedup,33.66,above_ip,43.52,0,16,ll,upper,2.1012822479524402
47,speedup,16.32,below_ip,43.52,0,128,ll,upper,2.6834106093201626
