subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
90,neutral,31.96,above_ip,43.52,0,128,ll,upper,2.6273338752653217
90,neutral,41.14,at_ip,43.52,0,32,ll,upper,2.300939483975526
90,neutral,43.35,above_ip,43.52,0,2,ss,lower,2.011188313488674
90,neutral,42.84,below_ip,43.52,0,2,ll,upper,2.0204609913907916
90,neutral,43.35,above_ip,43.52,0,4,ss,lower,1.5928442405711394
90,neutral,43.18,at_ip,43.52,0,2,ll,upper,4.155980910594735
90,neutral,42.5,below_ip,43.52,0,4,ll,upper,2.8742435202475463
90,neutral,43.18,at_ip,43.52,0,2,ss,lower,3.032088714237034
90,neutral,42.84,above_ip,43.52,0,32,ll,upper,3.845213507867811
90,neutral,42.16,below_ip,43.52,0,8,ll,upper,3.6435637741033133
90,neutral,42.84,below_ip,43.52,0,2,ll,upper,4.545585869474962
90,neutral,43.35,above_ip,43.52,0,8,ss,lower,2.910670620007295
90,neutral,42.84,below_ip,43.52,0,2,ll,upper,3.252348024303501
90,neutral,27.2,below_ip,43.52,0,128,ll,upper,2.6366769317974104
90,neutral,42.5,below_ip,43.52,0,4,ll,upper,2.4339509914680093
90,neutral,31.96,above_ip,43.52,0,128,ll,upper,3.7893689437660214
90,neutral,42.16,below_ip,43.52,0,8,ll,upper,2.7637115340385208
90,neutral,39.78,above_ip,43.52,0,64,ll,upper,2.054171769232198
90,neutral,42.5,below_ip,43.52,0,4,ll,upper,4.056940288635815
90,neutral,43.18,at_ip,43.52,0,2,ll,upper,3.560735163078789
90,neutral,42.84,above_ip,43.52,0,32,ss,lower,5.444716282836453
90,neutral,43.35,above_ip,43.52,0,16,ss,lower,2.9719205562269053
90,neutral,41.14,at_ip,43.52,0,32,ss,lower,2.7799775019248045
90,neutral,39.44,below_ip,43.52,0,32,ll,upper,3.8787641743219865
90,neutral,43.35,above_ip,43.52,0,4,ll,upper,4.579762026014578
90,neutral,43.18,at_ip,43.52,0,2,ll,upper,4.674209855802474
90,neutral,27.2,below_ip,43.52,0,128,ll,upper,3.5767509935776616
90,neutral,37.74,at_ip,43.52,0,64,ll,upper,4.101226922033675
90,neutral,43.18,at_ip,43.52,0,4,ll,upper,3.680702284525978
90,neutral,43.18,at_ip,43.52,0,4,ll,upper,2.763248208051664
90,neutral,42.16,below_ip,43.52,0,8,ll,upper,3.4534024721451715
90,neutral,43.18,at_ip,43.52,0,8,ss,lower,2.948470689565511
90,neutral,42.84,above_ip,43.52,0,32,ll,upper,4.255156131688636
90,neutral,41.82,below_ip,43.52,0,16,ll,upper,2.5448155167068762
90,neutral,29.58,at_ip,43.52,0,128,ll,upper,3.502593323157271
90,neutral,43.18,at_ip,43.52,0,4,ll,upper,4.554578205828875
90,neutral,43.35,above_ip,43.52,0,4,ll,upper,3.273108840765417
90,neutral,43.18,at_ip,43.52,0,16,ll,upper,2.8268138944804377
90,neutral,43.18,at_ip,43.52,0,16,ss,lower,3.454633511701104
90,neutral,43.35,above_ip,43.52,0,2,ss,lower,5.478114169014589
90,neutral,37.74,at_ip,43.52,0,64,ll,upper,5.031199597529849
90,neutral,43.18,at_ip,43.52,0,8,ll,upper,3.1782355135037506
90,neutral,43.35,above_ip,43.52,0,16,ss,lower,3.440344010376066
90,neutral,29.58,at_ip,43.52,0,128,ll,upper,2.0473611704455834
90,neutral,43.35,above_ip,43.52,0,8,ll,upper,5.221202547567373
90,neutral,29.58,at_ip,43.52,0,128,ll,upper,3.1537845108159672
90,neutral,43.35,above_ip,43.52,0,4,ll,upper,2.6526437904994964
90,neutral,43.35,above_ip,43.52,0,2,ll,upper,3.8381401621882105
90,neutral,27.2,below_ip,43.52,0,128,ll,upper,2.186704115543762
90,neutral,37.74,at_ip,43.52,0,64,ss,lower,6.3960122173575655
90,neutral,31.96,above_ip,43.52,0,128,ll,upper,5.656536315293124
90,neutral,43.35,above_ip,43.52,0,2,ll,upper,4.575205889379504
90,neutral,43.35,above_ip,43.52,0,8,ll,upper,3.9208843188553146
90,neutral,35.7,below_ip,43.52,0,64,ll,upper,4.884768351294042
90,neutral,43.35,above_ip,43.52,0,8,ll,upper,2.479817918378103
90,neutral,43.35,above_ip,43.52,0,16,ll,upper,3.81295018387209
90,neutral,37.74,at_ip,43.52,0,64,ss,lower,5.532285774403135
90,neutral,35.7,below_ip,43.52,0,64,ll,upper,4.504970654670615
90,neutral,42.84,below_ip,43.52,0,2,ll,upper,5.010407697172923
