subject_ix,stage_id,block_id,block_ix,iter_ix,frame,m_s,m_l,t_s,t_l,trial_type,choice,rt,trial_correct,too_fast,omission_error
56,calibration,i000,0,0,neutral,21.76,43.52,0,2,standard,ll,3.3143210029857073,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,32.64,43.52,0,2,standard,ll,3.4731910857917683,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,38.08,43.52,0,2,standard,ss,3.154401398841401,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,35.36,43.52,0,2,standard,ll,3.429347837770365,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,36.72,43.52,0,2,standard,ss,2.909800759451173,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,36.04,43.52,0,2,standard,ss,4.357976867900106,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,35.699999999999996,43.52,0,2,standard,ss,4.3405455471811365,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,21.76,43.52,0,4,standard,ll,2.3918979019026665,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,32.64,43.52,0,4,standard,ll,2.765155957470597,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,38.08,43.52,0,4,standard,ss,3.0840726192009242,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,35.36,43.52,0,4,standard,ss,4.006678411479697,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,34,43.52,0,4,standard,ll,3.715351346145326,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,34.68,43.52,0,4,standard,ll,4.207080977249461,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,35.02,43.52,0,4,standard,ll,4.978711996162019,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,21.76,43.52,0,8,standard,ll,5.453589464033939,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,32.64,43.52,0,8,standard,ll,4.617920048885026,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,38.08,43.52,0,8,standard,ss,3.51147148950713,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,35.36,43.52,0,8,standard,ss,4.437614101246254,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,34,43.52,0,8,standard,ss,4.477306476249396,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,33.32,43.52,0,8,standard,ll,6.885522477651648,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,33.660000000000004,43.52,0,8,standard,ll,4.491514455660763,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,21.76,43.52,0,16,standard,ll,7.023855489394009,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,32.64,43.52,0,16,standard,ll,9.2549416721331,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,38.08,43.52,0,16,standard,ss,1.9358789747439005,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,35.36,43.52,0,16,standard,ss,6.145906111570184,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,34,43.52,0,16,standard,ss,7.106536305293048,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,33.32,43.52,0,16,standard,ss,6.4302991222684796,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,32.98,43.52,0,16,standard,ll,10.58602386675011,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,21.76,43.52,0,32,standard,ll,4.616876978922846,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,32.64,43.52,0,32,standard,ss,2.5865373375136187,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,27.2,43.52,0,32,standard,ll,2.8690744050591093,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,29.919999999999998,43.52,0,32,standard,ss,9.983026792741839,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,28.56,43.52,0,32,standard,ll,4.82969433523067,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,29.24,43.52,0,32,standard,ll,2.8792326807351856,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,29.58,43.52,0,32,standard,ll,5.920499191121962,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,21.76,43.52,0,64,standard,ss,6.172475804302849,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,10.88,43.52,0,64,standard,ll,2.9186250668235516,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,16.32,43.52,0,64,standard,ll,2.7285769571635683,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,19.04,43.52,0,64,standard,ll,2.814324521917115,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,20.4,43.52,0,64,standard,ss,5.797796393630961,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,19.72,43.52,0,64,standard,ss,6.140696040153671,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,19.38,43.52,0,64,standard,ss,5.026177397733591,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,21.76,43.52,0,128,standard,ss,1.9567711646513999,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,10.88,43.52,0,128,standard,ll,9.814710431411186,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,16.32,43.52,0,128,standard,ll,3.754164281503108,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,19.04,43.52,0,128,standard,ss,2.1380914443116126,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,17.68,43.52,0,128,standard,ll,6.178684372549469,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,18.36,43.52,0,128,standard,ss,4.453624066860357,TRUE,FALSE,FALSE
56,calibration,i000,0,0,neutral,18.02,43.52,0,128,standard,ss,2.667859845831117,TRUE,FALSE,FALSE
