subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
24,defer,35.019999999999996,above_ip,43.52,0,64,ll,upper,2.88537767084199
24,defer,36.040000000000006,above_ip,43.52,0,8,ll,upper,2.8065884786592505
24,defer,39.78,at_ip,43.52,0,4,ll,upper,1.75188899445493
24,defer,40.46,above_ip,43.52,0,4,ll,upper,2.5585308777845057
24,defer,37.06,at_ip,43.52,0,16,ll,upper,2.143611258434248
24,defer,32.98,at_ip,43.52,0,64,ll,upper,2.955824260621739
24,defer,39.78,at_ip,43.52,0,4,ss,lower,3.123666312745627
24,defer,35.36000000000001,above_ip,43.52,0,32,ll,upper,2.2659521253954154
24,defer,40.46,above_ip,43.52,0,4,ll,upper,2.742942301891162
24,defer,35.36000000000001,above_ip,43.52,0,32,ll,upper,2.9392683780315565
24,defer,39.78,at_ip,43.52,0,2,ll,upper,3.2043686526012607
24,defer,35.7,below_ip,43.52,0,16,ll,upper,2.1399436100691673
24,defer,33.660000000000004,at_ip,43.52,0,128,ss,lower,3.7642282690831053
24,defer,35.019999999999996,above_ip,43.52,0,64,ss,lower,2.2419550836784765
24,defer,31.280000000000005,below_ip,43.52,0,128,ll,upper,3.6715435369951592
24,defer,39.44,below_ip,43.52,0,2,ll,upper,1.8748923078601365
24,defer,39.78,at_ip,43.52,0,2,ll,upper,2.5792766828017193
24,defer,34,below_ip,43.52,0,8,ll,upper,2.2203524090255087
24,defer,31.280000000000005,below_ip,43.52,0,128,ss,lower,1.5137015229920507
24,defer,37.06,at_ip,43.52,0,16,ll,upper,3.349174049060821
24,defer,34,below_ip,43.52,0,8,ll,upper,1.6588054455605743
24,defer,37.06,at_ip,43.52,0,16,ll,upper,2.798181068526901
24,defer,38.42,above_ip,43.52,0,16,ss,lower,3.053701235610788
24,defer,38.42,above_ip,43.52,0,16,ll,upper,3.729178723428049
24,defer,35.7,below_ip,43.52,0,16,ll,upper,4.049895760850632
24,defer,36.040000000000006,above_ip,43.52,0,8,ll,upper,2.259676918925834
24,defer,31.960000000000004,below_ip,43.52,0,32,ll,upper,2.7836758667544927
24,defer,39.44,below_ip,43.52,0,2,ll,upper,1.5424952165267314
24,defer,35.02,at_ip,43.52,0,8,ll,upper,2.4867221526728827
24,defer,31.280000000000005,below_ip,43.52,0,128,ss,lower,2.6211008356767707
24,defer,40.46,above_ip,43.52,0,4,ll,upper,2.451683750423399
24,defer,33.660000000000004,at_ip,43.52,0,32,ss,lower,4.6796483155521855
24,defer,33.660000000000004,at_ip,43.52,0,128,ss,lower,2.147092987786891
24,defer,32.98,at_ip,43.52,0,64,ss,lower,2.9281718869460747
24,defer,39.78,at_ip,43.52,0,2,ll,upper,1.6308615837151592
24,defer,34,below_ip,43.52,0,8,ll,upper,2.6941394414388924
24,defer,38.42,above_ip,43.52,0,16,ss,lower,2.2074993645146606
24,defer,31.960000000000004,below_ip,43.52,0,32,ll,upper,5.303885468441877
24,defer,34,below_ip,43.52,0,8,ll,upper,2.653946331993211
24,defer,30.939999999999998,below_ip,43.52,0,64,ll,upper,5.94571014916437
24,defer,40.120000000000005,above_ip,43.52,0,2,ll,upper,4.1899320707743755
24,defer,33.660000000000004,at_ip,43.52,0,128,ll,upper,2.4070523377922655
24,defer,31.280000000000005,below_ip,43.52,0,128,ll,upper,4.341868077099207
24,defer,39.78,at_ip,43.52,0,2,ll,upper,1.8619809070660267
24,defer,39.1,below_ip,43.52,0,4,ll,upper,2.50485805360222
24,defer,39.1,below_ip,43.52,0,4,ll,upper,2.1090778286416025
24,defer,37.06,at_ip,43.52,0,16,ll,upper,2.377206764937
24,defer,40.46,above_ip,43.52,0,4,ll,upper,2.6128110178506176
24,defer,39.1,below_ip,43.52,0,4,ll,upper,1.6944828344385314
24,defer,31.960000000000004,below_ip,43.52,0,32,ll,upper,1.9113368325888587
24,defer,36.040000000000006,above_ip,43.52,0,128,ss,lower,2.0048640651803
24,defer,35.36000000000001,above_ip,43.52,0,32,ss,lower,4.058994648941734
24,defer,35.02,at_ip,43.52,0,8,ss,lower,2.4239492674023495
24,defer,32.98,at_ip,43.52,0,64,ss,lower,3.1098112410109024
24,defer,30.939999999999998,below_ip,43.52,0,64,ll,upper,2.1907860079300008
24,defer,36.040000000000006,above_ip,43.52,0,128,ss,lower,2.2975771249912214
24,defer,30.939999999999998,below_ip,43.52,0,64,ll,upper,3.801988889266795
24,defer,39.78,at_ip,43.52,0,4,ll,upper,2.1371378165531496
24,defer,36.040000000000006,above_ip,43.52,0,128,ss,lower,5.098123269413918
24,defer,35.36000000000001,above_ip,43.52,0,32,ll,upper,5.564801685537532
24,defer,30.939999999999998,below_ip,43.52,0,64,ll,upper,2.055500603190012
24,defer,40.120000000000005,above_ip,43.52,0,2,ll,upper,2.842878755127458
