subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
65,delay,40.79999999999999,below_ip,43.52,0,2,ll,upper,2.8456704998461646
65,delay,31.62,above_ip,43.52,0,16,ss,lower,3.7364595791914326
65,delay,29.240000000000002,below_ip,43.52,0,8,ll,upper,2.816933438516571
65,delay,23.119999999999997,above_ip,43.52,0,128,ss,lower,3.506967472450924
65,delay,30.26,at_ip,43.52,0,32,ss,lower,4.635570051941613
65,delay,30.26,at_ip,43.52,0,32,ss,lower,1.8398771655229211
65,delay,41.13999999999999,at_ip,43.52,0,2,ll,upper,3.918744046099164
65,delay,31.96,above_ip,43.52,0,32,ss,lower,4.460172427337966
65,delay,41.48,above_ip,43.52,0,2,ll,upper,2.0652374601304473
65,delay,31.619999999999997,below_ip,43.52,0,4,ll,upper,2.678574621277221
65,delay,26.18,below_ip,43.52,0,64,ll,upper,3.533018709265889
65,delay,40.79999999999999,below_ip,43.52,0,2,ll,upper,2.320809248383739
65,delay,23.119999999999997,above_ip,43.52,0,128,ss,lower,2.1538623379165074
65,delay,30.259999999999998,above_ip,43.52,0,64,ss,lower,4.6637778073163645
65,delay,31.28,above_ip,43.52,0,8,ll,upper,3.909630893096619
65,delay,18.36,below_ip,43.52,0,128,ll,upper,2.735661954706302
65,delay,26.18,below_ip,43.52,0,64,ll,upper,4.428133141987928
65,delay,26.18,below_ip,43.52,0,64,ll,upper,1.9725863381463569
65,delay,30.259999999999998,above_ip,43.52,0,64,ss,lower,4.026337137969676
65,delay,32.3,at_ip,43.52,0,4,ss,lower,3.842915469678701
65,delay,29.240000000000002,below_ip,43.52,0,8,ll,upper,3.1252282053392264
65,delay,41.48,above_ip,43.52,0,2,ll,upper,1.6265404735640914
65,delay,23.119999999999997,above_ip,43.52,0,128,ss,lower,2.330860489892075
65,delay,18.36,below_ip,43.52,0,128,ll,upper,2.225176711639506
65,delay,31.28,above_ip,43.52,0,8,ll,upper,2.0179612011270365
65,delay,28.560000000000002,below_ip,43.52,0,32,ss,lower,4.864272745042399
65,delay,40.79999999999999,below_ip,43.52,0,2,ll,upper,2.9736994934937684
65,delay,28.560000000000002,below_ip,43.52,0,32,ll,upper,3.855735523837211
65,delay,30.26,at_ip,43.52,0,32,ss,lower,5.534064418428898
65,delay,31.96,above_ip,43.52,0,32,ss,lower,1.6810818600133643
65,delay,32.98,above_ip,43.52,0,4,ll,upper,2.9117055964961764
65,delay,28.22,at_ip,43.52,0,64,ss,lower,2.1914773703247192
65,delay,30.26,at_ip,43.52,0,16,ll,upper,2.109966012678342
65,delay,41.48,above_ip,43.52,0,2,ll,upper,3.7964371284106164
65,delay,28.22,at_ip,43.52,0,64,ss,lower,3.144401983670832
65,delay,30.26,at_ip,43.52,0,16,ss,lower,2.3410536616429454
65,delay,31.96,above_ip,43.52,0,32,ss,lower,2.5772777776983276
65,delay,23.119999999999997,above_ip,43.52,0,128,ss,lower,3.438230716095859
65,delay,30.26,at_ip,43.52,0,8,ll,upper,2.3095096659053524
65,delay,28.900000000000002,below_ip,43.52,0,16,ll,upper,2.329798359049164
65,delay,31.96,above_ip,43.52,0,32,ss,lower,2.0210241378044884
65,delay,28.900000000000002,below_ip,43.52,0,16,ll,upper,2.433741732402268
65,delay,26.18,below_ip,43.52,0,64,ll,upper,3.7981435169713222
65,delay,40.79999999999999,below_ip,43.52,0,2,ll,upper,2.3816835386605817
65,delay,30.26,at_ip,43.52,0,32,ss,lower,3.3491375271660218
65,delay,28.560000000000002,below_ip,43.52,0,32,ll,upper,3.1626288761653996
65,delay,28.22,at_ip,43.52,0,64,ss,lower,2.5510667227390513
65,delay,41.48,above_ip,43.52,0,2,ll,upper,3.539026698414091
65,delay,30.26,at_ip,43.52,0,8,ll,upper,1.7797506482020253
65,delay,31.62,above_ip,43.52,0,16,ll,upper,2.5304402121691965
65,delay,28.22,at_ip,43.52,0,64,ll,upper,2.172564579417667
65,delay,28.900000000000002,below_ip,43.52,0,16,ll,upper,2.8093926614310476
65,delay,31.62,above_ip,43.52,0,16,ss,lower,2.5323501122693415
65,delay,30.26,at_ip,43.52,0,16,ll,upper,1.9926184425312385
65,delay,20.74,at_ip,43.52,0,128,ll,upper,4.341588539238728
65,delay,30.26,at_ip,43.52,0,8,ll,upper,2.000770633974753
65,delay,31.28,above_ip,43.52,0,8,ll,upper,1.73814778661108
65,delay,30.26,at_ip,43.52,0,8,ll,upper,1.6394702010875335
65,delay,30.259999999999998,above_ip,43.52,0,64,ss,lower,2.357546307368466
65,delay,28.900000000000002,below_ip,43.52,0,16,ll,upper,3.514526723927702
65,delay,20.74,at_ip,43.52,0,128,ll,upper,5.092924706874328
65,delay,20.74,at_ip,43.52,0,128,ll,upper,2.2204150107500027
65,delay,20.74,at_ip,43.52,0,128,ll,upper,2.308356042842206
65,delay,32.3,at_ip,43.52,0,4,ll,upper,3.092865764770977
65,delay,32.3,at_ip,43.52,0,4,ll,upper,1.9083332870868617
65,delay,32.98,above_ip,43.52,0,4,ll,upper,3.0150360892730532
65,delay,18.36,below_ip,43.52,0,128,ll,upper,2.693812474659353
65,delay,31.619999999999997,below_ip,43.52,0,4,ll,upper,2.994857655980013
65,delay,28.560000000000002,below_ip,43.52,0,32,ss,lower,4.593507090048661
65,delay,31.62,above_ip,43.52,0,16,ll,upper,1.5189406370773213
65,delay,30.259999999999998,above_ip,43.52,0,64,ss,lower,2.666843383194646
65,delay,29.240000000000002,below_ip,43.52,0,8,ll,upper,2.1341220116082695
65,delay,31.619999999999997,below_ip,43.52,0,4,ll,upper,1.8841415123533807
65,delay,32.98,above_ip,43.52,0,4,ll,upper,2.877969892891997
65,delay,18.36,below_ip,43.52,0,128,ll,upper,2.326748031879106
65,delay,30.26,at_ip,43.52,0,16,ll,upper,2.6577812546966015
65,delay,32.98,above_ip,43.52,0,4,ll,upper,2.031717584322905
65,date,40.79999999999999,below_ip,43.52,0,2,ll,upper,3.2235257462525624
65,date,31.96,above_ip,43.52,0,32,ll,upper,5.665272180252941
65,date,31.96,above_ip,43.52,0,32,ll,upper,2.7409145465462643
65,date,28.900000000000002,below_ip,43.52,0,16,ll,upper,4.839253141661175
