subject_ix,stage_id,block_id,block_ix,iter_ix,frame,m_s,m_l,t_s,t_l,trial_type,choice,rt,trial_correct,too_fast,omission_error
88,calibration,i000,0,2,neutral,21.76,43.52,0,2,standard,ll,3.463043719093548,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,32.64,43.52,0,2,standard,ll,5.4996172442833995,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,38.08,43.52,0,2,standard,ss,4.873681829164525,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,35.36,43.52,0,2,standard,ss,5.979534795499603,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,34,43.52,0,2,standard,ll,3.1281291105915443,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,34.68,43.52,0,2,standard,ll,2.144164924025972,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,35.02,43.52,0,2,standard,ss,3.9221194634155836,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,21.76,43.52,0,4,standard,ll,2.763743958997111,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,32.64,43.52,0,4,standard,ll,6.904432093744617,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,38.08,43.52,0,4,standard,ss,3.292821993563848,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,35.36,43.52,0,4,standard,ss,2.517015474314576,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,34,43.52,0,4,standard,ss,3.865655711585532,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,33.32,43.52,0,4,standard,ss,3.412194437382823,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,32.98,43.52,0,4,standard,ss,3.7989330742093443,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,21.76,43.52,0,8,standard,ll,3.43362478713334,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,32.64,43.52,0,8,standard,ss,2.44645543194747,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,27.2,43.52,0,8,standard,ll,2.8477660028156606,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,29.919999999999998,43.52,0,8,standard,ss,3.6915569929788035,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,28.56,43.52,0,8,standard,ss,4.70107015630947,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,27.88,43.52,0,8,standard,ss,6.505377750448133,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,27.54,43.52,0,8,standard,ss,2.4821920357053386,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,21.76,43.52,0,16,standard,ll,4.248634653364206,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,32.64,43.52,0,16,standard,ss,4.254281673685,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,27.2,43.52,0,16,standard,ss,3.7916817101067863,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,24.48,43.52,0,16,standard,ll,6.818950862455495,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,25.84,43.52,0,16,standard,ss,5.131395567431355,TRUE,FALSE,FALSE
88,calibration,i000,0,2,neutral,25.16,43.52,0,16,standard,ss,2.8294185384911543,TRUE,FALSE,FALSE
