subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
36,neutral,37.06,at_ip,43.52,0,2,ll,upper,6.821021538868081
36,neutral,26.86,below_ip,43.52,0,16,ll,upper,5.4154290034784935
36,neutral,37.06,at_ip,43.52,0,2,ll,upper,2.929308146041876
36,neutral,36.72,below_ip,43.52,0,2,ll,upper,2.4214815817322233
36,neutral,27.54,below_ip,43.52,0,4,ll,upper,4.369691863084881
36,neutral,20.060000000000002,below_ip,43.52,0,64,ss,lower,2.1695116346600116
36,neutral,28.56,above_ip,43.52,0,32,ss,lower,1.684212449916231
36,neutral,28.9,above_ip,43.52,0,4,ll,upper,2.2764258549068472
36,neutral,27.2,below_ip,43.52,0,8,ss,lower,2.6349343752881396
36,neutral,16.32,above_ip,43.52,0,128,ss,lower,3.302125266392977
36,neutral,28.56,above_ip,43.52,0,32,ss,lower,3.088810591267247
36,neutral,24.14,above_ip,43.52,0,64,ss,lower,3.747462185918266
36,neutral,28.56,above_ip,43.52,0,32,ll,upper,6.1104605815780815
36,neutral,25.16,below_ip,43.52,0,32,ll,upper,3.7824586391216144
36,neutral,28.22,at_ip,43.52,0,4,ll,upper,3.8656428817703272
36,neutral,37.06,at_ip,43.52,0,2,ll,upper,1.9625811979640275
36,neutral,27.54,below_ip,43.52,0,4,ll,upper,1.6629867852207099
36,neutral,20.060000000000002,below_ip,43.52,0,64,ss,lower,3.254688184322731
36,neutral,27.54,below_ip,43.52,0,4,ll,upper,2.3738011062559963
36,neutral,29.58,above_ip,43.52,0,16,ss,lower,3.420453757764335
36,neutral,25.16,below_ip,43.52,0,32,ll,upper,2.715896993289789
36,neutral,20.060000000000002,below_ip,43.52,0,64,ss,lower,2.7036390560970176
36,neutral,27.54,below_ip,43.52,0,4,ll,upper,3.012113809309085
36,neutral,28.22,at_ip,43.52,0,8,ll,upper,4.423760682420834
36,neutral,25.16,below_ip,43.52,0,32,ll,upper,2.968980098648899
36,neutral,28.22,at_ip,43.52,0,16,ll,upper,6.583308873876376
36,neutral,26.86,below_ip,43.52,0,16,ll,upper,2.1349515301262727
36,neutral,13.94,at_ip,43.52,0,128,ll,upper,4.242983307336544
36,neutral,29.24,above_ip,43.52,0,8,ll,upper,3.37579253353033
36,neutral,11.559999999999999,below_ip,43.52,0,128,ll,upper,7.322432194279827
36,neutral,11.559999999999999,below_ip,43.52,0,128,ll,upper,2.124025218799943
36,neutral,29.24,above_ip,43.52,0,8,ll,upper,1.5028477049490903
36,neutral,26.86,at_ip,43.52,0,32,ll,upper,5.6314878659759415
36,neutral,37.400000000000006,above_ip,43.52,0,2,ll,upper,2.257682802985073
36,neutral,28.9,above_ip,43.52,0,4,ll,upper,2.1272585389451706
36,neutral,29.24,above_ip,43.52,0,8,ll,upper,3.8306121188979887
36,neutral,26.86,at_ip,43.52,0,32,ss,lower,3.5149258829114842
36,neutral,24.14,above_ip,43.52,0,64,ss,lower,4.597970540911774
36,neutral,27.2,below_ip,43.52,0,8,ll,upper,1.9613680431102694
36,neutral,24.14,above_ip,43.52,0,64,ss,lower,4.90666288196735
36,neutral,22.1,at_ip,43.52,0,64,ll,upper,2.9060432551341364
36,neutral,24.14,above_ip,43.52,0,64,ss,lower,2.64049958024043
36,neutral,13.94,at_ip,43.52,0,128,ll,upper,7.8037291703076335
36,neutral,29.58,above_ip,43.52,0,16,ll,upper,2.916474862024188
36,neutral,37.400000000000006,above_ip,43.52,0,2,ll,upper,1.589018355400185
36,neutral,29.24,above_ip,43.52,0,8,ll,upper,1.937173565322155
36,neutral,28.56,above_ip,43.52,0,32,ll,upper,6.491479473301297
36,neutral,26.86,below_ip,43.52,0,16,ll,upper,3.264935340066586
36,neutral,28.22,at_ip,43.52,0,4,ll,upper,2.0553088081906026
36,neutral,13.94,at_ip,43.52,0,128,ll,upper,2.093840330715466
36,neutral,27.2,below_ip,43.52,0,8,ll,upper,1.7075673670588003
36,neutral,20.060000000000002,below_ip,43.52,0,64,ll,upper,6.776002262402471
36,neutral,16.32,above_ip,43.52,0,128,ss,lower,4.857532602858555
36,neutral,29.58,above_ip,43.52,0,16,ll,upper,1.752471398212947
36,neutral,26.86,at_ip,43.52,0,32,ll,upper,6.654980021819938
36,neutral,37.06,at_ip,43.52,0,2,ll,upper,3.0136166902957484
36,neutral,27.2,below_ip,43.52,0,8,ll,upper,2.163237949625909
36,neutral,22.1,at_ip,43.52,0,64,ss,lower,4.378142599525745
36,neutral,28.22,at_ip,43.52,0,8,ll,upper,2.1142000427134917
36,neutral,28.9,above_ip,43.52,0,4,ll,upper,1.8517779615976906
36,neutral,29.58,above_ip,43.52,0,16,ll,upper,2.121406247075356
36,neutral,28.22,at_ip,43.52,0,4,ll,upper,2.264767310640309
36,neutral,28.22,at_ip,43.52,0,16,ll,upper,2.2422645636688685
36,neutral,11.559999999999999,below_ip,43.52,0,128,ll,upper,3.7186505645004218
36,neutral,26.86,below_ip,43.52,0,16,ll,upper,1.7354532137942442
36,neutral,36.72,below_ip,43.52,0,2,ll,upper,1.8407094264111947
36,neutral,11.559999999999999,below_ip,43.52,0,128,ll,upper,3.062978926256619
36,neutral,28.22,at_ip,43.52,0,16,ll,upper,1.5541840667210636
36,neutral,22.1,at_ip,43.52,0,64,ss,lower,8.093953816558496
36,neutral,36.72,below_ip,43.52,0,2,ll,upper,2.5306215320670162
36,neutral,28.22,at_ip,43.52,0,8,ll,upper,2.7684679168050934
36,neutral,16.32,above_ip,43.52,0,128,ss,lower,2.5269111021880235
36,neutral,28.22,at_ip,43.52,0,4,ll,upper,2.6592191725576413
36,neutral,28.22,at_ip,43.52,0,8,ll,upper,1.815569526519539
36,neutral,25.16,below_ip,43.52,0,32,ll,upper,4.317987771988555
36,neutral,22.1,at_ip,43.52,0,64,ss,lower,4.9599449247798475
