subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
37,defer,41.48,below_ip,43.52,0,2,ss,lower,5.339101897448472
37,defer,35.7,at_ip,43.52,0,8,ss,lower,4.449500457501927
37,defer,36.38,above_ip,43.52,0,16,ss,lower,3.1954245084016293
37,defer,33.660000000000004,below_ip,43.52,0,16,ss,lower,7.356474276064546
37,defer,41.48,below_ip,43.52,0,2,ss,lower,3.4818672967330713
37,defer,40.459999999999994,below_ip,43.52,0,4,ss,lower,3.022916219851595
37,defer,41.81999999999999,above_ip,43.52,0,4,ss,lower,2.9056240728755256
37,defer,25.16,below_ip,43.52,0,128,ss,lower,5.416909579627827
37,defer,27.54,at_ip,43.52,0,128,ss,lower,2.085492500024884
37,defer,33.660000000000004,at_ip,43.52,0,32,ll,upper,4.071607089339068
37,defer,35.7,at_ip,43.52,0,8,ll,upper,3.2632806521337443
37,defer,33.660000000000004,below_ip,43.52,0,16,ll,upper,3.5980682816816625
37,defer,25.16,below_ip,43.52,0,128,ll,upper,4.691654852969805
37,defer,29.919999999999998,above_ip,43.52,0,128,ss,lower,2.436877170268417
37,defer,41.82,at_ip,43.52,0,2,ss,lower,1.8691714608603434
37,defer,41.81999999999999,above_ip,43.52,0,4,ss,lower,4.21243824924295
37,defer,41.13999999999999,at_ip,43.52,0,4,ss,lower,4.7986772914368885
37,defer,35.7,above_ip,43.52,0,64,ss,lower,2.3518292864068826
37,defer,36.720000000000006,above_ip,43.52,0,8,ll,upper,6.335390011142863
37,defer,41.13999999999999,at_ip,43.52,0,4,ss,lower,4.710995194059706
37,defer,36.720000000000006,above_ip,43.52,0,8,ll,upper,2.8937649802787746
37,defer,25.16,below_ip,43.52,0,128,ss,lower,3.6264123956530057
37,defer,36.720000000000006,above_ip,43.52,0,8,ll,upper,2.4245447813768806
37,defer,35.02,at_ip,43.52,0,16,ll,upper,4.473485788249036
37,defer,36.38,above_ip,43.52,0,16,ss,lower,4.044044764662431
37,defer,29.919999999999998,above_ip,43.52,0,128,ss,lower,1.8951282730135972
37,defer,33.660000000000004,at_ip,43.52,0,32,ss,lower,5.094159041964758
37,defer,29.919999999999998,above_ip,43.52,0,128,ss,lower,2.5192714864901973
37,defer,40.459999999999994,below_ip,43.52,0,4,ll,upper,2.652264812836165
37,defer,35.02,at_ip,43.52,0,16,ss,lower,3.962634576299479
37,defer,34.68,below_ip,43.52,0,8,ll,upper,3.5040274749785567
37,defer,33.660000000000004,below_ip,43.52,0,16,ll,upper,3.806029512439636
37,defer,34.68,below_ip,43.52,0,8,ll,upper,2.0788056503306507
37,defer,41.82,at_ip,43.52,0,2,ss,lower,2.3956188707215915
37,defer,33.660000000000004,at_ip,43.52,0,32,ll,upper,9.369053283408903
37,defer,33.660000000000004,at_ip,43.52,0,64,ss,lower,3.10444106673458
37,defer,35.02,at_ip,43.52,0,16,ll,upper,1.593698648418922
37,defer,33.660000000000004,at_ip,43.52,0,64,ss,lower,2.3627060106100544
37,defer,36.720000000000006,above_ip,43.52,0,8,ll,upper,3.5040450696360494
37,defer,35.7,above_ip,43.52,0,64,ss,lower,2.2326207879532376
37,defer,41.81999999999999,above_ip,43.52,0,4,ss,lower,2.165716515207805
37,defer,31.960000000000004,below_ip,43.52,0,32,ll,upper,2.555252268431559
37,defer,36.38,above_ip,43.52,0,16,ss,lower,2.249721915594364
37,defer,25.16,below_ip,43.52,0,128,ss,lower,3.896555199760769
37,defer,41.82,at_ip,43.52,0,2,ss,lower,2.1159429877779985
37,defer,40.459999999999994,below_ip,43.52,0,4,ll,upper,4.099986099381567
37,defer,33.660000000000004,at_ip,43.52,0,64,ss,lower,3.4455419527425875
37,defer,41.81999999999999,above_ip,43.52,0,4,ss,lower,2.083691980043568
37,defer,42.160000000000004,above_ip,43.52,0,2,ss,lower,2.1200868229320804
37,defer,42.160000000000004,above_ip,43.52,0,2,ss,lower,2.3723464168592727
37,defer,31.960000000000004,below_ip,43.52,0,32,ll,upper,3.0300080399197213
37,defer,27.54,at_ip,43.52,0,128,ss,lower,2.474905970377222
37,defer,33.660000000000004,below_ip,43.52,0,16,ll,upper,2.7830608596686943
37,defer,33.660000000000004,at_ip,43.52,0,64,ss,lower,2.431122837437215
37,defer,31.620000000000005,below_ip,43.52,0,64,ss,lower,2.6634975356155337
37,defer,41.48,below_ip,43.52,0,2,ss,lower,2.209870602182491
37,defer,29.919999999999998,above_ip,43.52,0,128,ss,lower,4.717823094260893
37,defer,42.160000000000004,above_ip,43.52,0,2,ss,lower,2.011506377517435
37,defer,31.960000000000004,below_ip,43.52,0,32,ll,upper,2.020734482285661
37,defer,35.7,at_ip,43.52,0,8,ll,upper,2.0768588014457237
37,defer,31.620000000000005,below_ip,43.52,0,64,ss,lower,2.186540085949673
37,defer,33.660000000000004,at_ip,43.52,0,32,ss,lower,4.8672011524317895
37,defer,35.02,at_ip,43.52,0,16,ll,upper,3.9611325790124283
37,defer,35.7,above_ip,43.52,0,64,ss,lower,3.1745399428464225
37,defer,31.960000000000004,below_ip,43.52,0,32,ll,upper,2.283287830754034
37,defer,36.38,above_ip,43.52,0,16,ll,upper,3.0710247061660993
37,defer,34.68,below_ip,43.52,0,8,ll,upper,2.3578668932291293
37,defer,35.36000000000001,above_ip,43.52,0,32,ss,lower,2.6566913354927237
37,defer,31.620000000000005,below_ip,43.52,0,64,ll,upper,3.8722528719285947
37,defer,27.54,at_ip,43.52,0,128,ss,lower,2.717996401639539
37,defer,42.160000000000004,above_ip,43.52,0,2,ss,lower,2.4327776150025784
37,defer,34.68,below_ip,43.52,0,8,ll,upper,2.196859645989207
37,defer,31.620000000000005,below_ip,43.52,0,64,ll,upper,3.2239208161627175
37,defer,41.13999999999999,at_ip,43.52,0,4,ss,lower,2.047734364401549
37,defer,35.7,above_ip,43.52,0,64,ss,lower,3.1469251274406815
37,defer,35.36000000000001,above_ip,43.52,0,32,ss,lower,2.4595355705737347
37,defer,40.459999999999994,below_ip,43.52,0,4,ss,lower,2.42438848216716
37,defer,41.82,at_ip,43.52,0,2,ss,lower,1.5344521572333178
37,defer,41.13999999999999,at_ip,43.52,0,4,ss,lower,1.9814010383015557
37,defer,41.48,below_ip,43.52,0,2,ll,upper,3.002292934964771
37,defer,35.7,at_ip,43.52,0,8,ll,upper,4.617751132110243
37,defer,35.36000000000001,above_ip,43.52,0,32,ss,lower,6.015088943088358
37,defer,35.36000000000001,above_ip,43.52,0,32,ss,lower,5.65888656229663
37,neutral,35.7,above_ip,43.52,0,64,ss,lower,3.7778091475620386
37,neutral,34.68,below_ip,43.52,0,8,ll,upper,2.7222921373399913
37,neutral,33.660000000000004,at_ip,43.52,0,64,ss,lower,2.2188154329601275
37,neutral,33.660000000000004,at_ip,43.52,0,64,ss,lower,1.6223650378719867
37,neutral,29.919999999999998,above_ip,43.52,0,128,ss,lower,3.18499938041532
37,neutral,33.660000000000004,at_ip,43.52,0,32,ll,upper,1.5551991912143421
37,neutral,41.13999999999999,at_ip,43.52,0,4,ll,upper,1.9998719100522067
37,neutral,41.81999999999999,above_ip,43.52,0,4,ss,lower,1.776205980992927
37,neutral,31.960000000000004,below_ip,43.52,0,32,ll,upper,2.2215959753798415
37,neutral,35.36000000000001,above_ip,43.52,0,32,ss,lower,2.124534752421823
37,neutral,27.54,at_ip,43.52,0,128,ll,upper,3.07890036823801
37,neutral,36.38,above_ip,43.52,0,16,ll,upper,2.458505110115766
37,neutral,35.7,above_ip,43.52,0,64,ll,upper,3.171986371512048
37,neutral,25.16,below_ip,43.52,0,128,ll,upper,2.109098959140283
37,neutral,35.02,at_ip,43.52,0,16,ll,upper,3.3134025537879097
37,neutral,31.960000000000004,below_ip,43.52,0,32,ll,upper,1.9914085864093067
37,neutral,35.02,at_ip,43.52,0,16,ll,upper,2.0494123082662554
37,neutral,41.13999999999999,at_ip,43.52,0,4,ll,upper,2.368566204632316
37,neutral,41.82,at_ip,43.52,0,2,ll,upper,3.2446707825865815
37,neutral,36.38,above_ip,43.52,0,16,ss,lower,3.908177350965161
37,neutral,35.36000000000001,above_ip,43.52,0,32,ll,upper,4.263633425022817
37,neutral,42.160000000000004,above_ip,43.52,0,2,ss,lower,2.61571572344792
37,neutral,33.660000000000004,below_ip,43.52,0,16,ll,upper,2.4304472025778523
37,neutral,35.7,at_ip,43.52,0,8,ll,upper,2.1635124910744707
37,neutral,41.82,at_ip,43.52,0,2,ll,upper,2.2255119597161865
37,neutral,33.660000000000004,at_ip,43.52,0,32,ll,upper,2.579774529486258
37,neutral,35.36000000000001,above_ip,43.52,0,32,ss,lower,3.0361990135083943
37,neutral,25.16,below_ip,43.52,0,128,ll,upper,3.4328043002337836
37,neutral,33.660000000000004,at_ip,43.52,0,32,ll,upper,3.835043689628492
37,neutral,29.919999999999998,above_ip,43.52,0,128,ss,lower,3.3223825738809865
37,neutral,35.7,above_ip,43.52,0,64,ss,lower,3.887838513045608
37,neutral,42.160000000000004,above_ip,43.52,0,2,ll,upper,2.003923959741769
37,neutral,41.13999999999999,at_ip,43.52,0,4,ll,upper,3.1675909327509544
37,neutral,35.7,above_ip,43.52,0,64,ss,lower,3.36852984233974
37,neutral,31.960000000000004,below_ip,43.52,0,32,ll,upper,2.1369316550590156
37,neutral,35.36000000000001,above_ip,43.52,0,32,ss,lower,3.9639248512044105
37,neutral,42.160000000000004,above_ip,43.52,0,2,ll,upper,2.959010076794584
37,neutral,31.960000000000004,below_ip,43.52,0,32,ll,upper,3.219506903011279
37,neutral,41.48,below_ip,43.52,0,2,ll,upper,3.774742985197463
37,neutral,36.720000000000006,above_ip,43.52,0,8,ll,upper,3.2351934201665244
37,neutral,41.82,at_ip,43.52,0,2,ll,upper,1.918516265128801
37,neutral,41.48,below_ip,43.52,0,2,ll,upper,2.1525803436998103
37,neutral,35.02,at_ip,43.52,0,16,ll,upper,2.7932188421009414
37,neutral,36.38,above_ip,43.52,0,16,ll,upper,1.6289483723294325
37,neutral,33.660000000000004,below_ip,43.52,0,16,ll,upper,2.427111841949227
37,neutral,36.720000000000006,above_ip,43.52,0,8,ll,upper,2.405170130704846
37,neutral,40.459999999999994,below_ip,43.52,0,4,ll,upper,2.8423311036417545
37,neutral,40.459999999999994,below_ip,43.52,0,4,ll,upper,1.8625236126576965
37,neutral,29.919999999999998,above_ip,43.52,0,128,ss,lower,3.0044635292474595
37,neutral,33.660000000000004,at_ip,43.52,0,64,ll,upper,3.262507366923728
37,neutral,25.16,below_ip,43.52,0,128,ll,upper,2.786174527609546
37,neutral,27.54,at_ip,43.52,0,128,ll,upper,4.27402952182365
37,neutral,31.620000000000005,below_ip,43.52,0,64,ll,upper,3.093183418190165
37,neutral,41.48,below_ip,43.52,0,2,ll,upper,2.393399304641207
37,neutral,41.81999999999999,above_ip,43.52,0,4,ll,upper,3.501180952591767
37,neutral,42.160000000000004,above_ip,43.52,0,2,ll,upper,2.2454543313469912
37,neutral,41.13999999999999,at_ip,43.52,0,4,ss,lower,3.815404239356212
37,neutral,35.7,at_ip,43.52,0,8,ll,upper,2.399074754756384
37,neutral,36.720000000000006,above_ip,43.52,0,8,ll,upper,2.898548967732495
37,neutral,41.81999999999999,above_ip,43.52,0,4,ll,upper,2.679736818269703
37,neutral,27.54,at_ip,43.52,0,128,ss,lower,2.568095488887593
37,neutral,36.720000000000006,above_ip,43.52,0,8,ll,upper,1.5115474317190092
37,neutral,31.620000000000005,below_ip,43.52,0,64,ll,upper,1.6622186972381314
37,neutral,36.38,above_ip,43.52,0,16,ll,upper,2.988432743287831
37,neutral,25.16,below_ip,43.52,0,128,ll,upper,1.5153082898223147
37,neutral,41.81999999999999,above_ip,43.52,0,4,ll,upper,1.946436347846884
37,neutral,35.7,at_ip,43.52,0,8,ll,upper,2.002309649889412
37,neutral,27.54,at_ip,43.52,0,128,ss,lower,2.0906899619362775
37,neutral,35.02,at_ip,43.52,0,16,ll,upper,3.468531425859055
37,neutral,34.68,below_ip,43.52,0,8,ll,upper,2.355236785133002
37,neutral,33.660000000000004,at_ip,43.52,0,32,ll,upper,2.717683509975359
