subject_ix,stage_id,block_id,block_ix,iter_ix,frame,m_s,m_l,t_s,t_l,trial_type,choice,rt,trial_correct,too_fast,omission_error
68,calibration,i000,0,0,neutral,21.76,43.52,0,2,standard,ll,3.875379126587177,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,32.64,43.52,0,2,standard,ll,3.732807185506772,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,38.08,43.52,0,2,standard,ss,5.237736781763942,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,35.36,43.52,0,2,standard,ll,3.4827840924576776,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,36.72,43.52,0,2,standard,ll,3.412789719830471,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,37.4,43.52,0,2,standard,ll,2.9882473947432118,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,37.74,43.52,0,2,standard,ll,1.8325635868268364,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,21.76,43.52,0,4,standard,ll,2.77286123643853,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,32.64,43.52,0,4,standard,ll,4.292978288140603,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,38.08,43.52,0,4,standard,ss,3.437473916883391,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,35.36,43.52,0,4,standard,ll,1.8887997804827137,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,36.72,43.52,0,4,standard,ll,1.9669012063277478,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,37.4,43.52,0,4,standard,ll,6.08092867224741,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,37.74,43.52,0,4,standard,ll,2.4436012726309855,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,21.76,43.52,0,8,standard,ll,1.5000512419424012,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,32.64,43.52,0,8,standard,ll,3.0387946340315466,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,38.08,43.52,0,8,standard,ll,4.868489040411077,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,40.8,43.52,0,8,standard,ss,2.0734306890408334,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,39.44,43.52,0,8,standard,ss,4.417210682513087,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,38.76,43.52,0,8,standard,ll,3.7882618810494932,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,39.1,43.52,0,8,standard,ss,4.282497416077149,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,21.76,43.52,0,16,standard,ll,3.0847476028002347,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,32.64,43.52,0,16,standard,ll,3.726689506846469,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,38.08,43.52,0,16,standard,ll,2.0962598177770815,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,40.8,43.52,0,16,standard,ss,1.58429585876911,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,39.44,43.52,0,16,standard,ss,3.289408322652889,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,38.76,43.52,0,16,standard,ss,2.957571027920494,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,38.419999999999995,43.52,0,16,standard,ss,3.1910949803245785,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,21.76,43.52,0,32,standard,ll,0.9717423891966064,TRUE,TRUE,FALSE
68,calibration,i000,0,0,neutral,32.64,43.52,0,32,standard,ll,8.217832772605561,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,38.08,43.52,0,32,standard,ll,4.834049752843839,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,40.8,43.52,0,32,standard,ss,2.2453705374387027,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,39.44,43.52,0,32,standard,ss,4.4224222339053085,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,38.76,43.52,0,32,standard,ll,4.713872351306236,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,39.1,43.52,0,32,standard,ss,2.612552953760769,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,21.76,43.52,0,64,standard,ll,2.312644475547131,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,32.64,43.52,0,64,standard,ll,1.8648416582245773,TRUE,FALSE,FALSE
68,calibration,i000,0,0,neutral,38.08,43.52,0,64,standard,ss,3.59873495279453,TRUE,FALSE,FALSE
