subject_ix,stage_id,block_id,block_ix,iter_ix,frame,m_s,m_l,t_s,t_l,trial_type,choice,rt,trial_correct,too_fast,omission_error
52,calibration,i000,0,0,neutral,21.76,43.52,0,2,standard,ll,2.320285569230691,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,32.64,43.52,0,2,standard,ll,1.7944584495144227,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,38.08,43.52,0,2,standard,ll,2.1599030955494527,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,40.8,43.52,0,2,standard,ll,1.8234128812855488,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,42.16,43.52,0,2,standard,ss,1.8452836851301981,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,41.48,43.52,0,2,standard,ss,1.4900348769497214,TRUE,TRUE,FALSE
52,calibration,i000,0,0,neutral,41.13999999999999,43.52,0,2,standard,ss,2.7987477451588347,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,21.76,43.52,0,4,standard,ll,2.0548565531553322,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,32.64,43.52,0,4,standard,ll,2.2948515445332305,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,38.08,43.52,0,4,standard,ss,2.0652171947422175,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,35.36,43.52,0,4,standard,ll,1.8163600440911978,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,36.72,43.52,0,4,standard,ll,1.6499299773222447,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,37.4,43.52,0,4,standard,ll,2.0560524065531354,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,37.74,43.52,0,4,standard,ll,1.6721658712831413,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,21.76,43.52,0,8,standard,ll,1.228181984513867,TRUE,TRUE,FALSE
52,calibration,i000,0,0,neutral,32.64,43.52,0,8,standard,ll,2.7191877183304314,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,38.08,43.52,0,8,standard,ss,2.6514689274536067,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,35.36,43.52,0,8,standard,ll,2.572503601628341,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,36.72,43.52,0,8,standard,ss,2.170980428085386,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,36.04,43.52,0,8,standard,ll,1.9975019228022575,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,36.38,43.52,0,8,standard,ll,2.771060132095954,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,21.76,43.52,0,16,standard,ll,1.9670038489839499,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,32.64,43.52,0,16,standard,ll,2.2903716395867377,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,38.08,43.52,0,16,standard,ll,2.026388614960524,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,40.8,43.52,0,16,standard,ss,1.8150627279010223,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,39.44,43.52,0,16,standard,ss,2.1777464715978567,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,38.76,43.52,0,16,standard,ll,2.2219909945833933,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,39.1,43.52,0,16,standard,ss,1.9989725468312827,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,21.76,43.52,0,32,standard,ll,1.977209950417091,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,32.64,43.52,0,32,standard,ll,2.4242350818112754,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,38.08,43.52,0,32,standard,ss,1.673672564456865,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,35.36,43.52,0,32,standard,ll,2.5617074911151576,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,36.72,43.52,0,32,standard,ll,2.316302714682024,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,37.4,43.52,0,32,standard,ll,2.289852009324022,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,37.74,43.52,0,32,standard,ll,2.8269678912711242,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,21.76,43.52,0,64,standard,ll,2.873736374580403,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,32.64,43.52,0,64,standard,ll,2.358471649064086,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,38.08,43.52,0,64,standard,ss,1.4707548932983627,TRUE,TRUE,FALSE
52,calibration,i000,0,0,neutral,35.36,43.52,0,64,standard,ll,3.3215840584034595,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,36.72,43.52,0,64,standard,ss,2.2638508486616047,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,36.04,43.52,0,64,standard,ss,3.394761899509831,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,35.699999999999996,43.52,0,64,standard,ll,2.934611705253701,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,21.76,43.52,0,128,standard,ll,1.9469878202053224,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,32.64,43.52,0,128,standard,ll,2.9269453993783827,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,38.08,43.52,0,128,standard,ss,2.7312090067516692,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,35.36,43.52,0,128,standard,ss,2.069626134378268,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,34,43.52,0,128,standard,ss,2.386730796768461,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,33.32,43.52,0,128,standard,ll,2.68336167482812,TRUE,FALSE,FALSE
52,calibration,i000,0,0,neutral,33.660000000000004,43.52,0,128,standard,ll,3.1950279900902387,TRUE,FALSE,FALSE
