subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
75,delay,38.76,below_ip,43.52,0,2,ll,upper,3.215976053637405
75,delay,39.440000000000005,above_ip,43.52,0,2,ll,upper,1.9618526492984074
75,delay,33.660000000000004,at_ip,43.52,0,128,ss,lower,5.155857412198884
75,delay,39.1,at_ip,43.52,0,8,ll,upper,2.1970699020123448
75,delay,39.440000000000005,above_ip,43.52,0,2,ll,upper,2.146446563800282
75,delay,39.1,at_ip,43.52,0,32,ll,upper,1.6465898144372204
75,delay,40.120000000000005,above_ip,43.52,0,8,ll,upper,2.2712845820794882
75,delay,38.08,below_ip,43.52,0,8,ll,upper,3.761155721020259
75,delay,32.300000000000004,below_ip,43.52,0,64,ll,upper,2.201005848889963
75,delay,40.46,above_ip,43.52,0,4,ll,upper,4.458508032839063
75,delay,34.34,at_ip,43.52,0,64,ll,upper,2.1878992220306372
75,delay,36.040000000000006,above_ip,43.52,0,128,ss,lower,2.559879338783503
75,delay,39.1,below_ip,43.52,0,4,ll,upper,2.455020752234759
75,delay,39.1,at_ip,43.52,0,2,ll,upper,1.9208422059311943
75,delay,36.38,above_ip,43.52,0,64,ll,upper,8.29320207616388
75,delay,33.660000000000004,at_ip,43.52,0,128,ll,upper,2.423678920438988
75,delay,40.46,above_ip,43.52,0,4,ll,upper,3.7322451912332326
75,delay,38.42,below_ip,43.52,0,16,ll,upper,3.303187979832046
75,delay,39.1,at_ip,43.52,0,2,ll,upper,2.4021681584597445
75,delay,40.800000000000004,above_ip,43.52,0,32,ss,lower,1.9223078490913394
75,delay,39.78,at_ip,43.52,0,4,ll,upper,1.9370182379441303
75,delay,36.38,above_ip,43.52,0,64,ss,lower,5.335533299201643
75,delay,38.76,below_ip,43.52,0,2,ll,upper,5.318803912118028
75,delay,33.660000000000004,at_ip,43.52,0,128,ll,upper,2.9005663025650392
75,delay,40.800000000000004,above_ip,43.52,0,32,ss,lower,2.103145869716627
75,delay,41.14,above_ip,43.52,0,16,ll,upper,2.1050065151448507
75,delay,39.1,below_ip,43.52,0,4,ll,upper,4.61962086595554
75,delay,39.440000000000005,above_ip,43.52,0,2,ll,upper,4.133522922401198
75,delay,34.34,at_ip,43.52,0,64,ll,upper,1.8625830369373944
75,delay,40.46,above_ip,43.52,0,4,ll,upper,2.348573065989058
75,delay,41.14,above_ip,43.52,0,16,ss,lower,6.562874552716721
75,delay,41.14,above_ip,43.52,0,16,ss,lower,1.911715219593134
