subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
20,date,22.78,above_ip,43.52,0,16,ll,upper,6.7751832832618675
20,date,13.94,at_ip,43.52,0,64,ss,lower,5.293591987221589
20,date,17,below_ip,43.52,0,32,ll,upper,6.605122998098523
20,date,17,below_ip,43.52,0,32,ll,upper,4.119716007273382
20,date,17,below_ip,43.52,0,32,ll,upper,3.2757624407495314
20,date,30.259999999999998,above_ip,43.52,0,4,ss,lower,2.220005556691831
20,date,17,below_ip,43.52,0,32,ll,upper,2.7923383678553364
20,date,31.96,above_ip,43.52,0,2,ll,upper,5.823585013873526
20,date,30.599999999999998,above_ip,43.52,0,8,ss,lower,7.476112222544543
20,date,13.94,at_ip,43.52,0,64,ll,upper,3.4155194467930414
20,date,31.62,at_ip,43.52,0,2,ll,upper,4.0045786193877575
20,date,9.52,below_ip,43.52,0,128,ll,upper,6.069770345442521
20,date,29.58,at_ip,43.52,0,4,ll,upper,5.974846580160374
20,date,28.9,below_ip,43.52,0,4,ll,upper,4.528408823902282
20,date,31.96,above_ip,43.52,0,2,ll,upper,3.78311612797188
20,date,18.7,at_ip,43.52,0,32,ss,lower,8.566906521640703
20,date,31.62,at_ip,43.52,0,2,ll,upper,4.349215738368002
20,date,20.060000000000002,below_ip,43.52,0,16,ll,upper,7.109381198530173
20,date,20.4,above_ip,43.52,0,32,ll,upper,8.304083681663542
20,date,31.62,at_ip,43.52,0,2,ll,upper,4.6795225950663735
20,date,11.899999999999999,below_ip,43.52,0,64,ll,upper,5.640116426495297
20,date,13.94,at_ip,43.52,0,64,ll,upper,4.059465447617185
20,date,22.78,above_ip,43.52,0,16,ll,upper,5.168641472197123
20,date,28.56,below_ip,43.52,0,8,ll,upper,7.408530555474499
20,date,14.280000000000001,above_ip,43.52,0,128,ss,lower,6.198337442374395
20,date,11.9,at_ip,43.52,0,128,ss,lower,6.609261261612119
20,date,15.98,above_ip,43.52,0,64,ss,lower,6.778203992760609
20,date,18.7,at_ip,43.52,0,32,ss,lower,8.852109473085875
20,date,29.58,at_ip,43.52,0,4,ll,upper,6.254071746619957
20,date,30.599999999999998,above_ip,43.52,0,8,ss,lower,4.306352219542532
20,date,20.4,above_ip,43.52,0,32,ss,lower,3.2166370594568434
20,date,30.259999999999998,above_ip,43.52,0,4,ll,upper,5.36310202878667
20,date,11.899999999999999,below_ip,43.52,0,64,ll,upper,5.274241089337011
20,date,21.42,at_ip,43.52,0,16,ss,lower,4.340882028705892
20,date,28.9,below_ip,43.52,0,4,ll,upper,4.871471221011234
20,date,28.9,below_ip,43.52,0,4,ll,upper,4.931116231195119
20,date,11.9,at_ip,43.52,0,128,ss,lower,3.6919332801826386
20,date,9.52,below_ip,43.52,0,128,ll,upper,3.561118465715481
20,date,15.98,above_ip,43.52,0,64,ll,upper,4.951946546554609
20,date,13.94,at_ip,43.52,0,64,ll,upper,6.831280037458782
20,date,29.58,at_ip,43.52,0,8,ss,lower,5.93786319596984
20,date,20.060000000000002,below_ip,43.52,0,16,ss,lower,4.603206939866141
20,date,14.280000000000001,above_ip,43.52,0,128,ss,lower,6.146796238326715
20,date,11.899999999999999,below_ip,43.52,0,64,ll,upper,6.825450340842508
20,date,21.42,at_ip,43.52,0,16,ss,lower,4.1863349533177825
20,date,11.9,at_ip,43.52,0,128,ll,upper,6.021628429276461
20,date,9.52,below_ip,43.52,0,128,ll,upper,3.292745097694933
20,date,18.7,at_ip,43.52,0,32,ss,lower,4.622685985508724
20,date,31.28,below_ip,43.52,0,2,ll,upper,5.665504051468815
20,date,31.28,below_ip,43.52,0,2,ll,upper,4.093353931502861
20,date,29.58,at_ip,43.52,0,8,ll,upper,6.697893177264632
20,date,20.060000000000002,below_ip,43.52,0,16,ll,upper,5.876025011690217
20,date,29.58,at_ip,43.52,0,4,ll,upper,5.838946909592778
20,date,20.4,above_ip,43.52,0,32,ss,lower,5.540253254284835
20,date,29.58,at_ip,43.52,0,8,ll,upper,8.146737882711022
20,date,30.599999999999998,above_ip,43.52,0,8,ll,upper,5.734197700912773
20,date,31.28,below_ip,43.52,0,2,ll,upper,3.0237177948911267
20,date,15.98,above_ip,43.52,0,64,ll,upper,7.3671482135887345
20,date,31.28,below_ip,43.52,0,2,ll,upper,2.9316364465776132
20,date,28.56,below_ip,43.52,0,8,ll,upper,5.065264646824289
20,date,30.259999999999998,above_ip,43.52,0,4,ll,upper,4.488106207518285
20,date,29.58,at_ip,43.52,0,4,ll,upper,6.194573065340592
20,date,11.9,at_ip,43.52,0,128,ss,lower,1.691869646170744
20,date,31.62,at_ip,43.52,0,2,ll,upper,3.841917767560517
20,date,30.259999999999998,above_ip,43.52,0,4,ll,upper,3.529358055689954
20,date,14.280000000000001,above_ip,43.52,0,128,ss,lower,5.827241183762453
20,date,22.78,above_ip,43.52,0,16,ss,lower,7.276038090387374
20,date,18.7,at_ip,43.52,0,32,ss,lower,6.088625953709197
20,date,28.9,below_ip,43.52,0,4,ll,upper,8.145025922507557
20,date,30.599999999999998,above_ip,43.52,0,8,ss,lower,7.177656974850834
20,date,31.96,above_ip,43.52,0,2,ll,upper,5.606725578179976
20,date,28.56,below_ip,43.52,0,8,ll,upper,5.742915267359422
20,date,15.98,above_ip,43.52,0,64,ll,upper,4.0768633384850546
20,date,14.280000000000001,above_ip,43.52,0,128,ss,lower,6.947924114538182
20,date,31.96,above_ip,43.52,0,2,ll,upper,7.497751012431763
20,date,28.56,below_ip,43.52,0,8,ll,upper,5.57916999812187
