subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
86,neutral,41.82,at_ip,43.52,0,4,ss,lower,2.134996097378462
86,neutral,40.46,at_ip,43.52,0,32,ss,lower,2.15211638128676
86,neutral,41.82,at_ip,43.52,0,2,ll,upper,2.292309049727919
86,neutral,37.74,at_ip,43.52,0,128,ss,lower,2.939062949237268
86,neutral,42.5,above_ip,43.52,0,4,ss,lower,1.7664264307968551
86,neutral,39.1,below_ip,43.52,0,16,ll,upper,2.5874074146740895
86,neutral,41.48,below_ip,43.52,0,2,ll,upper,2.0300897117449495
86,neutral,40.12,above_ip,43.52,0,128,ss,lower,1.960722680149047
86,neutral,41.82,at_ip,43.52,0,4,ll,upper,2.421425526132225
86,neutral,38.76,below_ip,43.52,0,32,ll,upper,2.8261861392129504
86,neutral,41.82,at_ip,43.52,0,8,ll,upper,1.8630401147638622
86,neutral,40.8,below_ip,43.52,0,8,ll,upper,1.5388731604725763
86,neutral,39.1,at_ip,43.52,0,64,ll,upper,1.8756637655751547
86,neutral,38.76,below_ip,43.52,0,32,ll,upper,2.2055185179342516
86,neutral,40.8,below_ip,43.52,0,8,ll,upper,2.218906660888024
86,neutral,40.12,above_ip,43.52,0,128,ss,lower,2.122144887722243
86,neutral,42.84,above_ip,43.52,0,8,ss,lower,2.4670689619524637
86,neutral,41.82,at_ip,43.52,0,8,ll,upper,1.839301856700331
86,neutral,39.1,below_ip,43.52,0,16,ll,upper,1.9696341307317198
86,neutral,35.36,below_ip,43.52,0,128,ll,upper,2.6519426330705755
86,neutral,40.12,above_ip,43.52,0,128,ss,lower,1.9500068873603595
86,neutral,37.06,below_ip,43.52,0,64,ll,upper,2.431847486499464
86,neutral,37.06,below_ip,43.52,0,64,ll,upper,1.5875874676785315
86,neutral,42.16,above_ip,43.52,0,32,ss,lower,1.9992246978290495
86,neutral,38.76,below_ip,43.52,0,32,ll,upper,2.306245855816087
86,neutral,35.36,below_ip,43.52,0,128,ll,upper,2.0477724413467513
86,neutral,40.46,at_ip,43.52,0,16,ll,upper,2.3003155433652864
86,neutral,39.1,at_ip,43.52,0,64,ll,upper,1.605257587703818
86,neutral,41.82,above_ip,43.52,0,16,ll,upper,3.02969705544092
86,neutral,39.1,at_ip,43.52,0,64,ll,upper,2.350297259483341
86,neutral,41.48,below_ip,43.52,0,2,ll,upper,2.4941704575940093
86,neutral,37.74,at_ip,43.52,0,128,ss,lower,3.1278801916305383
86,neutral,40.8,below_ip,43.52,0,8,ll,upper,1.9116626359937072
86,neutral,40.46,at_ip,43.52,0,16,ll,upper,1.5840309810337203
86,neutral,37.74,at_ip,43.52,0,128,ss,lower,2.260753734895843
86,neutral,40.12,above_ip,43.52,0,128,ss,lower,1.8641890523213078
86,neutral,41.48,below_ip,43.52,0,2,ll,upper,1.93010076711289
86,neutral,37.06,below_ip,43.52,0,64,ll,upper,2.740353935121675
86,neutral,42.16,above_ip,43.52,0,2,ll,upper,1.9239182631645235
86,neutral,41.82,at_ip,43.52,0,4,ll,upper,2.0261094847301138
86,neutral,41.82,at_ip,43.52,0,8,ll,upper,1.764219461922039
86,neutral,41.14,above_ip,43.52,0,64,ll,upper,1.941370208220178
86,neutral,37.06,below_ip,43.52,0,64,ll,upper,2.8138431247571134
86,neutral,35.36,below_ip,43.52,0,128,ss,lower,2.6275348945491714
86,neutral,41.82,at_ip,43.52,0,2,ll,upper,2.342385191033827
86,neutral,41.14,below_ip,43.52,0,4,ll,upper,2.0495533238790813
86,neutral,42.5,above_ip,43.52,0,4,ll,upper,2.930457060920162
86,neutral,39.1,below_ip,43.52,0,16,ll,upper,2.174895138668944
86,neutral,41.82,above_ip,43.52,0,16,ll,upper,2.080321273391746
86,neutral,42.16,above_ip,43.52,0,2,ll,upper,2.3349173901697213
86,neutral,39.1,at_ip,43.52,0,64,ll,upper,2.5424636636453215
86,neutral,42.84,above_ip,43.52,0,8,ll,upper,1.987480491563474
86,neutral,41.14,below_ip,43.52,0,4,ll,upper,2.201653243326291
86,neutral,42.16,above_ip,43.52,0,32,ss,lower,2.573611073388747
86,neutral,41.82,at_ip,43.52,0,2,ll,upper,1.767132860244601
86,neutral,41.82,above_ip,43.52,0,16,ll,upper,2.0110366439075733
86,neutral,37.74,at_ip,43.52,0,128,ss,lower,1.9576359734892321
86,neutral,42.16,above_ip,43.52,0,2,ll,upper,2.2053044484055135
86,neutral,41.14,above_ip,43.52,0,64,ss,lower,2.7112815335822233
86,neutral,40.46,at_ip,43.52,0,16,ll,upper,2.130286567735311
86,neutral,38.76,below_ip,43.52,0,32,ll,upper,2.4396050143404864
86,neutral,41.14,above_ip,43.52,0,64,ss,lower,2.4536884433946398
86,neutral,42.16,above_ip,43.52,0,32,ss,lower,2.4657006764427933
86,neutral,41.14,above_ip,43.52,0,64,ss,lower,2.1340169492141285
86,neutral,40.46,at_ip,43.52,0,32,ss,lower,2.245262432130403
86,neutral,41.82,above_ip,43.52,0,16,ll,upper,2.7034738606853352
86,neutral,40.46,at_ip,43.52,0,16,ll,upper,1.7643370535406575
86,neutral,40.46,at_ip,43.52,0,32,ll,upper,2.0618831422689254
86,neutral,39.1,below_ip,43.52,0,16,ll,upper,1.7985289425341762
86,neutral,42.5,above_ip,43.52,0,4,ss,lower,2.1650189089777996
86,neutral,40.46,at_ip,43.52,0,32,ll,upper,1.8216739640847663
86,neutral,41.14,below_ip,43.52,0,4,ll,upper,2.151629006551957
