subject_ix,frame,m_s,m_s_cat,m_l,t_s,t_l,choice,response,rt
35,delay,30.939999999999998,below_ip,43.52,0,64,ll,upper,5.2371322772414715
35,delay,39.1,below_ip,43.52,0,4,ll,upper,4.337218901608139
35,delay,38.08,below_ip,43.52,0,8,ll,upper,2.7776568795561616
35,delay,39.1,at_ip,43.52,0,8,ll,upper,7.962432163523772
35,delay,33.32,below_ip,43.52,0,32,ll,upper,5.873833091231063
35,delay,39.1,below_ip,43.52,0,4,ll,upper,4.762515503549366
35,delay,40.79999999999999,below_ip,43.52,0,2,ll,upper,3.7362587024836103
35,delay,40.79999999999999,below_ip,43.52,0,2,ll,upper,2.1994946650265774
35,delay,35.02,at_ip,43.52,0,16,ll,upper,6.236051378764387
35,delay,35.019999999999996,above_ip,43.52,0,64,ss,lower,7.459713788892259
35,delay,39.78,at_ip,43.52,0,4,ll,upper,3.9363225710912957
35,delay,33.660000000000004,below_ip,43.52,0,16,ll,upper,3.83750334857541
35,delay,38.08,below_ip,43.52,0,8,ll,upper,3.4953239100432256
35,delay,33.660000000000004,below_ip,43.52,0,16,ll,upper,2.675387931136356
35,delay,24.82,at_ip,43.52,0,128,ss,lower,4.123061712107301
35,delay,33.660000000000004,below_ip,43.52,0,16,ll,upper,4.153021015663398
35,delay,35.019999999999996,above_ip,43.52,0,64,ss,lower,4.398916328624182
35,delay,39.78,at_ip,43.52,0,4,ss,lower,6.532105248912558
35,delay,22.44,below_ip,43.52,0,128,ss,lower,4.738318743664422
35,delay,24.82,at_ip,43.52,0,128,ss,lower,2.5599807585022063
35,delay,24.82,at_ip,43.52,0,128,ss,lower,3.0475595165880804
35,delay,35.019999999999996,above_ip,43.52,0,64,ss,lower,3.847671301315131
35,delay,27.2,above_ip,43.52,0,128,ss,lower,1.7885268591417116
35,delay,35.02,at_ip,43.52,0,16,ll,upper,4.226790430635447
35,delay,40.46,above_ip,43.52,0,4,ll,upper,4.873138395490969
35,delay,32.98,at_ip,43.52,0,64,ss,lower,4.839059889302007
35,delay,35.02,at_ip,43.52,0,32,ll,upper,5.961831599201105
35,delay,35.02,at_ip,43.52,0,32,ll,upper,3.7674660537632008
35,delay,41.13999999999999,at_ip,43.52,0,2,ll,upper,2.3830482932462473
35,delay,30.939999999999998,below_ip,43.52,0,64,ss,lower,6.470643003827718
35,delay,30.939999999999998,below_ip,43.52,0,64,ss,lower,1.9353413756762166
35,delay,40.120000000000005,above_ip,43.52,0,8,ss,lower,2.9784233614991535
35,delay,40.79999999999999,below_ip,43.52,0,2,ss,lower,4.110313796049013
35,delay,40.46,above_ip,43.52,0,4,ss,lower,3.625173071042809
35,delay,36.720000000000006,above_ip,43.52,0,32,ss,lower,7.883181426161173
35,delay,33.660000000000004,below_ip,43.52,0,16,ll,upper,6.454980825947132
35,delay,40.120000000000005,above_ip,43.52,0,8,ss,lower,2.6321558042327524
35,delay,35.02,at_ip,43.52,0,32,ss,lower,4.902150519967108
35,delay,36.38,above_ip,43.52,0,16,ll,upper,3.290047624064755
35,delay,41.48,above_ip,43.52,0,2,ss,lower,3.6385048364973045
35,delay,35.02,at_ip,43.52,0,16,ll,upper,4.9784347980275925
35,delay,27.2,above_ip,43.52,0,128,ss,lower,2.3787361358663475
35,delay,39.78,at_ip,43.52,0,4,ss,lower,5.342986137187836
35,delay,40.79999999999999,below_ip,43.52,0,2,ss,lower,6.474616170798981
35,delay,36.38,above_ip,43.52,0,16,ss,lower,3.8421272246450826
35,delay,38.08,below_ip,43.52,0,8,ss,lower,2.6254261408721504
35,delay,33.32,below_ip,43.52,0,32,ll,upper,4.8095263764626
35,delay,32.98,at_ip,43.52,0,64,ll,upper,4.903685360615782
35,delay,40.46,above_ip,43.52,0,4,ss,lower,8.4400300587331
35,delay,41.13999999999999,at_ip,43.52,0,2,ss,lower,6.82028609619374
35,delay,30.939999999999998,below_ip,43.52,0,64,ll,upper,4.196853706889669
35,delay,36.720000000000006,above_ip,43.52,0,32,ss,lower,5.7814643635028915
35,delay,40.46,above_ip,43.52,0,4,ss,lower,3.972850253645447
35,delay,41.48,above_ip,43.52,0,2,ss,lower,4.183711670499179
35,delay,32.98,at_ip,43.52,0,64,ss,lower,5.02055230336191
35,delay,39.78,at_ip,43.52,0,4,ss,lower,5.039346623572783
35,delay,36.38,above_ip,43.52,0,16,ss,lower,4.558086693588848
35,delay,35.019999999999996,above_ip,43.52,0,64,ss,lower,3.421503177320119
35,delay,38.08,below_ip,43.52,0,8,ss,lower,7.661550319273374
35,delay,35.02,at_ip,43.52,0,32,ss,lower,2.502718064981309
35,delay,39.1,at_ip,43.52,0,8,ss,lower,6.73325148222284
35,delay,39.1,below_ip,43.52,0,4,ss,lower,4.349162741807959
35,delay,33.32,below_ip,43.52,0,32,ll,upper,5.627500257778593
35,delay,33.32,below_ip,43.52,0,32,ll,upper,4.514987113107054
35,delay,27.2,above_ip,43.52,0,128,ss,lower,4.597561188078544
35,delay,36.720000000000006,above_ip,43.52,0,32,ss,lower,5.602131986928725
35,delay,39.1,at_ip,43.52,0,8,ss,lower,3.805293688285019
35,delay,39.1,at_ip,43.52,0,8,ss,lower,3.0286839677064563
35,delay,36.38,above_ip,43.52,0,16,ss,lower,4.5160806210878945
35,delay,41.13999999999999,at_ip,43.52,0,2,ss,lower,4.332816131740401
35,delay,39.1,below_ip,43.52,0,4,ss,lower,4.692114879057044
35,delay,22.44,below_ip,43.52,0,128,ll,upper,4.512725026601402
35,delay,41.48,above_ip,43.52,0,2,ss,lower,3.627817254862748
35,delay,36.720000000000006,above_ip,43.52,0,32,ss,lower,5.030024094139662
35,delay,40.120000000000005,above_ip,43.52,0,8,ss,lower,3.425628244836844
35,delay,41.48,above_ip,43.52,0,2,ss,lower,2.5319216779862472
35,delay,22.44,below_ip,43.52,0,128,ll,upper,2.8500418882067606
35,delay,41.13999999999999,at_ip,43.52,0,2,ss,lower,2.477377652339783
35,delay,35.02,at_ip,43.52,0,16,ll,upper,3.563325209699542
35,delay,22.44,below_ip,43.52,0,128,ll,upper,3.425534113419417
35,delay,27.2,above_ip,43.52,0,128,ss,lower,4.65347407810259
35,delay,40.120000000000005,above_ip,43.52,0,8,ss,lower,5.5382364006691205
35,delay,32.98,at_ip,43.52,0,64,ll,upper,5.570982698020089
35,date,35.02,at_ip,43.52,0,32,ss,lower,11.745334613460727
35,date,41.48,above_ip,43.52,0,2,ss,lower,6.88462536107545
35,date,32.98,at_ip,43.52,0,64,ss,lower,6.518222770671855
35,date,35.02,at_ip,43.52,0,16,ll,upper,6.441348485088383
35,date,39.1,below_ip,43.52,0,4,ss,lower,6.213419956933649
35,date,41.48,above_ip,43.52,0,2,ss,lower,3.0667825599593925
35,date,35.02,at_ip,43.52,0,16,ss,lower,4.146693096987292
35,date,38.08,below_ip,43.52,0,8,ss,lower,6.52992321810234
35,date,36.720000000000006,above_ip,43.52,0,32,ss,lower,4.314560501301457
35,date,36.38,above_ip,43.52,0,16,ss,lower,4.565804296984425
35,date,24.82,at_ip,43.52,0,128,ss,lower,7.499134033187147
35,date,39.1,at_ip,43.52,0,8,ss,lower,6.204897104700649
35,date,27.2,above_ip,43.52,0,128,ss,lower,6.356871841118846
35,date,24.82,at_ip,43.52,0,128,ss,lower,6.39966674077732
35,date,39.1,at_ip,43.52,0,8,ss,lower,4.52077780822583
35,date,40.46,above_ip,43.52,0,4,ss,lower,4.618451618520339
35,date,27.2,above_ip,43.52,0,128,ss,lower,5.286999936091888
35,date,22.44,below_ip,43.52,0,128,ss,lower,7.129412210593728
35,date,32.98,at_ip,43.52,0,64,ss,lower,7.012857866266131
35,date,35.019999999999996,above_ip,43.52,0,64,ss,lower,3.113094338466908
35,date,36.720000000000006,above_ip,43.52,0,32,ss,lower,4.813744988910912
35,date,35.02,at_ip,43.52,0,16,ss,lower,6.7797116423425905
35,date,39.1,below_ip,43.52,0,4,ss,lower,2.9887071457342245
35,date,35.019999999999996,above_ip,43.52,0,64,ss,lower,2.997074285249255
35,date,40.46,above_ip,43.52,0,4,ss,lower,3.285708488208911
35,date,27.2,above_ip,43.52,0,128,ss,lower,4.086383301983005
35,date,32.98,at_ip,43.52,0,64,ss,lower,3.1667152310692472
35,date,33.32,below_ip,43.52,0,32,ll,upper,4.239940971114265
35,date,39.78,at_ip,43.52,0,4,ll,upper,7.226309216744994
35,date,33.32,below_ip,43.52,0,32,ss,lower,2.766612712861388
35,date,40.79999999999999,below_ip,43.52,0,2,ss,lower,3.4276182006360614
35,date,40.120000000000005,above_ip,43.52,0,8,ss,lower,8.852001639843365
35,date,40.120000000000005,above_ip,43.52,0,8,ss,lower,9.327247422545042
35,date,40.120000000000005,above_ip,43.52,0,8,ss,lower,3.4385345128175686
35,date,33.660000000000004,below_ip,43.52,0,16,ll,upper,4.073408708081843
