participant_id,frame,t_l,m_s_cat,p_ll,m_s
56,delay,2,below_ip,1,35.36
56,delay,2,at_ip,1,35.7
56,delay,2,above_ip,1,36.040000000000006
56,delay,4,below_ip,1,34.34
56,delay,4,at_ip,1,35.02
56,delay,4,above_ip,1,35.7
56,delay,8,below_ip,0.75,32.64
56,delay,8,at_ip,1,33.660000000000004
56,delay,8,above_ip,0.75,34.68000000000001
56,delay,16,below_ip,0.5,31.619999999999997
56,delay,16,at_ip,0.25,32.98
56,delay,16,above_ip,0,34.339999999999996
56,delay,32,below_ip,0.3333333333333333,27.88
56,delay,32,at_ip,0,29.58
56,delay,32,above_ip,0,31.279999999999998
56,delay,64,below_ip,0,17.34
56,delay,64,at_ip,0,19.38
56,delay,64,above_ip,0,21.419999999999998
56,delay,128,below_ip,0,15.639999999999999
56,delay,128,at_ip,0,18.02
56,delay,128,above_ip,0,20.4
56,date,2,below_ip,1,35.36
56,date,2,at_ip,1,35.7
56,date,2,above_ip,1,36.040000000000006
56,date,4,below_ip,1,34.34
56,date,4,at_ip,1,35.02
56,date,4,above_ip,1,35.7
56,date,8,below_ip,1,32.64
56,date,8,at_ip,1,33.660000000000004
56,date,8,above_ip,1,34.68000000000001
56,date,16,below_ip,0.75,31.619999999999997
56,date,16,at_ip,0.75,32.98
56,date,16,above_ip,0.25,34.339999999999996
56,date,32,below_ip,0.5,27.88
56,date,32,at_ip,0.5,29.58
56,date,32,above_ip,0.5,31.279999999999998
56,date,64,below_ip,0.5,17.34
56,date,64,at_ip,0,19.38
56,date,64,above_ip,0,21.419999999999998
56,date,128,below_ip,0,15.639999999999999
56,date,128,at_ip,0,18.02
56,date,128,above_ip,0,20.4
