participant_id,frame,choice,n,percentage
87,neutral,ss,22,0.28205128205128205
87,neutral,ll,56,0.717948717948718
87,defer,ss,14,0.18421052631578946
87,defer,ll,62,0.8157894736842105
87,speedup,ss,17,0.20987654320987653
87,speedup,ll,64,0.7901234567901234
